"","nome.y","nome.x","X.1.x","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.3.x","X.2.x","X.1.y","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","X.3.y","X.2.y","minuto","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"14","Southampton","Leicester",14,180,1003,14,0,0,0,0,0,0,0,0,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"15","Southampton","Leicester",15,180,1003,15,0,0,0,0,0,0,0,0,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"16","Southampton","Leicester",16,180,1003,16,0,0,0,0,0,0,0,0,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"17","Southampton","Leicester",17,180,1003,17,0,0,0,0,0,0,0,0,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"18","Southampton","Leicester",18,180,1003,18,0,0,0,0,0,0,0,0,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"19","Southampton","Leicester",19,180,1003,19,0,0,0,0,0,0,0,0,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"20","Southampton","Leicester",20,180,1003,20,0,0,0,0,0,0,0,0,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"21","Southampton","Leicester",21,180,1003,21,0,0,0,0,0,0,0,0,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"22","Southampton","Leicester",22,180,1003,22,0,0,0,0,0,0,0,0,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"23","Southampton","Leicester",23,180,1003,23,0,0,0,0,0,0,0,0,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"24","Southampton","Leicester",24,180,1003,24,0,0,0,0,0,0,0,0,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"25","Southampton","Leicester",25,180,1003,25,0,0,0,0,0,0,0,0,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"26","Southampton","Leicester",26,180,1003,26,0,0,0,0,0,0,0,0,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"27","Southampton","Leicester",27,180,1003,27,0,0,0,0,0,0,0,0,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"28","Southampton","Leicester",28,180,1003,28,0,0,0,0,0,0,0,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"29","Southampton","Leicester",29,180,1003,29,0,0,0,0,0,0,0,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"30","Southampton","Leicester",30,180,1003,30,0,0,0,0,0,0,0,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"31","Southampton","Leicester",31,180,1003,31,0,0,0,0,0,0,0,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"32","Southampton","Leicester",32,180,1003,32,0,0,0,0,0,0,0,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"33","Southampton","Leicester",33,180,1003,33,0,0,0,0,0,0,0,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"34","Southampton","Leicester",34,180,1003,34,0,0,0,0,0,0,0,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"35","Southampton","Leicester",35,180,1003,35,0,0,0,0,0,0,0,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"36","Southampton","Leicester",36,180,1003,36,0,0,0,0,0,0,0,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"37","Southampton","Leicester",37,180,1003,37,0,0,0,0,0,0,0,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"38","Southampton","Leicester",38,180,1003,38,0,0,0,0,0,0,0,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"39","Southampton","Leicester",39,180,1003,39,0,0,0,0,0,0,0,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"40","Southampton","Leicester",40,180,1003,40,0,0,0,0,0,0,0,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"41","Southampton","Leicester",41,180,1003,41,0,0,0,0,0,0,0,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"42","Southampton","Leicester",42,180,1003,42,0,0,0,0,0,0,0,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"43","Southampton","Leicester",43,180,1003,43,0,0,0,0,0,0,0,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"44","Southampton","Leicester",44,180,1003,44,0,0,0,0,0,0,0,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"45","Southampton","Leicester",45,180,1003,45,0,0,0,0,0,0,0,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"46","Southampton","Leicester",46,180,1003,46,0,0,0,0,0,0,0,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"47","Southampton","Leicester",47,180,1003,47,0,0,0,0,0,0,0,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"48","Southampton","Leicester",48,180,1003,48,0,0,0,0,0,0,0,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"49","Southampton","Leicester",49,180,1003,49,0,0,0,0,0,0,0,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"50","Southampton","Leicester",50,180,1003,50,0,0,0,0,0,0,0,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"51","Southampton","Leicester",51,180,1003,51,0,0,0,0,0,0,0,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"52","Southampton","Leicester",52,180,1003,52,0,0,0,0,0,0,0,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"53","Southampton","Leicester",53,180,1003,53,0,0,0,0,0,0,0,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"54","Southampton","Leicester",54,180,1003,54,0,0,0,0,0,0,0,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"55","Southampton","Leicester",55,180,1003,55,0,0,0,0,0,0,0,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"56","Southampton","Leicester",56,180,1003,56,0,0,1,0,0,0,0,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"57","Southampton","Leicester",57,180,1003,57,0,0,1,0,0,0,0,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"58","Southampton","Leicester",58,180,1003,58,0,0,1,0,0,0,0,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"59","Southampton","Leicester",59,180,1003,59,0,0,1,0,0,0,0,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"60","Southampton","Leicester",60,180,1003,60,0,0,1,0,0,0,0,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"61","Southampton","Leicester",61,180,1003,61,0,0,1,0,0,0,0,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"62","Southampton","Leicester",62,180,1003,62,0,0,1,0,0,0,0,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"63","Southampton","Leicester",63,180,1003,63,0,0,1,0,0,0,0,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"64","Southampton","Leicester",64,180,1003,64,0,0,1,0,0,0,0,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"65","Southampton","Leicester",65,180,1003,65,0,0,1,0,0,0,0,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"66","Southampton","Leicester",66,180,1003,66,0,0,1,0,0,0,0,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"67","Southampton","Leicester",67,180,1003,67,0,0,1,0,0,0,2,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"68","Southampton","Leicester",68,180,1003,68,0,0,1,0,0,0,2,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"69","Southampton","Leicester",69,180,1003,69,0,0,1,0,0,0,2,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"70","Southampton","Leicester",70,180,1003,70,0,0,1,0,0,0,2,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"71","Southampton","Leicester",71,180,1003,71,0,0,1,0,0,0,2,1,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"72","Southampton","Leicester",72,180,1003,72,0,0,1,0,0,0,2,2,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"73","Southampton","Leicester",73,180,1003,73,0,0,1,0,0,0,2,2,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"74","Southampton","Leicester",74,180,1003,74,0,0,1,0,0,0,2,2,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"75","Southampton","Leicester",75,180,1003,75,0,0,1,0,0,0,2,2,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"76","Southampton","Leicester",76,180,1003,76,0,0,1,0,0,0,2,2,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"77","Southampton","Leicester",77,180,1003,77,0,0,1,0,0,0,2,2,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"78","Southampton","Leicester",78,180,1003,78,0,0,1,0,0,0,2,2,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"79","Southampton","Leicester",79,180,1003,79,0,0,1,0,0,0,3,2,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"80","Southampton","Leicester",80,180,1003,80,0,0,1,0,0,0,3,2,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"81","Southampton","Leicester",81,180,1003,81,0,0,1,0,0,0,3,2,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"82","Southampton","Leicester",82,180,1003,82,0,0,1,0,0,0,3,2,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"83","Southampton","Leicester",83,180,1003,83,0,0,1,0,0,0,3,2,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"84","Southampton","Leicester",84,180,1003,84,0,0,1,0,0,0,3,3,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"85","Southampton","Leicester",85,180,1003,85,0,0,1,0,0,0,3,3,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"86","Southampton","Leicester",86,180,1003,86,0,0,1,0,0,0,3,3,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"87","Southampton","Leicester",87,180,1003,87,0,0,1,0,0,0,3,3,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"88","Southampton","Leicester",88,180,1003,88,0,0,1,0,0,0,3,3,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"89","Southampton","Leicester",89,180,1003,89,0,0,1,0,0,0,3,3,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
"90","Southampton","Leicester",90,180,1003,90,0,0,1,0,0,0,3,3,0,0,"TIE",15,15,15,15,15,6,2,1,3,4,-5,7,9,9,9,9,9,6,2,2,2,7,1,8
