"","nome.y","nome.x","X.1.x","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.1.y","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","minuto","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"1","Wigan","AstonVilla",1,1071,405,1,0,0,0,0,0,0,0,0,0,0,"AWAY",15,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0
"2","Wigan","AstonVilla",2,1071,405,2,0,0,0,0,0,0,0,0,0,0,"AWAY",15,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0
"3","Wigan","AstonVilla",3,1071,405,3,0,0,0,0,0,0,0,0,0,0,"AWAY",15,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0
"4","Wigan","AstonVilla",4,1071,405,4,0,0,0,0,0,0,0,0,0,0,"AWAY",15,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0
"5","Wigan","AstonVilla",5,1071,405,5,0,0,0,0,0,0,0,0,0,0,"AWAY",15,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0
"6","Wigan","AstonVilla",6,1071,405,6,0,0,0,0,0,0,0,0,0,0,"AWAY",15,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0
"7","Wigan","AstonVilla",7,1071,405,7,0,0,0,0,0,0,0,0,0,0,"AWAY",15,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0
"8","Wigan","AstonVilla",8,1071,405,8,0,0,0,0,0,0,0,0,0,0,"AWAY",15,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0
"9","Wigan","AstonVilla",9,1071,405,9,0,0,0,0,0,0,0,0,0,0,"AWAY",15,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0
"10","Wigan","AstonVilla",10,1071,405,10,0,0,0,0,0,0,0,0,0,0,"AWAY",15,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0
"11","Wigan","AstonVilla",11,1071,405,11,0,0,0,0,0,0,0,0,0,0,"AWAY",15,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0
