"","nome.y","nome.x","X.1.x","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.1.y","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","minuto","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"1","Bolton","QPR",1,355,1039,1,0,0,0,0,0,0,0,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"2","Bolton","QPR",2,355,1039,2,0,0,0,0,0,0,0,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"3","Bolton","QPR",3,355,1039,3,0,0,0,0,0,0,0,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"4","Bolton","QPR",4,355,1039,4,0,0,0,0,0,0,0,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"5","Bolton","QPR",5,355,1039,5,0,0,0,0,0,0,0,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"6","Bolton","QPR",6,355,1039,6,0,0,0,0,0,0,0,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"7","Bolton","QPR",7,355,1039,7,0,0,0,0,0,0,0,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"8","Bolton","QPR",8,355,1039,8,0,0,0,0,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"9","Bolton","QPR",9,355,1039,9,0,0,0,0,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"10","Bolton","QPR",10,355,1039,10,0,0,0,0,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"11","Bolton","QPR",11,355,1039,11,0,0,0,0,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"12","Bolton","QPR",12,355,1039,12,0,0,0,0,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"13","Bolton","QPR",13,355,1039,13,0,0,0,0,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"14","Bolton","QPR",14,355,1039,14,0,0,0,0,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"15","Bolton","QPR",15,355,1039,15,0,0,0,0,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"16","Bolton","QPR",16,355,1039,16,0,0,0,0,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"17","Bolton","QPR",17,355,1039,17,0,0,0,0,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"18","Bolton","QPR",18,355,1039,18,0,0,0,0,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"19","Bolton","QPR",19,355,1039,19,0,0,0,0,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"20","Bolton","QPR",20,355,1039,20,0,0,0,0,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"21","Bolton","QPR",21,355,1039,21,0,0,0,0,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"22","Bolton","QPR",22,355,1039,22,0,0,0,0,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"23","Bolton","QPR",23,355,1039,23,0,0,0,0,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"24","Bolton","QPR",24,355,1039,24,0,0,0,0,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"25","Bolton","QPR",25,355,1039,25,0,0,0,0,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"26","Bolton","QPR",26,355,1039,26,0,0,0,0,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"27","Bolton","QPR",27,355,1039,27,0,0,0,0,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"28","Bolton","QPR",28,355,1039,28,0,0,0,0,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"29","Bolton","QPR",29,355,1039,29,0,0,0,0,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"30","Bolton","QPR",30,355,1039,30,0,0,0,0,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"31","Bolton","QPR",31,355,1039,31,0,0,0,0,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"32","Bolton","QPR",32,355,1039,32,0,0,0,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"33","Bolton","QPR",33,355,1039,33,0,0,0,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"34","Bolton","QPR",34,355,1039,34,0,0,0,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"35","Bolton","QPR",35,355,1039,35,0,0,0,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"36","Bolton","QPR",36,355,1039,36,0,0,0,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"37","Bolton","QPR",37,355,1039,37,0,0,0,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"38","Bolton","QPR",38,355,1039,38,0,0,0,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"39","Bolton","QPR",39,355,1039,39,0,0,0,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"40","Bolton","QPR",40,355,1039,40,0,0,0,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"41","Bolton","QPR",41,355,1039,41,0,0,0,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"42","Bolton","QPR",42,355,1039,42,0,0,0,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"43","Bolton","QPR",43,355,1039,43,0,0,0,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"44","Bolton","QPR",44,355,1039,44,0,0,0,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"45","Bolton","QPR",45,355,1039,45,0,0,0,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"46","Bolton","QPR",46,355,1039,46,0,1,0,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"47","Bolton","QPR",47,355,1039,47,0,1,0,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"48","Bolton","QPR",48,355,1039,48,0,1,0,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"49","Bolton","QPR",49,355,1039,49,0,1,0,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"50","Bolton","QPR",50,355,1039,50,0,1,0,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"51","Bolton","QPR",51,355,1039,51,0,1,0,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"52","Bolton","QPR",52,355,1039,52,0,1,0,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"53","Bolton","QPR",53,355,1039,53,0,1,1,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"54","Bolton","QPR",54,355,1039,54,0,1,1,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"55","Bolton","QPR",55,355,1039,55,0,1,1,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"56","Bolton","QPR",56,355,1039,56,0,1,1,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"57","Bolton","QPR",57,355,1039,57,0,1,1,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"58","Bolton","QPR",58,355,1039,58,0,1,1,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"59","Bolton","QPR",59,355,1039,59,0,1,1,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"60","Bolton","QPR",60,355,1039,60,0,1,1,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"61","Bolton","QPR",61,355,1039,61,0,1,1,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"62","Bolton","QPR",62,355,1039,62,0,1,1,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"63","Bolton","QPR",63,355,1039,63,0,1,1,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"64","Bolton","QPR",64,355,1039,64,0,1,1,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"65","Bolton","QPR",65,355,1039,65,0,1,1,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"66","Bolton","QPR",66,355,1039,66,0,1,1,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"67","Bolton","QPR",67,355,1039,67,0,1,1,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"68","Bolton","QPR",68,355,1039,68,0,2,1,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"69","Bolton","QPR",69,355,1039,69,0,2,1,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"70","Bolton","QPR",70,355,1039,70,0,2,1,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"71","Bolton","QPR",71,355,1039,71,0,3,1,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"72","Bolton","QPR",72,355,1039,72,0,3,1,1,0,0,1,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"73","Bolton","QPR",73,355,1039,73,0,3,1,1,0,0,3,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"74","Bolton","QPR",74,355,1039,74,0,3,1,1,0,0,3,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"75","Bolton","QPR",75,355,1039,75,0,3,1,1,0,0,3,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"76","Bolton","QPR",76,355,1039,76,0,3,1,1,0,0,3,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"77","Bolton","QPR",77,355,1039,77,0,3,1,2,0,0,3,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"78","Bolton","QPR",78,355,1039,78,0,3,1,2,0,0,3,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"79","Bolton","QPR",79,355,1039,79,0,3,1,2,0,0,3,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"80","Bolton","QPR",80,355,1039,80,0,4,1,2,0,0,3,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"81","Bolton","QPR",81,355,1039,81,0,4,1,2,0,0,3,0,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"82","Bolton","QPR",82,355,1039,82,0,4,1,2,0,0,3,1,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"83","Bolton","QPR",83,355,1039,83,0,4,1,2,0,0,3,1,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"84","Bolton","QPR",84,355,1039,84,0,4,1,2,0,0,3,2,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"85","Bolton","QPR",85,355,1039,85,0,4,1,2,0,0,3,2,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"86","Bolton","QPR",86,355,1039,86,0,4,1,2,0,0,3,2,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"87","Bolton","QPR",87,355,1039,87,0,4,1,2,0,0,3,3,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"88","Bolton","QPR",88,355,1039,88,0,4,1,2,0,0,3,3,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"89","Bolton","QPR",89,355,1039,89,0,4,1,2,0,0,3,3,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"90","Bolton","QPR",90,355,1039,90,0,4,1,2,0,0,3,3,0,0,"AWAY",19,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
