"","X.1","nome.y","nome.x","minuto","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"13",13,"Arsenal","ManUtd",13,11,985,13,0,0,0,0,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"14",14,"Arsenal","ManUtd",14,11,985,14,0,0,0,0,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"15",15,"Arsenal","ManUtd",15,11,985,15,0,0,0,0,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"16",16,"Arsenal","ManUtd",16,11,985,16,0,0,0,0,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"17",17,"Arsenal","ManUtd",17,11,985,17,0,0,0,0,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"18",18,"Arsenal","ManUtd",18,11,985,18,0,0,0,0,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"19",19,"Arsenal","ManUtd",19,11,985,19,0,0,0,0,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"20",20,"Arsenal","ManUtd",20,11,985,20,0,0,0,0,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"21",21,"Arsenal","ManUtd",21,11,985,21,0,0,0,0,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"22",22,"Arsenal","ManUtd",22,11,985,22,0,0,0,0,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"23",23,"Arsenal","ManUtd",23,11,985,23,0,0,0,0,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"24",24,"Arsenal","ManUtd",24,11,985,24,0,0,0,1,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"25",25,"Arsenal","ManUtd",25,11,985,25,0,0,0,1,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"26",26,"Arsenal","ManUtd",26,11,985,26,0,0,0,1,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"27",27,"Arsenal","ManUtd",27,11,985,27,0,0,0,1,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"28",28,"Arsenal","ManUtd",28,11,985,28,0,0,0,1,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"29",29,"Arsenal","ManUtd",29,11,985,29,0,0,0,1,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"30",30,"Arsenal","ManUtd",30,11,985,30,0,0,0,1,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"31",31,"Arsenal","ManUtd",31,11,985,31,0,0,0,1,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"32",32,"Arsenal","ManUtd",32,11,985,32,0,0,0,2,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"33",33,"Arsenal","ManUtd",33,11,985,33,0,0,0,2,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"34",34,"Arsenal","ManUtd",34,11,985,34,0,0,0,2,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"35",35,"Arsenal","ManUtd",35,11,985,35,0,0,0,2,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"36",36,"Arsenal","ManUtd",36,11,985,36,0,0,1,2,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"37",37,"Arsenal","ManUtd",37,11,985,37,0,0,1,2,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"38",38,"Arsenal","ManUtd",38,11,985,38,0,0,1,2,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"39",39,"Arsenal","ManUtd",39,11,985,39,0,0,1,2,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"40",40,"Arsenal","ManUtd",40,11,985,40,0,0,1,2,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"41",41,"Arsenal","ManUtd",41,11,985,41,0,1,1,2,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"42",42,"Arsenal","ManUtd",42,11,985,42,0,1,1,2,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"43",43,"Arsenal","ManUtd",43,11,985,43,0,1,1,2,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"44",44,"Arsenal","ManUtd",44,11,985,44,0,1,1,2,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"45",45,"Arsenal","ManUtd",45,11,985,45,0,1,1,2,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"46",46,"Arsenal","ManUtd",46,11,985,46,0,1,1,3,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"47",47,"Arsenal","ManUtd",47,11,985,47,0,1,1,3,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"48",48,"Arsenal","ManUtd",48,11,985,48,0,1,1,3,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"49",49,"Arsenal","ManUtd",49,11,985,49,0,1,1,3,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"50",50,"Arsenal","ManUtd",50,11,985,50,0,1,1,3,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"51",51,"Arsenal","ManUtd",51,11,985,51,0,1,1,3,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"52",52,"Arsenal","ManUtd",52,11,985,52,0,1,1,3,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"53",53,"Arsenal","ManUtd",53,11,985,53,0,1,1,3,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"54",54,"Arsenal","ManUtd",54,11,985,54,0,1,1,3,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"55",55,"Arsenal","ManUtd",55,11,985,55,0,1,1,3,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"56",56,"Arsenal","ManUtd",56,11,985,56,0,1,1,3,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"57",57,"Arsenal","ManUtd",57,11,985,57,0,1,1,3,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"58",58,"Arsenal","ManUtd",58,11,985,58,0,1,1,3,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"59",59,"Arsenal","ManUtd",59,11,985,59,1,1,1,4,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"60",60,"Arsenal","ManUtd",60,11,985,60,1,1,1,4,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"61",61,"Arsenal","ManUtd",61,11,985,61,1,1,1,4,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"62",62,"Arsenal","ManUtd",62,11,985,62,1,1,1,4,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"63",63,"Arsenal","ManUtd",63,11,985,63,1,1,3,4,0,0,0,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"64",64,"Arsenal","ManUtd",64,11,985,64,2,1,3,4,0,0,1,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"65",65,"Arsenal","ManUtd",65,11,985,65,2,1,3,4,0,0,1,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"66",66,"Arsenal","ManUtd",66,11,985,66,2,1,3,4,0,0,1,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"67",67,"Arsenal","ManUtd",67,11,985,67,2,1,3,4,0,0,1,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"68",68,"Arsenal","ManUtd",68,11,985,68,2,1,3,4,0,0,1,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"69",69,"Arsenal","ManUtd",69,11,985,69,2,1,3,4,0,0,1,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"70",70,"Arsenal","ManUtd",70,11,985,70,2,1,3,4,0,0,1,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"71",71,"Arsenal","ManUtd",71,11,985,71,2,1,3,4,0,0,1,0,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"72",72,"Arsenal","ManUtd",72,11,985,72,2,1,3,5,0,0,1,1,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"73",73,"Arsenal","ManUtd",73,11,985,73,2,1,3,5,0,0,1,1,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"74",74,"Arsenal","ManUtd",74,11,985,74,2,1,3,5,0,0,1,1,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"75",75,"Arsenal","ManUtd",75,11,985,75,2,1,3,5,0,0,1,1,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"76",76,"Arsenal","ManUtd",76,11,985,76,2,1,3,6,0,0,1,1,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"77",77,"Arsenal","ManUtd",77,11,985,77,2,1,3,6,0,0,1,1,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"78",78,"Arsenal","ManUtd",78,11,985,78,2,1,3,6,0,0,1,1,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"79",79,"Arsenal","ManUtd",79,11,985,79,2,1,3,6,0,0,1,1,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"80",80,"Arsenal","ManUtd",80,11,985,80,2,1,3,6,0,0,1,2,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"81",81,"Arsenal","ManUtd",81,11,985,81,2,1,3,6,0,0,1,2,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"82",82,"Arsenal","ManUtd",82,11,985,82,2,1,3,6,0,0,1,3,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"83",83,"Arsenal","ManUtd",83,11,985,83,2,1,3,6,0,0,1,3,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"84",84,"Arsenal","ManUtd",84,11,985,84,2,1,3,6,0,0,1,3,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"85",85,"Arsenal","ManUtd",85,11,985,85,2,1,3,6,0,0,1,3,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"86",86,"Arsenal","ManUtd",86,11,985,86,2,1,3,6,0,0,2,3,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"87",87,"Arsenal","ManUtd",87,11,985,87,2,1,3,6,0,0,2,3,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"88",88,"Arsenal","ManUtd",88,11,985,88,2,1,3,6,0,0,2,3,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"89",89,"Arsenal","ManUtd",89,11,985,89,2,1,3,6,0,0,2,3,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
"90",90,"Arsenal","ManUtd",90,11,985,90,2,1,3,6,0,0,2,3,0,0,"HOME",4,4,3,2,0,1,6,5,6,1,1,3,3,0,0,14,10,9
