"","X.1","nome.y","nome.x","minuto","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"30",30,"Chelsea","WestHam",30,631,379,30,0,1,0,0,0,0,0,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"31",31,"Chelsea","WestHam",31,631,379,31,0,1,0,0,0,0,0,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"32",32,"Chelsea","WestHam",32,631,379,32,0,1,0,0,0,0,0,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"33",33,"Chelsea","WestHam",33,631,379,33,0,1,0,0,0,0,0,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"34",34,"Chelsea","WestHam",34,631,379,34,0,1,0,0,0,0,0,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"35",35,"Chelsea","WestHam",35,631,379,35,0,1,0,0,0,0,0,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"36",36,"Chelsea","WestHam",36,631,379,36,0,1,0,0,0,0,0,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"37",37,"Chelsea","WestHam",37,631,379,37,0,1,0,0,0,0,0,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"38",38,"Chelsea","WestHam",38,631,379,38,0,1,0,0,0,0,0,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"39",39,"Chelsea","WestHam",39,631,379,39,0,1,0,0,0,0,0,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"40",40,"Chelsea","WestHam",40,631,379,40,0,1,0,0,0,0,0,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"41",41,"Chelsea","WestHam",41,631,379,41,0,1,0,0,0,0,0,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"42",42,"Chelsea","WestHam",42,631,379,42,0,1,0,0,0,0,0,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"43",43,"Chelsea","WestHam",43,631,379,43,0,1,0,0,0,0,0,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"44",44,"Chelsea","WestHam",44,631,379,44,0,1,0,0,0,0,0,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"45",45,"Chelsea","WestHam",45,631,379,45,0,1,0,1,0,0,0,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"46",46,"Chelsea","WestHam",46,631,379,46,0,1,0,1,0,0,0,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"47",47,"Chelsea","WestHam",47,631,379,47,0,1,0,1,0,0,2,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"48",48,"Chelsea","WestHam",48,631,379,48,0,1,0,1,0,0,2,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"49",49,"Chelsea","WestHam",49,631,379,49,0,1,0,1,0,0,2,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"50",50,"Chelsea","WestHam",50,631,379,50,0,1,0,1,0,0,2,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"51",51,"Chelsea","WestHam",51,631,379,51,0,1,0,1,0,0,2,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"52",52,"Chelsea","WestHam",52,631,379,52,0,1,0,1,0,0,2,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"53",53,"Chelsea","WestHam",53,631,379,53,0,1,0,1,0,0,2,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"54",54,"Chelsea","WestHam",54,631,379,54,0,1,0,1,0,0,2,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"55",55,"Chelsea","WestHam",55,631,379,55,0,1,0,1,0,0,2,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"56",56,"Chelsea","WestHam",56,631,379,56,0,1,0,1,0,0,2,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"57",57,"Chelsea","WestHam",57,631,379,57,0,1,0,1,0,0,2,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"58",58,"Chelsea","WestHam",58,631,379,58,0,1,0,1,0,0,2,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"59",59,"Chelsea","WestHam",59,631,379,59,0,1,0,1,0,0,2,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"60",60,"Chelsea","WestHam",60,631,379,60,0,1,0,1,0,0,2,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"61",61,"Chelsea","WestHam",61,631,379,61,0,1,0,1,0,0,2,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"62",62,"Chelsea","WestHam",62,631,379,62,0,1,0,1,0,0,2,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"63",63,"Chelsea","WestHam",63,631,379,63,0,1,0,1,0,0,2,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"64",64,"Chelsea","WestHam",64,631,379,64,1,1,0,1,0,0,2,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"65",65,"Chelsea","WestHam",65,631,379,65,1,1,0,2,0,0,2,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"66",66,"Chelsea","WestHam",66,631,379,66,1,1,1,2,0,0,2,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"67",67,"Chelsea","WestHam",67,631,379,67,1,1,1,2,0,0,2,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"68",68,"Chelsea","WestHam",68,631,379,68,1,1,1,2,0,0,2,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"69",69,"Chelsea","WestHam",69,631,379,69,1,1,1,2,0,0,2,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"70",70,"Chelsea","WestHam",70,631,379,70,1,1,1,2,0,0,2,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"71",71,"Chelsea","WestHam",71,631,379,71,1,1,1,2,0,0,2,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"72",72,"Chelsea","WestHam",72,631,379,72,1,1,1,2,0,0,2,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"73",73,"Chelsea","WestHam",73,631,379,73,1,1,1,2,0,0,2,0,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"74",74,"Chelsea","WestHam",74,631,379,74,1,1,1,2,0,0,2,1,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"75",75,"Chelsea","WestHam",75,631,379,75,1,1,1,2,0,0,2,1,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"76",76,"Chelsea","WestHam",76,631,379,76,1,1,1,2,0,0,2,1,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"77",77,"Chelsea","WestHam",77,631,379,77,1,1,1,2,0,0,2,1,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"78",78,"Chelsea","WestHam",78,631,379,78,1,1,1,2,0,0,2,1,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"79",79,"Chelsea","WestHam",79,631,379,79,1,1,1,2,0,0,2,2,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"80",80,"Chelsea","WestHam",80,631,379,80,1,1,1,2,0,0,2,2,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"81",81,"Chelsea","WestHam",81,631,379,81,1,1,1,2,0,0,2,2,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"82",82,"Chelsea","WestHam",82,631,379,82,1,1,1,2,0,0,2,2,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"83",83,"Chelsea","WestHam",83,631,379,83,1,1,1,2,0,0,2,2,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"84",84,"Chelsea","WestHam",84,631,379,84,1,1,1,2,0,0,2,2,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"85",85,"Chelsea","WestHam",85,631,379,85,1,1,1,2,0,0,2,2,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"86",86,"Chelsea","WestHam",86,631,379,86,1,1,1,2,0,0,2,2,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"87",87,"Chelsea","WestHam",87,631,379,87,2,1,1,2,0,0,2,2,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"88",88,"Chelsea","WestHam",88,631,379,88,2,1,1,2,0,0,3,2,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"89",89,"Chelsea","WestHam",89,631,379,89,2,1,1,2,0,0,3,2,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
"90",90,"Chelsea","WestHam",90,631,379,90,2,1,1,2,0,0,3,2,0,0,"HOME",11,11,26,8,6,12,29,-9,30,3,3,26,14,7,5,55,27,49
