"","nome.y","nome.x","minuto","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"1","QPR","Wigan",1,1039,1071,1,0,0,0,0,0,0,0,0,0,0,"TIE",18,18,29,6,6,17,33,-23,24,20,20,29,4,11,14,24,-21,23
"2","QPR","Wigan",2,1039,1071,2,0,0,0,0,0,0,0,0,0,0,"TIE",18,18,29,6,6,17,33,-23,24,20,20,29,4,11,14,24,-21,23
"3","QPR","Wigan",3,1039,1071,3,0,0,0,0,0,0,0,0,0,0,"TIE",18,18,29,6,6,17,33,-23,24,20,20,29,4,11,14,24,-21,23
"4","QPR","Wigan",4,1039,1071,4,0,0,0,0,0,0,0,0,0,0,"TIE",18,18,29,6,6,17,33,-23,24,20,20,29,4,11,14,24,-21,23
"5","QPR","Wigan",5,1039,1071,5,0,0,0,0,0,0,0,0,0,0,"TIE",18,18,29,6,6,17,33,-23,24,20,20,29,4,11,14,24,-21,23
"6","QPR","Wigan",6,1039,1071,6,0,0,0,0,0,0,0,0,0,0,"TIE",18,18,29,6,6,17,33,-23,24,20,20,29,4,11,14,24,-21,23
"7","QPR","Wigan",7,1039,1071,7,0,0,0,0,0,0,0,0,0,0,"TIE",18,18,29,6,6,17,33,-23,24,20,20,29,4,11,14,24,-21,23
"8","QPR","Wigan",8,1039,1071,8,0,0,0,0,0,0,0,0,0,0,"TIE",18,18,29,6,6,17,33,-23,24,20,20,29,4,11,14,24,-21,23
"9","QPR","Wigan",9,1039,1071,9,0,0,0,0,0,0,0,0,0,0,"TIE",18,18,29,6,6,17,33,-23,24,20,20,29,4,11,14,24,-21,23
"10","QPR","Wigan",10,1039,1071,10,0,0,0,0,0,0,0,0,0,0,"TIE",18,18,29,6,6,17,33,-23,24,20,20,29,4,11,14,24,-21,23
"11","QPR","Wigan",11,1039,1071,11,0,0,0,0,0,0,0,0,0,0,"TIE",18,18,29,6,6,17,33,-23,24,20,20,29,4,11,14,24,-21,23
"12","QPR","Wigan",12,1039,1071,12,0,0,0,0,0,0,0,0,0,0,"TIE",18,18,29,6,6,17,33,-23,24,20,20,29,4,11,14,24,-21,23
