"","nome.y","nome.x","X.1.x","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.3.x","X.2.x","X.1.y","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","X.3.y","X.2.y","minuto","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"11","Arsenal","Burnley",11,11,1132,11,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"12","Arsenal","Burnley",12,11,1132,12,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"13","Arsenal","Burnley",13,11,1132,13,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"14","Arsenal","Burnley",14,11,1132,14,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"15","Arsenal","Burnley",15,11,1132,15,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"16","Arsenal","Burnley",16,11,1132,16,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"17","Arsenal","Burnley",17,11,1132,17,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"18","Arsenal","Burnley",18,11,1132,18,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"19","Arsenal","Burnley",19,11,1132,19,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"20","Arsenal","Burnley",20,11,1132,20,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"21","Arsenal","Burnley",21,11,1132,21,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"22","Arsenal","Burnley",22,11,1132,22,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"23","Arsenal","Burnley",23,11,1132,23,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"24","Arsenal","Burnley",24,11,1132,24,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"25","Arsenal","Burnley",25,11,1132,25,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"26","Arsenal","Burnley",26,11,1132,26,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"27","Arsenal","Burnley",27,11,1132,27,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"28","Arsenal","Burnley",28,11,1132,28,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"29","Arsenal","Burnley",29,11,1132,29,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"30","Arsenal","Burnley",30,11,1132,30,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"31","Arsenal","Burnley",31,11,1132,31,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"32","Arsenal","Burnley",32,11,1132,32,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"33","Arsenal","Burnley",33,11,1132,33,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"34","Arsenal","Burnley",34,11,1132,34,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"35","Arsenal","Burnley",35,11,1132,35,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"36","Arsenal","Burnley",36,11,1132,36,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"37","Arsenal","Burnley",37,11,1132,37,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"38","Arsenal","Burnley",38,11,1132,38,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"39","Arsenal","Burnley",39,11,1132,39,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"40","Arsenal","Burnley",40,11,1132,40,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"41","Arsenal","Burnley",41,11,1132,41,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"42","Arsenal","Burnley",42,11,1132,42,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"43","Arsenal","Burnley",43,11,1132,43,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"44","Arsenal","Burnley",44,11,1132,44,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"45","Arsenal","Burnley",45,11,1132,45,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"46","Arsenal","Burnley",46,11,1132,46,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"47","Arsenal","Burnley",47,11,1132,47,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"48","Arsenal","Burnley",48,11,1132,48,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"49","Arsenal","Burnley",49,11,1132,49,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"50","Arsenal","Burnley",50,11,1132,50,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"51","Arsenal","Burnley",51,11,1132,51,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"52","Arsenal","Burnley",52,11,1132,52,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"53","Arsenal","Burnley",53,11,1132,53,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"54","Arsenal","Burnley",54,11,1132,54,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"55","Arsenal","Burnley",55,11,1132,55,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"56","Arsenal","Burnley",56,11,1132,56,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"57","Arsenal","Burnley",57,11,1132,57,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"58","Arsenal","Burnley",58,11,1132,58,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"59","Arsenal","Burnley",59,11,1132,59,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"60","Arsenal","Burnley",60,11,1132,60,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"61","Arsenal","Burnley",61,11,1132,61,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"62","Arsenal","Burnley",62,11,1132,62,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"63","Arsenal","Burnley",63,11,1132,63,0,0,0,0,0,0,1,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"64","Arsenal","Burnley",64,11,1132,64,0,0,0,0,0,0,1,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"65","Arsenal","Burnley",65,11,1132,65,0,0,0,0,0,0,1,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"66","Arsenal","Burnley",66,11,1132,66,0,0,0,0,0,0,1,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"67","Arsenal","Burnley",67,11,1132,67,0,0,0,0,0,0,1,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"68","Arsenal","Burnley",68,11,1132,68,0,0,0,0,0,0,1,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"69","Arsenal","Burnley",69,11,1132,69,0,0,0,0,0,0,1,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"70","Arsenal","Burnley",70,11,1132,70,0,0,0,0,0,0,1,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"71","Arsenal","Burnley",71,11,1132,71,0,0,0,0,0,0,1,0,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"72","Arsenal","Burnley",72,11,1132,72,0,0,0,0,0,0,1,2,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"73","Arsenal","Burnley",73,11,1132,73,0,0,0,0,0,0,1,2,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"74","Arsenal","Burnley",74,11,1132,74,0,0,0,0,0,0,1,2,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"75","Arsenal","Burnley",75,11,1132,75,0,0,0,0,0,0,1,2,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"76","Arsenal","Burnley",76,11,1132,76,0,0,0,0,0,0,1,2,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"77","Arsenal","Burnley",77,11,1132,77,0,0,0,0,0,0,1,2,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"78","Arsenal","Burnley",78,11,1132,78,0,0,0,0,0,0,1,2,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"79","Arsenal","Burnley",79,11,1132,79,0,0,0,0,0,0,1,2,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"80","Arsenal","Burnley",80,11,1132,80,0,0,0,0,0,0,1,2,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"81","Arsenal","Burnley",81,11,1132,81,0,0,0,0,0,0,1,2,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"82","Arsenal","Burnley",82,11,1132,82,0,0,0,0,0,0,1,2,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"83","Arsenal","Burnley",83,11,1132,83,0,0,0,0,0,0,1,2,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"84","Arsenal","Burnley",84,11,1132,84,0,0,0,0,0,0,1,2,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"85","Arsenal","Burnley",85,11,1132,85,0,0,0,0,0,0,1,2,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"86","Arsenal","Burnley",86,11,1132,86,0,0,0,0,0,0,1,2,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"87","Arsenal","Burnley",87,11,1132,87,0,0,0,0,0,0,1,2,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"88","Arsenal","Burnley",88,11,1132,88,0,0,0,0,0,0,1,2,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"89","Arsenal","Burnley",89,11,1132,89,0,0,0,0,0,0,1,2,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
"90","Arsenal","Burnley",90,11,1132,90,0,0,0,0,0,0,1,2,0,0,"AWAY",13,13,13,13,13,6,2,1,3,5,-3,7,3,3,3,3,3,6,4,1,1,15,8,13
