"","nome.y","nome.x","minuto","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"1","Newcastle","Fulham",1,762,931,1,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"2","Newcastle","Fulham",2,762,931,2,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"3","Newcastle","Fulham",3,762,931,3,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"4","Newcastle","Fulham",4,762,931,4,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"5","Newcastle","Fulham",5,762,931,5,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"6","Newcastle","Fulham",6,762,931,6,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"7","Newcastle","Fulham",7,762,931,7,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"8","Newcastle","Fulham",8,762,931,8,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"9","Newcastle","Fulham",9,762,931,9,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"10","Newcastle","Fulham",10,762,931,10,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"11","Newcastle","Fulham",11,762,931,11,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"12","Newcastle","Fulham",12,762,931,12,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"13","Newcastle","Fulham",13,762,931,13,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"14","Newcastle","Fulham",14,762,931,14,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"15","Newcastle","Fulham",15,762,931,15,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"16","Newcastle","Fulham",16,762,931,16,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"17","Newcastle","Fulham",17,762,931,17,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"18","Newcastle","Fulham",18,762,931,18,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"19","Newcastle","Fulham",19,762,931,19,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"20","Newcastle","Fulham",20,762,931,20,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"21","Newcastle","Fulham",21,762,931,21,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"22","Newcastle","Fulham",22,762,931,22,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"23","Newcastle","Fulham",23,762,931,23,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"24","Newcastle","Fulham",24,762,931,24,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"25","Newcastle","Fulham",25,762,931,25,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"26","Newcastle","Fulham",26,762,931,26,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"27","Newcastle","Fulham",27,762,931,27,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"28","Newcastle","Fulham",28,762,931,28,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"29","Newcastle","Fulham",29,762,931,29,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"30","Newcastle","Fulham",30,762,931,30,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"31","Newcastle","Fulham",31,762,931,31,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"32","Newcastle","Fulham",32,762,931,32,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"33","Newcastle","Fulham",33,762,931,33,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"34","Newcastle","Fulham",34,762,931,34,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"35","Newcastle","Fulham",35,762,931,35,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"36","Newcastle","Fulham",36,762,931,36,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"37","Newcastle","Fulham",37,762,931,37,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"38","Newcastle","Fulham",38,762,931,38,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"39","Newcastle","Fulham",39,762,931,39,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"40","Newcastle","Fulham",40,762,931,40,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"41","Newcastle","Fulham",41,762,931,41,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"42","Newcastle","Fulham",42,762,931,42,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"43","Newcastle","Fulham",43,762,931,43,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"44","Newcastle","Fulham",44,762,931,44,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"45","Newcastle","Fulham",45,762,931,45,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"46","Newcastle","Fulham",46,762,931,46,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"47","Newcastle","Fulham",47,762,931,47,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"48","Newcastle","Fulham",48,762,931,48,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"49","Newcastle","Fulham",49,762,931,49,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"50","Newcastle","Fulham",50,762,931,50,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"51","Newcastle","Fulham",51,762,931,51,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"52","Newcastle","Fulham",52,762,931,52,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"53","Newcastle","Fulham",53,762,931,53,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"54","Newcastle","Fulham",54,762,931,54,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"55","Newcastle","Fulham",55,762,931,55,1,1,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"56","Newcastle","Fulham",56,762,931,56,1,1,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"57","Newcastle","Fulham",57,762,931,57,1,1,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"58","Newcastle","Fulham",58,762,931,58,1,1,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"59","Newcastle","Fulham",59,762,931,59,1,1,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"60","Newcastle","Fulham",60,762,931,60,1,1,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"61","Newcastle","Fulham",61,762,931,61,1,1,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"62","Newcastle","Fulham",62,762,931,62,1,1,0,0,0,0,0,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"63","Newcastle","Fulham",63,762,931,63,1,1,0,0,0,0,1,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"64","Newcastle","Fulham",64,762,931,64,2,1,0,0,0,0,1,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"65","Newcastle","Fulham",65,762,931,65,2,1,0,0,0,0,1,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"66","Newcastle","Fulham",66,762,931,66,2,1,0,0,0,0,1,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
"67","Newcastle","Fulham",67,762,931,67,2,1,0,0,0,0,1,0,0,0,"HOME",11,11,29,8,9,12,39,-8,33,13,13,29,9,6,14,40,-10,33
