"","X.1","nome.y","nome.x","minuto","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"13",13,"StokeCity","Wigan",13,512,1071,13,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"14",14,"StokeCity","Wigan",14,512,1071,14,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"15",15,"StokeCity","Wigan",15,512,1071,15,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"16",16,"StokeCity","Wigan",16,512,1071,16,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"17",17,"StokeCity","Wigan",17,512,1071,17,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"18",18,"StokeCity","Wigan",18,512,1071,18,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"19",19,"StokeCity","Wigan",19,512,1071,19,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"20",20,"StokeCity","Wigan",20,512,1071,20,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"21",21,"StokeCity","Wigan",21,512,1071,21,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"22",22,"StokeCity","Wigan",22,512,1071,22,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"23",23,"StokeCity","Wigan",23,512,1071,23,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"24",24,"StokeCity","Wigan",24,512,1071,24,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"25",25,"StokeCity","Wigan",25,512,1071,25,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"26",26,"StokeCity","Wigan",26,512,1071,26,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"27",27,"StokeCity","Wigan",27,512,1071,27,0,0,0,1,0,0,0,0,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"28",28,"StokeCity","Wigan",28,512,1071,28,0,0,0,1,0,0,0,0,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"29",29,"StokeCity","Wigan",29,512,1071,29,0,0,0,1,0,0,0,0,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"30",30,"StokeCity","Wigan",30,512,1071,30,0,0,0,1,0,0,0,0,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"31",31,"StokeCity","Wigan",31,512,1071,31,0,0,0,1,0,0,0,0,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"32",32,"StokeCity","Wigan",32,512,1071,32,0,0,0,1,0,0,0,0,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"33",33,"StokeCity","Wigan",33,512,1071,33,0,0,0,1,0,0,0,0,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"34",34,"StokeCity","Wigan",34,512,1071,34,0,0,0,1,0,0,0,0,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"35",35,"StokeCity","Wigan",35,512,1071,35,0,0,2,1,0,0,0,0,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"36",36,"StokeCity","Wigan",36,512,1071,36,0,0,2,1,0,0,0,0,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"37",37,"StokeCity","Wigan",37,512,1071,37,0,0,2,1,0,0,0,0,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"38",38,"StokeCity","Wigan",38,512,1071,38,0,0,2,1,0,0,0,0,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"39",39,"StokeCity","Wigan",39,512,1071,39,0,0,2,1,0,0,0,0,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"40",40,"StokeCity","Wigan",40,512,1071,40,0,0,2,1,0,0,0,0,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"41",41,"StokeCity","Wigan",41,512,1071,41,0,0,2,1,0,0,0,0,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"42",42,"StokeCity","Wigan",42,512,1071,42,0,0,2,1,0,0,0,0,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"43",43,"StokeCity","Wigan",43,512,1071,43,0,0,2,1,0,0,0,0,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"44",44,"StokeCity","Wigan",44,512,1071,44,0,0,2,1,0,0,0,0,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"45",45,"StokeCity","Wigan",45,512,1071,45,0,0,2,1,0,0,0,0,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"46",46,"StokeCity","Wigan",46,512,1071,46,0,0,2,1,0,0,0,0,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"47",47,"StokeCity","Wigan",47,512,1071,47,0,0,2,1,0,0,0,0,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"48",48,"StokeCity","Wigan",48,512,1071,48,0,0,2,1,0,0,0,0,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"49",49,"StokeCity","Wigan",49,512,1071,49,0,0,2,1,0,0,0,0,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"50",50,"StokeCity","Wigan",50,512,1071,50,0,0,2,1,0,0,0,1,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"51",51,"StokeCity","Wigan",51,512,1071,51,0,0,2,1,0,0,0,1,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"52",52,"StokeCity","Wigan",52,512,1071,52,0,0,2,1,0,0,0,1,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"53",53,"StokeCity","Wigan",53,512,1071,53,0,0,2,1,0,0,0,1,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"54",54,"StokeCity","Wigan",54,512,1071,54,0,0,2,1,0,0,0,1,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"55",55,"StokeCity","Wigan",55,512,1071,55,0,0,2,2,0,0,0,1,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"56",56,"StokeCity","Wigan",56,512,1071,56,1,0,2,2,0,0,0,1,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"57",57,"StokeCity","Wigan",57,512,1071,57,1,0,2,2,0,0,0,1,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"58",58,"StokeCity","Wigan",58,512,1071,58,1,0,2,2,0,0,0,1,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"59",59,"StokeCity","Wigan",59,512,1071,59,1,0,2,2,0,0,0,1,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"60",60,"StokeCity","Wigan",60,512,1071,60,1,0,2,2,0,0,0,1,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"61",61,"StokeCity","Wigan",61,512,1071,61,1,0,2,2,0,0,0,1,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"62",62,"StokeCity","Wigan",62,512,1071,62,1,0,2,2,0,0,0,1,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"63",63,"StokeCity","Wigan",63,512,1071,63,1,0,2,2,0,0,0,1,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"64",64,"StokeCity","Wigan",64,512,1071,64,1,0,2,2,0,0,0,1,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"65",65,"StokeCity","Wigan",65,512,1071,65,1,0,2,2,0,0,0,1,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"66",66,"StokeCity","Wigan",66,512,1071,66,1,0,2,2,0,0,0,3,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"67",67,"StokeCity","Wigan",67,512,1071,67,1,0,2,2,0,0,0,3,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"68",68,"StokeCity","Wigan",68,512,1071,68,1,0,2,2,0,0,0,3,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"69",69,"StokeCity","Wigan",69,512,1071,69,1,0,2,2,0,0,0,3,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"70",70,"StokeCity","Wigan",70,512,1071,70,1,0,2,2,0,0,0,3,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"71",71,"StokeCity","Wigan",71,512,1071,71,1,0,2,2,0,0,1,3,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"72",72,"StokeCity","Wigan",72,512,1071,72,1,0,2,3,0,0,1,3,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"73",73,"StokeCity","Wigan",73,512,1071,73,1,0,2,3,0,0,1,3,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"74",74,"StokeCity","Wigan",74,512,1071,74,1,0,2,3,0,0,1,3,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"75",75,"StokeCity","Wigan",75,512,1071,75,1,0,2,3,0,0,1,3,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"76",76,"StokeCity","Wigan",76,512,1071,76,1,0,2,3,0,0,1,3,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"77",77,"StokeCity","Wigan",77,512,1071,77,1,0,2,4,0,0,1,3,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"78",78,"StokeCity","Wigan",78,512,1071,78,1,0,2,4,0,0,1,3,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"79",79,"StokeCity","Wigan",79,512,1071,79,1,0,2,4,0,0,1,3,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"80",80,"StokeCity","Wigan",80,512,1071,80,1,0,2,4,0,0,1,3,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"81",81,"StokeCity","Wigan",81,512,1071,81,1,0,2,4,0,0,1,3,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"82",82,"StokeCity","Wigan",82,512,1071,82,1,0,2,4,0,0,2,3,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"83",83,"StokeCity","Wigan",83,512,1071,83,1,0,2,4,0,0,2,3,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"84",84,"StokeCity","Wigan",84,512,1071,84,1,0,2,4,0,0,2,3,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"85",85,"StokeCity","Wigan",85,512,1071,85,1,0,2,4,0,0,2,3,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"86",86,"StokeCity","Wigan",86,512,1071,86,1,0,2,4,0,0,2,3,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"87",87,"StokeCity","Wigan",87,512,1071,87,1,0,2,4,0,0,2,3,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"88",88,"StokeCity","Wigan",88,512,1071,88,1,0,2,4,0,0,3,3,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"89",89,"StokeCity","Wigan",89,512,1071,89,1,0,2,4,0,0,3,3,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
"90",90,"StokeCity","Wigan",90,512,1071,90,1,0,2,4,0,0,3,3,0,0,"HOME",20,20,25,4,7,14,23,-27,19,13,13,25,8,6,11,24,-14,30
