"","nome.y","nome.x","X.1.x","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.3.x","X.2.x","X.1.y","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","X.3.y","X.2.y","minuto","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"16","Watford","Burnley",16,1010,1132,16,0,0,0,0,0,0,0,0,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"17","Watford","Burnley",17,1010,1132,17,0,0,0,0,0,0,0,0,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"18","Watford","Burnley",18,1010,1132,18,0,0,0,0,0,0,0,0,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"19","Watford","Burnley",19,1010,1132,19,0,0,0,0,0,0,0,0,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"20","Watford","Burnley",20,1010,1132,20,0,0,0,0,0,0,0,0,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"21","Watford","Burnley",21,1010,1132,21,0,0,0,0,0,0,0,0,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"22","Watford","Burnley",22,1010,1132,22,0,0,0,0,0,0,0,0,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"23","Watford","Burnley",23,1010,1132,23,0,0,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"24","Watford","Burnley",24,1010,1132,24,0,0,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"25","Watford","Burnley",25,1010,1132,25,0,0,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"26","Watford","Burnley",26,1010,1132,26,0,0,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"27","Watford","Burnley",27,1010,1132,27,0,0,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"28","Watford","Burnley",28,1010,1132,28,0,0,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"29","Watford","Burnley",29,1010,1132,29,0,0,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"30","Watford","Burnley",30,1010,1132,30,0,0,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"31","Watford","Burnley",31,1010,1132,31,0,0,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"32","Watford","Burnley",32,1010,1132,32,0,0,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"33","Watford","Burnley",33,1010,1132,33,0,0,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"34","Watford","Burnley",34,1010,1132,34,0,0,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"35","Watford","Burnley",35,1010,1132,35,0,0,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"36","Watford","Burnley",36,1010,1132,36,0,0,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"37","Watford","Burnley",37,1010,1132,37,0,0,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"38","Watford","Burnley",38,1010,1132,38,0,0,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"39","Watford","Burnley",39,1010,1132,39,1,0,0,2,0,0,0,0,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"40","Watford","Burnley",40,1010,1132,40,1,0,0,2,0,0,0,0,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"41","Watford","Burnley",41,1010,1132,41,1,0,0,2,0,0,0,0,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"42","Watford","Burnley",42,1010,1132,42,1,0,0,2,0,0,0,0,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"43","Watford","Burnley",43,1010,1132,43,1,0,0,2,0,0,0,0,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"44","Watford","Burnley",44,1010,1132,44,1,0,0,2,0,0,0,0,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"45","Watford","Burnley",45,1010,1132,45,1,0,0,2,0,0,0,0,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"46","Watford","Burnley",46,1010,1132,46,1,0,1,2,0,0,0,0,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"47","Watford","Burnley",47,1010,1132,47,1,0,1,2,0,0,0,1,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"48","Watford","Burnley",48,1010,1132,48,1,0,1,2,0,0,0,1,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"49","Watford","Burnley",49,1010,1132,49,1,0,1,2,0,0,0,1,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"50","Watford","Burnley",50,1010,1132,50,1,0,1,2,0,0,0,1,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"51","Watford","Burnley",51,1010,1132,51,2,0,1,2,0,0,0,1,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"52","Watford","Burnley",52,1010,1132,52,2,0,1,2,0,0,0,1,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"53","Watford","Burnley",53,1010,1132,53,2,0,1,2,0,0,0,1,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"54","Watford","Burnley",54,1010,1132,54,2,0,1,2,0,0,0,1,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"55","Watford","Burnley",55,1010,1132,55,2,0,1,2,0,0,0,1,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"56","Watford","Burnley",56,1010,1132,56,2,0,1,2,0,0,0,1,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"57","Watford","Burnley",57,1010,1132,57,2,0,1,2,0,0,0,1,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"58","Watford","Burnley",58,1010,1132,58,2,0,1,2,0,0,0,1,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"59","Watford","Burnley",59,1010,1132,59,2,0,1,2,0,0,0,2,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"60","Watford","Burnley",60,1010,1132,60,2,0,1,2,0,0,0,2,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"61","Watford","Burnley",61,1010,1132,61,2,0,1,2,0,0,0,2,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"62","Watford","Burnley",62,1010,1132,62,2,0,1,2,0,0,0,2,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"63","Watford","Burnley",63,1010,1132,63,2,0,1,2,0,0,0,2,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"64","Watford","Burnley",64,1010,1132,64,2,0,1,2,0,0,0,2,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"65","Watford","Burnley",65,1010,1132,65,2,0,1,2,0,0,0,2,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"66","Watford","Burnley",66,1010,1132,66,2,0,1,3,0,0,0,2,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"67","Watford","Burnley",67,1010,1132,67,2,0,1,3,0,0,0,2,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"68","Watford","Burnley",68,1010,1132,68,2,0,1,3,0,0,0,2,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"69","Watford","Burnley",69,1010,1132,69,2,0,1,3,0,0,0,2,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"70","Watford","Burnley",70,1010,1132,70,2,0,1,3,0,0,0,2,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"71","Watford","Burnley",71,1010,1132,71,2,0,1,3,0,0,0,2,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"72","Watford","Burnley",72,1010,1132,72,2,0,1,3,0,0,0,2,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"73","Watford","Burnley",73,1010,1132,73,2,0,1,3,0,0,0,2,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"74","Watford","Burnley",74,1010,1132,74,2,0,1,3,0,0,0,2,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"75","Watford","Burnley",75,1010,1132,75,2,0,1,3,0,0,0,2,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"76","Watford","Burnley",76,1010,1132,76,2,0,1,3,0,0,0,3,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"77","Watford","Burnley",77,1010,1132,77,2,0,1,3,0,0,0,3,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"78","Watford","Burnley",78,1010,1132,78,2,0,1,3,0,0,0,3,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"79","Watford","Burnley",79,1010,1132,79,2,0,1,3,0,0,0,3,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"80","Watford","Burnley",80,1010,1132,80,2,0,1,3,0,0,0,3,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"81","Watford","Burnley",81,1010,1132,81,2,0,1,3,0,0,0,3,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"82","Watford","Burnley",82,1010,1132,82,2,0,1,3,0,0,0,3,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"83","Watford","Burnley",83,1010,1132,83,2,0,1,3,0,0,0,3,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"84","Watford","Burnley",84,1010,1132,84,2,0,1,3,0,0,1,3,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"85","Watford","Burnley",85,1010,1132,85,2,0,1,3,0,0,1,3,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"86","Watford","Burnley",86,1010,1132,86,2,0,1,3,0,0,1,3,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"87","Watford","Burnley",87,1010,1132,87,2,0,1,3,0,0,1,3,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"88","Watford","Burnley",88,1010,1132,88,2,0,1,3,0,0,1,3,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"89","Watford","Burnley",89,1010,1132,89,2,0,1,3,0,0,1,3,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
"90","Watford","Burnley",90,1010,1132,90,2,0,1,3,0,0,1,3,0,0,"HOME",13,13,13,13,13,6,2,1,3,5,-3,7,11,11,11,11,11,6,2,1,3,10,-1,7
