"","X.1","nome.y","nome.x","minuto","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"31",31,"Everton","Norwich",31,29,1123,31,0,0,0,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"32",32,"Everton","Norwich",32,29,1123,32,0,0,0,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"33",33,"Everton","Norwich",33,29,1123,33,0,0,0,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"34",34,"Everton","Norwich",34,29,1123,34,0,0,0,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"35",35,"Everton","Norwich",35,29,1123,35,0,0,0,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"36",36,"Everton","Norwich",36,29,1123,36,0,0,0,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"37",37,"Everton","Norwich",37,29,1123,37,0,0,0,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"38",38,"Everton","Norwich",38,29,1123,38,0,0,0,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"39",39,"Everton","Norwich",39,29,1123,39,0,0,0,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"40",40,"Everton","Norwich",40,29,1123,40,0,0,0,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"41",41,"Everton","Norwich",41,29,1123,41,0,0,0,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"42",42,"Everton","Norwich",42,29,1123,42,0,0,0,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"43",43,"Everton","Norwich",43,29,1123,43,0,0,0,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"44",44,"Everton","Norwich",44,29,1123,44,0,0,0,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"45",45,"Everton","Norwich",45,29,1123,45,0,0,1,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"46",46,"Everton","Norwich",46,29,1123,46,0,0,1,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"47",47,"Everton","Norwich",47,29,1123,47,0,0,1,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"48",48,"Everton","Norwich",48,29,1123,48,0,0,1,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"49",49,"Everton","Norwich",49,29,1123,49,0,0,1,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"50",50,"Everton","Norwich",50,29,1123,50,0,0,1,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"51",51,"Everton","Norwich",51,29,1123,51,0,0,1,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"52",52,"Everton","Norwich",52,29,1123,52,1,0,1,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"53",53,"Everton","Norwich",53,29,1123,53,1,0,1,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"54",54,"Everton","Norwich",54,29,1123,54,1,0,1,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"55",55,"Everton","Norwich",55,29,1123,55,1,0,1,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"56",56,"Everton","Norwich",56,29,1123,56,1,0,1,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"57",57,"Everton","Norwich",57,29,1123,57,1,0,1,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"58",58,"Everton","Norwich",58,29,1123,58,1,0,1,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"59",59,"Everton","Norwich",59,29,1123,59,1,0,1,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"60",60,"Everton","Norwich",60,29,1123,60,1,0,2,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"61",61,"Everton","Norwich",61,29,1123,61,1,0,2,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"62",62,"Everton","Norwich",62,29,1123,62,1,1,2,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"63",63,"Everton","Norwich",63,29,1123,63,1,1,2,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"64",64,"Everton","Norwich",64,29,1123,64,1,1,2,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"65",65,"Everton","Norwich",65,29,1123,65,1,1,2,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"66",66,"Everton","Norwich",66,29,1123,66,1,2,2,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"67",67,"Everton","Norwich",67,29,1123,67,1,2,2,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"68",68,"Everton","Norwich",68,29,1123,68,1,2,2,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"69",69,"Everton","Norwich",69,29,1123,69,1,2,2,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"70",70,"Everton","Norwich",70,29,1123,70,1,2,2,0,0,0,0,0,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"71",71,"Everton","Norwich",71,29,1123,71,1,2,2,0,0,0,0,1,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"72",72,"Everton","Norwich",72,29,1123,72,2,2,2,0,0,0,0,1,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"73",73,"Everton","Norwich",73,29,1123,73,2,2,2,0,0,0,0,1,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"74",74,"Everton","Norwich",74,29,1123,74,2,2,2,0,0,0,1,1,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"75",75,"Everton","Norwich",75,29,1123,75,2,2,2,0,0,0,1,1,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"76",76,"Everton","Norwich",76,29,1123,76,2,2,2,0,0,0,1,1,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"77",77,"Everton","Norwich",77,29,1123,77,2,2,2,0,0,0,1,1,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"78",78,"Everton","Norwich",78,29,1123,78,2,2,2,0,0,0,1,1,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"79",79,"Everton","Norwich",79,29,1123,79,2,2,2,0,0,0,1,1,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"80",80,"Everton","Norwich",80,29,1123,80,2,2,2,0,0,0,1,1,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"81",81,"Everton","Norwich",81,29,1123,81,2,2,2,0,0,0,1,1,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"82",82,"Everton","Norwich",82,29,1123,82,2,2,2,0,0,0,1,2,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"83",83,"Everton","Norwich",83,29,1123,83,2,2,2,0,0,0,1,2,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"84",84,"Everton","Norwich",84,29,1123,84,2,2,2,0,0,0,1,2,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"85",85,"Everton","Norwich",85,29,1123,85,2,2,2,0,0,0,1,2,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"86",86,"Everton","Norwich",86,29,1123,86,2,2,2,0,0,0,1,2,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"87",87,"Everton","Norwich",87,29,1123,87,2,2,2,0,0,0,2,2,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"88",88,"Everton","Norwich",88,29,1123,88,2,2,2,0,0,0,2,2,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"89",89,"Everton","Norwich",89,29,1123,89,2,2,2,0,0,0,2,2,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
"90",90,"Everton","Norwich",90,29,1123,90,2,2,2,0,0,0,2,2,0,0,"TIE",17,17,30,7,8,15,24,-24,29,5,5,30,15,9,6,45,14,54
