"","X.1","nome.y","nome.x","minuto","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"11",11,"Southampton","Sunderland",11,180,289,11,0,0,0,0,0,0,0,0,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"12",12,"Southampton","Sunderland",12,180,289,12,0,0,0,0,0,0,0,0,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"13",13,"Southampton","Sunderland",13,180,289,13,0,0,0,0,0,0,0,0,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"14",14,"Southampton","Sunderland",14,180,289,14,0,0,0,0,0,0,0,0,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"15",15,"Southampton","Sunderland",15,180,289,15,0,0,0,0,0,0,0,0,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"16",16,"Southampton","Sunderland",16,180,289,16,0,0,1,0,0,0,0,0,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"17",17,"Southampton","Sunderland",17,180,289,17,0,0,1,0,0,0,0,0,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"18",18,"Southampton","Sunderland",18,180,289,18,0,0,1,0,0,0,0,0,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"19",19,"Southampton","Sunderland",19,180,289,19,0,0,1,0,0,0,0,0,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"20",20,"Southampton","Sunderland",20,180,289,20,0,0,1,0,0,0,0,0,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"21",21,"Southampton","Sunderland",21,180,289,21,0,0,1,0,0,0,0,0,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"22",22,"Southampton","Sunderland",22,180,289,22,1,0,1,0,0,0,0,0,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"23",23,"Southampton","Sunderland",23,180,289,23,1,1,1,0,0,0,0,0,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"24",24,"Southampton","Sunderland",24,180,289,24,1,1,1,0,0,0,0,0,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"25",25,"Southampton","Sunderland",25,180,289,25,1,1,1,0,0,0,0,0,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"26",26,"Southampton","Sunderland",26,180,289,26,1,1,1,0,0,0,0,0,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"27",27,"Southampton","Sunderland",27,180,289,27,1,1,1,0,0,0,0,0,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"28",28,"Southampton","Sunderland",28,180,289,28,1,1,1,0,0,0,0,0,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"29",29,"Southampton","Sunderland",29,180,289,29,1,1,1,0,0,0,0,0,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"30",30,"Southampton","Sunderland",30,180,289,30,1,1,1,0,0,0,0,0,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"31",31,"Southampton","Sunderland",31,180,289,31,1,1,1,0,0,0,0,0,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"32",32,"Southampton","Sunderland",32,180,289,32,1,1,1,0,0,0,1,0,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"33",33,"Southampton","Sunderland",33,180,289,33,1,1,2,0,0,0,1,0,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"34",34,"Southampton","Sunderland",34,180,289,34,1,1,2,0,0,0,1,0,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"35",35,"Southampton","Sunderland",35,180,289,35,1,1,2,0,0,0,1,0,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"36",36,"Southampton","Sunderland",36,180,289,36,1,1,2,0,0,0,1,0,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"37",37,"Southampton","Sunderland",37,180,289,37,1,1,2,0,0,0,1,0,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"38",38,"Southampton","Sunderland",38,180,289,38,1,1,2,0,0,0,1,0,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"39",39,"Southampton","Sunderland",39,180,289,39,1,1,2,0,0,0,1,0,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"40",40,"Southampton","Sunderland",40,180,289,40,1,1,2,0,0,0,1,0,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"41",41,"Southampton","Sunderland",41,180,289,41,1,1,2,0,0,0,1,0,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"42",42,"Southampton","Sunderland",42,180,289,42,1,1,2,0,0,0,1,0,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"43",43,"Southampton","Sunderland",43,180,289,43,1,1,2,0,0,0,1,0,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"44",44,"Southampton","Sunderland",44,180,289,44,1,1,2,0,0,0,1,0,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"45",45,"Southampton","Sunderland",45,180,289,45,1,1,2,0,0,0,1,0,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"46",46,"Southampton","Sunderland",46,180,289,46,1,1,2,0,0,0,1,0,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"47",47,"Southampton","Sunderland",47,180,289,47,1,1,2,0,0,0,1,1,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"48",48,"Southampton","Sunderland",48,180,289,48,1,1,2,0,0,0,1,1,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"49",49,"Southampton","Sunderland",49,180,289,49,1,1,2,0,0,0,1,1,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"50",50,"Southampton","Sunderland",50,180,289,50,1,1,2,0,0,0,1,1,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"51",51,"Southampton","Sunderland",51,180,289,51,1,1,2,0,0,0,1,1,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"52",52,"Southampton","Sunderland",52,180,289,52,1,1,2,0,0,0,1,1,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"53",53,"Southampton","Sunderland",53,180,289,53,1,1,2,0,0,0,1,1,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"54",54,"Southampton","Sunderland",54,180,289,54,1,1,2,0,0,1,1,1,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"55",55,"Southampton","Sunderland",55,180,289,55,2,1,2,0,0,1,1,1,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"56",56,"Southampton","Sunderland",56,180,289,56,2,1,2,0,0,1,1,1,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"57",57,"Southampton","Sunderland",57,180,289,57,2,1,2,0,0,1,1,1,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"58",58,"Southampton","Sunderland",58,180,289,58,2,1,2,0,0,1,1,1,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"59",59,"Southampton","Sunderland",59,180,289,59,2,1,2,0,0,1,1,1,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"60",60,"Southampton","Sunderland",60,180,289,60,2,1,2,0,0,1,1,1,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"61",61,"Southampton","Sunderland",61,180,289,61,2,1,3,0,0,1,1,1,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"62",62,"Southampton","Sunderland",62,180,289,62,2,1,3,0,0,1,1,1,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"63",63,"Southampton","Sunderland",63,180,289,63,2,1,3,0,0,1,1,1,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"64",64,"Southampton","Sunderland",64,180,289,64,2,1,3,1,0,1,1,1,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"65",65,"Southampton","Sunderland",65,180,289,65,2,1,3,1,0,1,1,1,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"66",66,"Southampton","Sunderland",66,180,289,66,2,1,3,1,0,1,1,1,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"67",67,"Southampton","Sunderland",67,180,289,67,2,1,3,1,0,1,1,2,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"68",68,"Southampton","Sunderland",68,180,289,68,2,1,3,1,0,1,1,2,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"69",69,"Southampton","Sunderland",69,180,289,69,2,1,3,1,0,1,1,2,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"70",70,"Southampton","Sunderland",70,180,289,70,2,1,3,1,0,1,1,2,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"71",71,"Southampton","Sunderland",71,180,289,71,2,1,3,1,0,1,1,3,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"72",72,"Southampton","Sunderland",72,180,289,72,2,1,3,1,0,1,1,3,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"73",73,"Southampton","Sunderland",73,180,289,73,2,1,3,1,0,1,1,3,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"74",74,"Southampton","Sunderland",74,180,289,74,2,1,3,1,0,1,1,3,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"75",75,"Southampton","Sunderland",75,180,289,75,2,1,3,1,0,1,1,3,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"76",76,"Southampton","Sunderland",76,180,289,76,2,1,3,1,0,1,1,3,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"77",77,"Southampton","Sunderland",77,180,289,77,2,1,3,1,0,1,1,3,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"78",78,"Southampton","Sunderland",78,180,289,78,2,1,3,1,0,1,1,3,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"79",79,"Southampton","Sunderland",79,180,289,79,2,1,3,1,0,1,1,3,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"80",80,"Southampton","Sunderland",80,180,289,80,2,1,3,1,0,1,1,3,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"81",81,"Southampton","Sunderland",81,180,289,81,2,1,3,1,0,1,1,3,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"82",82,"Southampton","Sunderland",82,180,289,82,2,1,3,1,0,1,1,3,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"83",83,"Southampton","Sunderland",83,180,289,83,2,1,3,1,0,1,3,3,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"84",84,"Southampton","Sunderland",84,180,289,84,2,1,3,1,0,1,3,3,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"85",85,"Southampton","Sunderland",85,180,289,85,2,1,3,1,0,1,3,3,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"86",86,"Southampton","Sunderland",86,180,289,86,2,1,3,1,0,1,3,3,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"87",87,"Southampton","Sunderland",87,180,289,87,2,1,3,1,0,1,3,3,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"88",88,"Southampton","Sunderland",88,180,289,88,2,1,3,1,0,1,3,3,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"89",89,"Southampton","Sunderland",89,180,289,89,2,1,3,1,0,1,3,3,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
"90",90,"Southampton","Sunderland",90,180,289,90,2,1,3,1,0,1,3,3,0,0,"HOME",17,17,29,4,14,11,23,-20,26,6,6,29,15,5,9,40,19,50
