"","nome.y","nome.x","X.1.x","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.2.x","X.1.y","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","X.2.y","minuto","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"1","Watford","Middlesbrough",1,1010,641,1,0,0,0,0,0,0,0,0,0,0,"AWAY",16,16,16,16,7,1,3,3,7,-3,6,11,11,11,11,7,2,2,3,12,-14,8
"2","Watford","Middlesbrough",2,1010,641,2,0,0,0,0,0,0,0,0,0,0,"AWAY",16,16,16,16,7,1,3,3,7,-3,6,11,11,11,11,7,2,2,3,12,-14,8
"3","Watford","Middlesbrough",3,1010,641,3,0,0,0,0,0,0,0,0,0,0,"AWAY",16,16,16,16,7,1,3,3,7,-3,6,11,11,11,11,7,2,2,3,12,-14,8
"4","Watford","Middlesbrough",4,1010,641,4,0,0,0,0,0,0,0,0,0,0,"AWAY",16,16,16,16,7,1,3,3,7,-3,6,11,11,11,11,7,2,2,3,12,-14,8
"5","Watford","Middlesbrough",5,1010,641,5,0,0,0,0,0,0,0,0,0,0,"AWAY",16,16,16,16,7,1,3,3,7,-3,6,11,11,11,11,7,2,2,3,12,-14,8
"6","Watford","Middlesbrough",6,1010,641,6,0,0,0,0,0,0,0,0,0,0,"AWAY",16,16,16,16,7,1,3,3,7,-3,6,11,11,11,11,7,2,2,3,12,-14,8
"7","Watford","Middlesbrough",7,1010,641,7,0,0,0,0,0,0,0,0,0,0,"AWAY",16,16,16,16,7,1,3,3,7,-3,6,11,11,11,11,7,2,2,3,12,-14,8
"8","Watford","Middlesbrough",8,1010,641,8,0,0,0,0,0,0,0,0,0,0,"AWAY",16,16,16,16,7,1,3,3,7,-3,6,11,11,11,11,7,2,2,3,12,-14,8
"9","Watford","Middlesbrough",9,1010,641,9,0,0,0,0,0,0,0,0,0,0,"AWAY",16,16,16,16,7,1,3,3,7,-3,6,11,11,11,11,7,2,2,3,12,-14,8
"10","Watford","Middlesbrough",10,1010,641,10,0,0,0,0,0,0,0,0,0,0,"AWAY",16,16,16,16,7,1,3,3,7,-3,6,11,11,11,11,7,2,2,3,12,-14,8
"11","Watford","Middlesbrough",11,1010,641,11,0,0,0,0,0,0,0,0,0,0,"AWAY",16,16,16,16,7,1,3,3,7,-3,6,11,11,11,11,7,2,2,3,12,-14,8
"12","Watford","Middlesbrough",12,1010,641,12,0,0,0,0,0,0,0,0,0,0,"AWAY",16,16,16,16,7,1,3,3,7,-3,6,11,11,11,11,7,2,2,3,12,-14,8
"13","Watford","Middlesbrough",13,1010,641,13,0,0,0,0,0,0,0,0,0,0,"AWAY",16,16,16,16,7,1,3,3,7,-3,6,11,11,11,11,7,2,2,3,12,-14,8
"14","Watford","Middlesbrough",14,1010,641,14,0,0,0,0,0,0,0,0,0,0,"AWAY",16,16,16,16,7,1,3,3,7,-3,6,11,11,11,11,7,2,2,3,12,-14,8
"15","Watford","Middlesbrough",15,1010,641,15,0,0,0,0,0,0,0,0,0,0,"AWAY",16,16,16,16,7,1,3,3,7,-3,6,11,11,11,11,7,2,2,3,12,-14,8
"16","Watford","Middlesbrough",16,1010,641,16,0,0,0,0,0,0,0,0,0,0,"AWAY",16,16,16,16,7,1,3,3,7,-3,6,11,11,11,11,7,2,2,3,12,-14,8
