"","nome.y","nome.x","X.1.x","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.2.x","X.1.y","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","X.2.y","minuto","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"1","Leicester","Sunderland",1,1003,289,1,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"2","Leicester","Sunderland",2,1003,289,2,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"3","Leicester","Sunderland",3,1003,289,3,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"4","Leicester","Sunderland",4,1003,289,4,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"5","Leicester","Sunderland",5,1003,289,5,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"6","Leicester","Sunderland",6,1003,289,6,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"7","Leicester","Sunderland",7,1003,289,7,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"8","Leicester","Sunderland",8,1003,289,8,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"9","Leicester","Sunderland",9,1003,289,9,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"10","Leicester","Sunderland",10,1003,289,10,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"11","Leicester","Sunderland",11,1003,289,11,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"12","Leicester","Sunderland",12,1003,289,12,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"13","Leicester","Sunderland",13,1003,289,13,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"14","Leicester","Sunderland",14,1003,289,14,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"15","Leicester","Sunderland",15,1003,289,15,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"16","Leicester","Sunderland",16,1003,289,16,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"17","Leicester","Sunderland",17,1003,289,17,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"18","Leicester","Sunderland",18,1003,289,18,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"19","Leicester","Sunderland",19,1003,289,19,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"20","Leicester","Sunderland",20,1003,289,20,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"21","Leicester","Sunderland",21,1003,289,21,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"22","Leicester","Sunderland",22,1003,289,22,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"23","Leicester","Sunderland",23,1003,289,23,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"24","Leicester","Sunderland",24,1003,289,24,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"25","Leicester","Sunderland",25,1003,289,25,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"26","Leicester","Sunderland",26,1003,289,26,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"27","Leicester","Sunderland",27,1003,289,27,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"28","Leicester","Sunderland",28,1003,289,28,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"29","Leicester","Sunderland",29,1003,289,29,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"30","Leicester","Sunderland",30,1003,289,30,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"31","Leicester","Sunderland",31,1003,289,31,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"32","Leicester","Sunderland",32,1003,289,32,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"33","Leicester","Sunderland",33,1003,289,33,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"34","Leicester","Sunderland",34,1003,289,34,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"35","Leicester","Sunderland",35,1003,289,35,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"36","Leicester","Sunderland",36,1003,289,36,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"37","Leicester","Sunderland",37,1003,289,37,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"38","Leicester","Sunderland",38,1003,289,38,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"39","Leicester","Sunderland",39,1003,289,39,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"40","Leicester","Sunderland",40,1003,289,40,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"41","Leicester","Sunderland",41,1003,289,41,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"42","Leicester","Sunderland",42,1003,289,42,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"43","Leicester","Sunderland",43,1003,289,43,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"44","Leicester","Sunderland",44,1003,289,44,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"45","Leicester","Sunderland",45,1003,289,45,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"46","Leicester","Sunderland",46,1003,289,46,0,0,0,0,0,0,0,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"47","Leicester","Sunderland",47,1003,289,47,0,0,0,0,0,0,2,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"48","Leicester","Sunderland",48,1003,289,48,0,0,0,0,0,0,2,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"49","Leicester","Sunderland",49,1003,289,49,0,0,0,0,0,0,2,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"50","Leicester","Sunderland",50,1003,289,50,0,0,0,0,0,0,2,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"51","Leicester","Sunderland",51,1003,289,51,0,0,0,0,0,0,2,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"52","Leicester","Sunderland",52,1003,289,52,0,0,0,0,0,0,2,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"53","Leicester","Sunderland",53,1003,289,53,0,0,0,0,0,0,2,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"54","Leicester","Sunderland",54,1003,289,54,0,0,0,0,0,0,2,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"55","Leicester","Sunderland",55,1003,289,55,0,0,0,0,0,0,2,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"56","Leicester","Sunderland",56,1003,289,56,0,0,0,0,0,0,2,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"57","Leicester","Sunderland",57,1003,289,57,0,0,0,0,0,0,2,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"58","Leicester","Sunderland",58,1003,289,58,0,0,0,0,0,0,2,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"59","Leicester","Sunderland",59,1003,289,59,0,0,0,0,0,0,2,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"60","Leicester","Sunderland",60,1003,289,60,0,0,0,0,0,0,2,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"61","Leicester","Sunderland",61,1003,289,61,0,0,0,0,0,0,2,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"62","Leicester","Sunderland",62,1003,289,62,0,0,0,0,0,0,2,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"63","Leicester","Sunderland",63,1003,289,63,0,0,0,0,0,0,2,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"64","Leicester","Sunderland",64,1003,289,64,0,0,0,0,0,0,2,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"65","Leicester","Sunderland",65,1003,289,65,1,0,0,0,0,0,2,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"66","Leicester","Sunderland",66,1003,289,66,1,0,0,0,0,0,2,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"67","Leicester","Sunderland",67,1003,289,67,1,0,0,0,0,0,2,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"68","Leicester","Sunderland",68,1003,289,68,1,0,0,0,0,0,2,0,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"69","Leicester","Sunderland",69,1003,289,69,1,0,1,0,0,0,2,1,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"70","Leicester","Sunderland",70,1003,289,70,1,0,1,0,0,0,2,1,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"71","Leicester","Sunderland",71,1003,289,71,1,0,1,0,0,0,2,1,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"72","Leicester","Sunderland",72,1003,289,72,1,0,1,0,0,0,2,1,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"73","Leicester","Sunderland",73,1003,289,73,1,0,2,0,0,0,2,1,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"74","Leicester","Sunderland",74,1003,289,74,1,0,2,0,0,0,2,3,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"75","Leicester","Sunderland",75,1003,289,75,1,0,2,0,0,0,2,3,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"76","Leicester","Sunderland",76,1003,289,76,1,0,2,0,0,0,2,3,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"77","Leicester","Sunderland",77,1003,289,77,1,0,2,0,0,0,2,3,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"78","Leicester","Sunderland",78,1003,289,78,2,0,2,0,0,0,2,3,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"79","Leicester","Sunderland",79,1003,289,79,2,0,3,0,0,0,2,3,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"80","Leicester","Sunderland",80,1003,289,80,2,0,3,0,0,0,2,3,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"81","Leicester","Sunderland",81,1003,289,81,2,1,3,0,0,0,2,3,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"82","Leicester","Sunderland",82,1003,289,82,2,1,3,1,0,0,2,3,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
"83","Leicester","Sunderland",83,1003,289,83,2,1,3,1,0,0,2,3,0,0,"HOME",20,20,20,20,8,0,2,6,6,-9,2,13,13,13,13,8,2,2,4,8,-6,8
