"","nome.y","nome.x","X.1.x","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.1.y","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","minuto","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"1","AstonVilla","HullCity",1,405,3008,1,0,0,0,0,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"2","AstonVilla","HullCity",2,405,3008,2,0,0,0,0,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"3","AstonVilla","HullCity",3,405,3008,3,0,0,0,0,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"4","AstonVilla","HullCity",4,405,3008,4,0,0,0,0,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"5","AstonVilla","HullCity",5,405,3008,5,0,0,0,0,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"6","AstonVilla","HullCity",6,405,3008,6,0,0,0,0,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"7","AstonVilla","HullCity",7,405,3008,7,0,0,0,0,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"8","AstonVilla","HullCity",8,405,3008,8,0,0,0,0,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"9","AstonVilla","HullCity",9,405,3008,9,0,0,0,0,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"10","AstonVilla","HullCity",10,405,3008,10,0,0,0,0,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"11","AstonVilla","HullCity",11,405,3008,11,0,0,0,0,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"12","AstonVilla","HullCity",12,405,3008,12,0,0,0,0,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"13","AstonVilla","HullCity",13,405,3008,13,0,0,0,0,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"14","AstonVilla","HullCity",14,405,3008,14,0,0,0,0,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"15","AstonVilla","HullCity",15,405,3008,15,0,0,0,0,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"16","AstonVilla","HullCity",16,405,3008,16,0,0,0,0,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"17","AstonVilla","HullCity",17,405,3008,17,0,0,0,0,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"18","AstonVilla","HullCity",18,405,3008,18,0,0,0,0,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"19","AstonVilla","HullCity",19,405,3008,19,0,0,0,0,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"20","AstonVilla","HullCity",20,405,3008,20,0,0,0,0,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"21","AstonVilla","HullCity",21,405,3008,21,0,0,0,0,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"22","AstonVilla","HullCity",22,405,3008,22,0,0,0,0,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"23","AstonVilla","HullCity",23,405,3008,23,0,0,0,0,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"24","AstonVilla","HullCity",24,405,3008,24,0,0,0,0,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"25","AstonVilla","HullCity",25,405,3008,25,0,0,0,0,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"26","AstonVilla","HullCity",26,405,3008,26,0,0,0,0,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"27","AstonVilla","HullCity",27,405,3008,27,0,0,0,0,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"28","AstonVilla","HullCity",28,405,3008,28,0,0,0,0,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"29","AstonVilla","HullCity",29,405,3008,29,0,0,0,0,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"30","AstonVilla","HullCity",30,405,3008,30,0,0,0,0,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"31","AstonVilla","HullCity",31,405,3008,31,0,0,0,0,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"32","AstonVilla","HullCity",32,405,3008,32,0,0,0,0,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"33","AstonVilla","HullCity",33,405,3008,33,0,0,0,0,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"34","AstonVilla","HullCity",34,405,3008,34,0,0,0,0,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"35","AstonVilla","HullCity",35,405,3008,35,0,0,1,0,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"36","AstonVilla","HullCity",36,405,3008,36,0,0,1,1,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"37","AstonVilla","HullCity",37,405,3008,37,0,0,1,1,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"38","AstonVilla","HullCity",38,405,3008,38,0,0,1,1,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"39","AstonVilla","HullCity",39,405,3008,39,0,0,1,1,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"40","AstonVilla","HullCity",40,405,3008,40,0,0,1,1,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"41","AstonVilla","HullCity",41,405,3008,41,0,0,1,1,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"42","AstonVilla","HullCity",42,405,3008,42,0,0,1,1,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"43","AstonVilla","HullCity",43,405,3008,43,0,0,1,1,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"44","AstonVilla","HullCity",44,405,3008,44,0,0,1,1,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"45","AstonVilla","HullCity",45,405,3008,45,0,0,2,1,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"46","AstonVilla","HullCity",46,405,3008,46,0,0,2,1,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"47","AstonVilla","HullCity",47,405,3008,47,0,0,2,1,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"48","AstonVilla","HullCity",48,405,3008,48,0,0,2,1,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"49","AstonVilla","HullCity",49,405,3008,49,0,0,2,1,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"50","AstonVilla","HullCity",50,405,3008,50,0,0,2,1,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"51","AstonVilla","HullCity",51,405,3008,51,0,0,2,1,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"52","AstonVilla","HullCity",52,405,3008,52,0,0,2,1,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"53","AstonVilla","HullCity",53,405,3008,53,0,0,2,1,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"54","AstonVilla","HullCity",54,405,3008,54,0,0,2,1,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"55","AstonVilla","HullCity",55,405,3008,55,0,0,2,1,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"56","AstonVilla","HullCity",56,405,3008,56,0,0,2,1,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"57","AstonVilla","HullCity",57,405,3008,57,0,0,2,1,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"58","AstonVilla","HullCity",58,405,3008,58,0,0,2,1,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"59","AstonVilla","HullCity",59,405,3008,59,0,0,2,1,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"60","AstonVilla","HullCity",60,405,3008,60,0,0,2,1,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"61","AstonVilla","HullCity",61,405,3008,61,0,0,2,1,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"62","AstonVilla","HullCity",62,405,3008,62,0,0,2,1,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"63","AstonVilla","HullCity",63,405,3008,63,0,0,2,1,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"64","AstonVilla","HullCity",64,405,3008,64,0,0,2,1,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"65","AstonVilla","HullCity",65,405,3008,65,0,0,2,1,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"66","AstonVilla","HullCity",66,405,3008,66,0,0,2,1,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"67","AstonVilla","HullCity",67,405,3008,67,0,0,2,1,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"68","AstonVilla","HullCity",68,405,3008,68,0,0,2,1,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"69","AstonVilla","HullCity",69,405,3008,69,0,0,2,1,0,0,0,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"70","AstonVilla","HullCity",70,405,3008,70,0,0,2,1,0,0,2,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"71","AstonVilla","HullCity",71,405,3008,71,0,0,2,1,0,0,2,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"72","AstonVilla","HullCity",72,405,3008,72,0,0,2,1,0,0,2,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"73","AstonVilla","HullCity",73,405,3008,73,0,0,2,1,0,0,2,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"74","AstonVilla","HullCity",74,405,3008,74,0,0,2,1,0,0,2,0,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
"75","AstonVilla","HullCity",75,405,3008,75,0,0,2,1,0,0,2,1,0,0,"TIE",18,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
