"","nome.y","nome.x","minuto","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"1","Newcastle","Liverpool",1,762,31,1,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"2","Newcastle","Liverpool",2,762,31,2,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"3","Newcastle","Liverpool",3,762,31,3,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"4","Newcastle","Liverpool",4,762,31,4,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"5","Newcastle","Liverpool",5,762,31,5,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"6","Newcastle","Liverpool",6,762,31,6,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"7","Newcastle","Liverpool",7,762,31,7,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"8","Newcastle","Liverpool",8,762,31,8,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"9","Newcastle","Liverpool",9,762,31,9,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"10","Newcastle","Liverpool",10,762,31,10,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"11","Newcastle","Liverpool",11,762,31,11,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"12","Newcastle","Liverpool",12,762,31,12,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"13","Newcastle","Liverpool",13,762,31,13,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"14","Newcastle","Liverpool",14,762,31,14,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"15","Newcastle","Liverpool",15,762,31,15,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"16","Newcastle","Liverpool",16,762,31,16,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"17","Newcastle","Liverpool",17,762,31,17,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"18","Newcastle","Liverpool",18,762,31,18,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"19","Newcastle","Liverpool",19,762,31,19,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"20","Newcastle","Liverpool",20,762,31,20,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"21","Newcastle","Liverpool",21,762,31,21,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"22","Newcastle","Liverpool",22,762,31,22,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"23","Newcastle","Liverpool",23,762,31,23,1,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"24","Newcastle","Liverpool",24,762,31,24,1,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"25","Newcastle","Liverpool",25,762,31,25,1,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"26","Newcastle","Liverpool",26,762,31,26,1,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"27","Newcastle","Liverpool",27,762,31,27,1,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"28","Newcastle","Liverpool",28,762,31,28,2,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"29","Newcastle","Liverpool",29,762,31,29,2,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"30","Newcastle","Liverpool",30,762,31,30,2,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"31","Newcastle","Liverpool",31,762,31,31,2,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"32","Newcastle","Liverpool",32,762,31,32,2,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"33","Newcastle","Liverpool",33,762,31,33,2,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"34","Newcastle","Liverpool",34,762,31,34,2,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"35","Newcastle","Liverpool",35,762,31,35,2,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"36","Newcastle","Liverpool",36,762,31,36,2,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"37","Newcastle","Liverpool",37,762,31,37,2,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"38","Newcastle","Liverpool",38,762,31,38,2,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"39","Newcastle","Liverpool",39,762,31,39,2,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"40","Newcastle","Liverpool",40,762,31,40,2,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"41","Newcastle","Liverpool",41,762,31,41,2,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"42","Newcastle","Liverpool",42,762,31,42,2,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"43","Newcastle","Liverpool",43,762,31,43,2,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"44","Newcastle","Liverpool",44,762,31,44,2,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"45","Newcastle","Liverpool",45,762,31,45,2,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"46","Newcastle","Liverpool",46,762,31,46,2,0,0,0,0,0,0,0,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"47","Newcastle","Liverpool",47,762,31,47,2,0,0,0,0,0,0,1,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"48","Newcastle","Liverpool",48,762,31,48,2,0,0,0,0,0,0,1,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"49","Newcastle","Liverpool",49,762,31,49,2,0,0,0,0,0,0,1,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"50","Newcastle","Liverpool",50,762,31,50,2,0,0,0,0,0,0,1,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"51","Newcastle","Liverpool",51,762,31,51,2,0,0,0,0,0,0,1,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"52","Newcastle","Liverpool",52,762,31,52,2,0,0,0,0,0,0,1,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"53","Newcastle","Liverpool",53,762,31,53,2,0,0,0,0,0,0,1,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"54","Newcastle","Liverpool",54,762,31,54,2,0,0,0,0,0,0,1,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"55","Newcastle","Liverpool",55,762,31,55,2,0,0,0,0,0,0,1,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"56","Newcastle","Liverpool",56,762,31,56,2,0,0,0,0,0,0,1,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"57","Newcastle","Liverpool",57,762,31,57,2,0,0,0,0,0,0,1,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"58","Newcastle","Liverpool",58,762,31,58,2,0,0,0,0,0,0,1,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"59","Newcastle","Liverpool",59,762,31,59,2,0,0,0,0,0,0,1,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"60","Newcastle","Liverpool",60,762,31,60,2,0,0,0,0,0,0,1,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"61","Newcastle","Liverpool",61,762,31,61,2,0,0,0,0,0,0,1,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"62","Newcastle","Liverpool",62,762,31,62,2,0,0,0,0,0,0,1,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"63","Newcastle","Liverpool",63,762,31,63,2,0,0,1,0,0,0,1,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"64","Newcastle","Liverpool",64,762,31,64,2,0,0,1,0,0,1,1,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"65","Newcastle","Liverpool",65,762,31,65,2,0,0,1,0,0,1,1,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"66","Newcastle","Liverpool",66,762,31,66,2,0,0,1,0,0,1,1,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"67","Newcastle","Liverpool",67,762,31,67,2,0,0,1,0,0,1,1,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"68","Newcastle","Liverpool",68,762,31,68,2,0,0,1,0,0,1,1,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"69","Newcastle","Liverpool",69,762,31,69,2,0,0,1,0,0,1,1,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"70","Newcastle","Liverpool",70,762,31,70,2,0,0,1,0,0,1,1,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"71","Newcastle","Liverpool",71,762,31,71,2,0,0,1,0,0,1,1,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"72","Newcastle","Liverpool",72,762,31,72,2,0,0,1,0,0,1,1,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"73","Newcastle","Liverpool",73,762,31,73,2,0,0,1,0,0,1,1,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"74","Newcastle","Liverpool",74,762,31,74,2,0,0,1,0,0,1,1,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"75","Newcastle","Liverpool",75,762,31,75,2,0,0,1,0,0,1,1,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"76","Newcastle","Liverpool",76,762,31,76,2,0,0,1,0,0,1,1,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"77","Newcastle","Liverpool",77,762,31,77,2,0,0,1,0,0,1,1,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"78","Newcastle","Liverpool",78,762,31,78,2,0,0,1,0,1,1,1,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"79","Newcastle","Liverpool",79,762,31,79,2,0,0,1,0,1,1,1,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"80","Newcastle","Liverpool",80,762,31,80,2,0,0,1,0,1,1,1,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"81","Newcastle","Liverpool",81,762,31,81,2,0,0,1,0,1,2,3,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"82","Newcastle","Liverpool",82,762,31,82,2,0,0,1,0,1,2,3,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"83","Newcastle","Liverpool",83,762,31,83,2,0,0,1,0,1,2,3,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"84","Newcastle","Liverpool",84,762,31,84,2,0,0,1,0,1,2,3,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"85","Newcastle","Liverpool",85,762,31,85,2,0,0,2,0,1,2,3,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"86","Newcastle","Liverpool",86,762,31,86,2,0,0,2,0,1,2,3,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"87","Newcastle","Liverpool",87,762,31,87,2,0,0,2,0,1,2,3,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"88","Newcastle","Liverpool",88,762,31,88,3,0,0,2,0,1,2,3,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"89","Newcastle","Liverpool",89,762,31,89,3,0,0,2,0,1,2,3,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
"90","Newcastle","Liverpool",90,762,31,90,3,0,0,2,0,1,3,3,0,0,"HOME",2,2,30,18,10,2,54,33,64,18,18,30,6,11,13,36,-13,29
