"","X.1","nome.y","nome.x","minuto","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"23",23,"ManUtd","Southampton",23,985,180,23,1,0,0,0,0,0,0,0,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"24",24,"ManUtd","Southampton",24,985,180,24,1,0,0,0,0,0,0,0,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"25",25,"ManUtd","Southampton",25,985,180,25,1,0,0,0,0,0,0,0,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"26",26,"ManUtd","Southampton",26,985,180,26,1,0,0,0,0,0,0,0,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"27",27,"ManUtd","Southampton",27,985,180,27,1,0,0,0,0,0,0,0,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"28",28,"ManUtd","Southampton",28,985,180,28,1,0,0,0,0,0,0,0,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"29",29,"ManUtd","Southampton",29,985,180,29,1,0,0,0,0,0,0,0,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"30",30,"ManUtd","Southampton",30,985,180,30,1,0,0,0,0,0,0,0,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"31",31,"ManUtd","Southampton",31,985,180,31,1,0,0,0,0,0,0,0,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"32",32,"ManUtd","Southampton",32,985,180,32,1,0,0,0,0,0,0,0,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"33",33,"ManUtd","Southampton",33,985,180,33,1,0,0,0,0,0,0,0,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"34",34,"ManUtd","Southampton",34,985,180,34,1,0,0,0,0,0,0,0,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"35",35,"ManUtd","Southampton",35,985,180,35,1,1,0,0,0,0,0,0,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"36",36,"ManUtd","Southampton",36,985,180,36,1,1,0,0,0,0,0,0,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"37",37,"ManUtd","Southampton",37,985,180,37,1,1,0,0,0,0,0,0,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"38",38,"ManUtd","Southampton",38,985,180,38,1,1,0,0,0,0,0,0,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"39",39,"ManUtd","Southampton",39,985,180,39,1,1,0,0,0,0,0,0,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"40",40,"ManUtd","Southampton",40,985,180,40,1,1,0,0,0,0,0,0,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"41",41,"ManUtd","Southampton",41,985,180,41,1,1,0,0,0,0,0,0,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"42",42,"ManUtd","Southampton",42,985,180,42,1,1,0,0,0,0,0,0,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"43",43,"ManUtd","Southampton",43,985,180,43,1,1,0,0,0,0,0,0,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"44",44,"ManUtd","Southampton",44,985,180,44,1,1,0,0,0,0,0,0,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"45",45,"ManUtd","Southampton",45,985,180,45,1,1,0,0,0,0,0,0,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"46",46,"ManUtd","Southampton",46,985,180,46,1,1,0,0,0,0,0,0,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"47",47,"ManUtd","Southampton",47,985,180,47,1,1,0,0,0,0,1,1,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"48",48,"ManUtd","Southampton",48,985,180,48,1,1,0,0,0,0,1,1,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"49",49,"ManUtd","Southampton",49,985,180,49,1,1,0,0,0,0,1,1,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"50",50,"ManUtd","Southampton",50,985,180,50,1,1,0,0,0,0,1,1,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"51",51,"ManUtd","Southampton",51,985,180,51,1,2,0,0,0,0,1,1,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"52",52,"ManUtd","Southampton",52,985,180,52,1,2,0,0,0,0,1,1,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"53",53,"ManUtd","Southampton",53,985,180,53,1,2,0,0,0,0,1,1,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"54",54,"ManUtd","Southampton",54,985,180,54,1,2,0,0,0,0,1,1,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"55",55,"ManUtd","Southampton",55,985,180,55,1,2,0,0,0,0,1,1,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"56",56,"ManUtd","Southampton",56,985,180,56,1,2,0,0,0,0,1,1,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"57",57,"ManUtd","Southampton",57,985,180,57,1,2,0,0,0,0,2,1,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"58",58,"ManUtd","Southampton",58,985,180,58,1,2,0,0,0,0,2,1,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"59",59,"ManUtd","Southampton",59,985,180,59,1,2,0,0,0,0,2,1,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"60",60,"ManUtd","Southampton",60,985,180,60,1,2,0,0,0,0,2,1,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"61",61,"ManUtd","Southampton",61,985,180,61,1,2,0,0,0,0,2,2,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"62",62,"ManUtd","Southampton",62,985,180,62,1,2,0,0,0,0,2,2,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"63",63,"ManUtd","Southampton",63,985,180,63,1,2,0,0,0,0,2,2,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"64",64,"ManUtd","Southampton",64,985,180,64,1,2,0,0,0,0,2,2,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"65",65,"ManUtd","Southampton",65,985,180,65,1,2,0,0,0,0,2,2,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"66",66,"ManUtd","Southampton",66,985,180,66,1,2,0,0,0,0,2,2,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"67",67,"ManUtd","Southampton",67,985,180,67,1,2,0,0,0,0,2,2,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"68",68,"ManUtd","Southampton",68,985,180,68,1,2,0,0,0,0,2,2,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"69",69,"ManUtd","Southampton",69,985,180,69,1,3,0,0,0,0,2,2,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"70",70,"ManUtd","Southampton",70,985,180,70,1,3,0,0,0,0,2,3,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"71",71,"ManUtd","Southampton",71,985,180,71,1,3,0,0,0,0,2,3,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"72",72,"ManUtd","Southampton",72,985,180,72,1,3,0,0,0,0,2,3,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"73",73,"ManUtd","Southampton",73,985,180,73,1,3,0,0,0,0,2,3,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"74",74,"ManUtd","Southampton",74,985,180,74,1,3,1,0,0,0,2,3,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"75",75,"ManUtd","Southampton",75,985,180,75,1,3,1,0,0,0,2,3,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"76",76,"ManUtd","Southampton",76,985,180,76,1,3,1,0,0,0,2,3,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"77",77,"ManUtd","Southampton",77,985,180,77,1,3,1,0,0,0,3,3,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"78",78,"ManUtd","Southampton",78,985,180,78,1,3,1,0,0,0,3,3,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"79",79,"ManUtd","Southampton",79,985,180,79,1,3,2,0,0,0,3,3,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"80",80,"ManUtd","Southampton",80,985,180,80,1,3,2,0,0,0,3,3,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"81",81,"ManUtd","Southampton",81,985,180,81,1,3,2,0,0,0,3,3,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"82",82,"ManUtd","Southampton",82,985,180,82,1,3,2,0,0,0,3,3,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"83",83,"ManUtd","Southampton",83,985,180,83,1,3,2,0,0,0,3,3,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"84",84,"ManUtd","Southampton",84,985,180,84,1,3,2,0,0,0,3,3,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"85",85,"ManUtd","Southampton",85,985,180,85,1,3,2,0,0,0,3,3,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"86",86,"ManUtd","Southampton",86,985,180,86,1,3,2,0,0,0,3,3,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"87",87,"ManUtd","Southampton",87,985,180,87,2,3,2,0,0,0,3,3,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"88",88,"ManUtd","Southampton",88,985,180,88,2,3,2,0,0,0,3,3,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"89",89,"ManUtd","Southampton",89,985,180,89,2,3,2,0,0,0,3,3,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
"90",90,"ManUtd","Southampton",90,985,180,90,2,3,2,0,0,0,3,3,0,0,"AWAY",11,11,5,1,3,1,5,0,6,3,3,5,3,1,1,6,3,10
