"","X.1","nome.y","nome.x","minuto","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"11",11,"Swansea","WestHam",11,2288,379,11,0,0,0,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"12",12,"Swansea","WestHam",12,2288,379,12,0,0,0,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"13",13,"Swansea","WestHam",13,2288,379,13,0,0,0,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"14",14,"Swansea","WestHam",14,2288,379,14,0,0,0,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"15",15,"Swansea","WestHam",15,2288,379,15,0,0,0,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"16",16,"Swansea","WestHam",16,2288,379,16,0,0,0,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"17",17,"Swansea","WestHam",17,2288,379,17,0,0,0,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"18",18,"Swansea","WestHam",18,2288,379,18,0,0,0,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"19",19,"Swansea","WestHam",19,2288,379,19,0,0,0,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"20",20,"Swansea","WestHam",20,2288,379,20,0,0,0,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"21",21,"Swansea","WestHam",21,2288,379,21,0,0,0,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"22",22,"Swansea","WestHam",22,2288,379,22,0,0,0,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"23",23,"Swansea","WestHam",23,2288,379,23,0,0,0,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"24",24,"Swansea","WestHam",24,2288,379,24,0,0,0,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"25",25,"Swansea","WestHam",25,2288,379,25,0,0,0,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"26",26,"Swansea","WestHam",26,2288,379,26,0,0,0,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"27",27,"Swansea","WestHam",27,2288,379,27,1,0,0,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"28",28,"Swansea","WestHam",28,2288,379,28,1,0,0,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"29",29,"Swansea","WestHam",29,2288,379,29,1,0,0,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"30",30,"Swansea","WestHam",30,2288,379,30,1,0,0,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"31",31,"Swansea","WestHam",31,2288,379,31,1,0,0,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"32",32,"Swansea","WestHam",32,2288,379,32,1,0,0,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"33",33,"Swansea","WestHam",33,2288,379,33,1,0,0,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"34",34,"Swansea","WestHam",34,2288,379,34,1,0,1,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"35",35,"Swansea","WestHam",35,2288,379,35,1,0,1,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"36",36,"Swansea","WestHam",36,2288,379,36,1,0,1,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"37",37,"Swansea","WestHam",37,2288,379,37,1,0,1,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"38",38,"Swansea","WestHam",38,2288,379,38,1,0,1,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"39",39,"Swansea","WestHam",39,2288,379,39,1,0,1,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"40",40,"Swansea","WestHam",40,2288,379,40,1,0,1,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"41",41,"Swansea","WestHam",41,2288,379,41,1,0,1,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"42",42,"Swansea","WestHam",42,2288,379,42,1,0,1,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"43",43,"Swansea","WestHam",43,2288,379,43,1,0,1,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"44",44,"Swansea","WestHam",44,2288,379,44,1,0,1,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"45",45,"Swansea","WestHam",45,2288,379,45,1,0,1,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"46",46,"Swansea","WestHam",46,2288,379,46,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"47",47,"Swansea","WestHam",47,2288,379,47,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"48",48,"Swansea","WestHam",48,2288,379,48,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"49",49,"Swansea","WestHam",49,2288,379,49,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"50",50,"Swansea","WestHam",50,2288,379,50,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"51",51,"Swansea","WestHam",51,2288,379,51,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"52",52,"Swansea","WestHam",52,2288,379,52,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"53",53,"Swansea","WestHam",53,2288,379,53,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"54",54,"Swansea","WestHam",54,2288,379,54,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"55",55,"Swansea","WestHam",55,2288,379,55,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"56",56,"Swansea","WestHam",56,2288,379,56,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"57",57,"Swansea","WestHam",57,2288,379,57,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"58",58,"Swansea","WestHam",58,2288,379,58,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"59",59,"Swansea","WestHam",59,2288,379,59,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"60",60,"Swansea","WestHam",60,2288,379,60,2,0,1,0,1,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"61",61,"Swansea","WestHam",61,2288,379,61,2,0,1,0,1,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"62",62,"Swansea","WestHam",62,2288,379,62,2,0,1,0,1,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"63",63,"Swansea","WestHam",63,2288,379,63,2,0,1,0,1,0,0,0,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"64",64,"Swansea","WestHam",64,2288,379,64,2,0,1,0,1,0,0,1,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"65",65,"Swansea","WestHam",65,2288,379,65,2,0,1,0,1,0,0,1,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"66",66,"Swansea","WestHam",66,2288,379,66,2,0,1,0,1,0,0,1,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"67",67,"Swansea","WestHam",67,2288,379,67,2,0,1,0,1,0,1,1,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"68",68,"Swansea","WestHam",68,2288,379,68,2,0,1,0,1,0,1,1,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"69",69,"Swansea","WestHam",69,2288,379,69,2,0,1,0,1,0,1,1,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"70",70,"Swansea","WestHam",70,2288,379,70,2,0,1,0,1,0,1,1,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"71",71,"Swansea","WestHam",71,2288,379,71,2,0,1,0,1,0,1,2,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"72",72,"Swansea","WestHam",72,2288,379,72,2,0,1,0,1,0,1,2,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"73",73,"Swansea","WestHam",73,2288,379,73,2,0,1,0,1,0,1,2,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"74",74,"Swansea","WestHam",74,2288,379,74,2,0,1,0,1,0,1,2,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"75",75,"Swansea","WestHam",75,2288,379,75,2,0,1,0,1,0,1,2,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"76",76,"Swansea","WestHam",76,2288,379,76,2,0,1,0,1,0,1,2,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"77",77,"Swansea","WestHam",77,2288,379,77,2,0,1,0,1,0,1,2,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"78",78,"Swansea","WestHam",78,2288,379,78,2,0,1,0,1,0,1,3,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"79",79,"Swansea","WestHam",79,2288,379,79,2,0,1,0,1,0,1,3,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"80",80,"Swansea","WestHam",80,2288,379,80,2,0,1,0,1,0,2,3,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"81",81,"Swansea","WestHam",81,2288,379,81,2,0,1,0,1,0,2,3,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"82",82,"Swansea","WestHam",82,2288,379,82,2,0,1,0,1,0,2,3,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"83",83,"Swansea","WestHam",83,2288,379,83,2,0,1,0,1,0,2,3,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"84",84,"Swansea","WestHam",84,2288,379,84,2,0,1,0,1,0,2,3,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"85",85,"Swansea","WestHam",85,2288,379,85,2,0,1,0,1,0,2,3,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"86",86,"Swansea","WestHam",86,2288,379,86,2,0,1,0,1,0,2,3,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"87",87,"Swansea","WestHam",87,2288,379,87,2,0,1,0,1,0,2,3,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"88",88,"Swansea","WestHam",88,2288,379,88,2,0,1,0,1,0,3,3,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"89",89,"Swansea","WestHam",89,2288,379,89,2,0,1,0,1,0,3,3,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
"90",90,"Swansea","WestHam",90,2288,379,90,2,0,1,0,1,0,3,3,0,0,"HOME",12,12,34,10,7,17,38,-9,37,15,15,34,8,9,17,45,-5,33
