"","nome.y","nome.x","minuto","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"1","Liverpool","Swansea",1,31,2288,1,0,0,0,0,0,0,0,0,0,0,"HOME",12,12,33,10,10,13,34,-8,40,7,7,33,14,10,9,55,12,52
"2","Liverpool","Swansea",2,31,2288,2,0,0,0,0,0,0,0,0,0,0,"HOME",12,12,33,10,10,13,34,-8,40,7,7,33,14,10,9,55,12,52
"3","Liverpool","Swansea",3,31,2288,3,0,0,0,0,0,0,0,0,0,0,"HOME",12,12,33,10,10,13,34,-8,40,7,7,33,14,10,9,55,12,52
"4","Liverpool","Swansea",4,31,2288,4,0,0,0,0,0,0,0,0,0,0,"HOME",12,12,33,10,10,13,34,-8,40,7,7,33,14,10,9,55,12,52
"5","Liverpool","Swansea",5,31,2288,5,0,0,0,0,0,0,0,0,0,0,"HOME",12,12,33,10,10,13,34,-8,40,7,7,33,14,10,9,55,12,52
"6","Liverpool","Swansea",6,31,2288,6,0,0,0,0,0,0,0,0,0,0,"HOME",12,12,33,10,10,13,34,-8,40,7,7,33,14,10,9,55,12,52
"7","Liverpool","Swansea",7,31,2288,7,0,0,0,0,0,0,0,0,0,0,"HOME",12,12,33,10,10,13,34,-8,40,7,7,33,14,10,9,55,12,52
"8","Liverpool","Swansea",8,31,2288,8,0,0,0,0,0,0,0,0,0,0,"HOME",12,12,33,10,10,13,34,-8,40,7,7,33,14,10,9,55,12,52
"9","Liverpool","Swansea",9,31,2288,9,0,0,0,0,0,0,0,0,0,0,"HOME",12,12,33,10,10,13,34,-8,40,7,7,33,14,10,9,55,12,52
"10","Liverpool","Swansea",10,31,2288,10,0,0,0,0,0,0,0,0,0,0,"HOME",12,12,33,10,10,13,34,-8,40,7,7,33,14,10,9,55,12,52
"11","Liverpool","Swansea",11,31,2288,11,0,0,0,0,0,0,0,0,0,0,"HOME",12,12,33,10,10,13,34,-8,40,7,7,33,14,10,9,55,12,52
"12","Liverpool","Swansea",12,31,2288,12,0,0,0,0,0,0,0,0,0,0,"HOME",12,12,33,10,10,13,34,-8,40,7,7,33,14,10,9,55,12,52
"13","Liverpool","Swansea",13,31,2288,13,0,0,0,0,0,0,0,0,0,0,"HOME",12,12,33,10,10,13,34,-8,40,7,7,33,14,10,9,55,12,52
"14","Liverpool","Swansea",14,31,2288,14,0,0,0,0,0,0,0,0,0,0,"HOME",12,12,33,10,10,13,34,-8,40,7,7,33,14,10,9,55,12,52
"15","Liverpool","Swansea",15,31,2288,15,0,0,0,0,0,0,0,0,0,0,"HOME",12,12,33,10,10,13,34,-8,40,7,7,33,14,10,9,55,12,52
"16","Liverpool","Swansea",16,31,2288,16,0,0,0,0,0,0,0,0,0,0,"HOME",12,12,33,10,10,13,34,-8,40,7,7,33,14,10,9,55,12,52
