"","nome.y","nome.x","X.1.x","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.2.x","X.1.y","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","X.2.y","minuto","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"1","Southampton","ManCity",1,180,281,1,0,0,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"2","Southampton","ManCity",2,180,281,2,0,0,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"3","Southampton","ManCity",3,180,281,3,0,0,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"4","Southampton","ManCity",4,180,281,4,0,0,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"5","Southampton","ManCity",5,180,281,5,0,0,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"6","Southampton","ManCity",6,180,281,6,0,0,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"7","Southampton","ManCity",7,180,281,7,0,0,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"8","Southampton","ManCity",8,180,281,8,0,0,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"9","Southampton","ManCity",9,180,281,9,0,0,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"10","Southampton","ManCity",10,180,281,10,0,0,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"11","Southampton","ManCity",11,180,281,11,0,0,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"12","Southampton","ManCity",12,180,281,12,0,0,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"13","Southampton","ManCity",13,180,281,13,0,0,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"14","Southampton","ManCity",14,180,281,14,0,0,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"15","Southampton","ManCity",15,180,281,15,0,0,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"16","Southampton","ManCity",16,180,281,16,0,0,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"17","Southampton","ManCity",17,180,281,17,0,0,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"18","Southampton","ManCity",18,180,281,18,0,0,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"19","Southampton","ManCity",19,180,281,19,0,0,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"20","Southampton","ManCity",20,180,281,20,0,0,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"21","Southampton","ManCity",21,180,281,21,0,0,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"22","Southampton","ManCity",22,180,281,22,0,0,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"23","Southampton","ManCity",23,180,281,23,0,0,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"24","Southampton","ManCity",24,180,281,24,0,0,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"25","Southampton","ManCity",25,180,281,25,0,0,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"26","Southampton","ManCity",26,180,281,26,0,0,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"27","Southampton","ManCity",27,180,281,27,0,0,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"28","Southampton","ManCity",28,180,281,28,0,1,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"29","Southampton","ManCity",29,180,281,29,0,1,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"30","Southampton","ManCity",30,180,281,30,0,1,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"31","Southampton","ManCity",31,180,281,31,0,1,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"32","Southampton","ManCity",32,180,281,32,0,1,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"33","Southampton","ManCity",33,180,281,33,0,1,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"34","Southampton","ManCity",34,180,281,34,0,1,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"35","Southampton","ManCity",35,180,281,35,0,1,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"36","Southampton","ManCity",36,180,281,36,0,1,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"37","Southampton","ManCity",37,180,281,37,0,1,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"38","Southampton","ManCity",38,180,281,38,0,1,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"39","Southampton","ManCity",39,180,281,39,0,1,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"40","Southampton","ManCity",40,180,281,40,0,1,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"41","Southampton","ManCity",41,180,281,41,0,1,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"42","Southampton","ManCity",42,180,281,42,0,1,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"43","Southampton","ManCity",43,180,281,43,0,1,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"44","Southampton","ManCity",44,180,281,44,0,1,0,0,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"45","Southampton","ManCity",45,180,281,45,0,1,0,1,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
"46","Southampton","ManCity",46,180,281,46,0,1,0,1,0,0,0,0,0,0,"TIE",1,1,1,1,8,6,1,1,19,11,19,8,8,8,8,8,3,3,2,10,3,12
