"","nome.y","nome.x","X.1.x","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.2.x","X.1.y","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","X.2.y","minuto","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"1","Spurs","Middlesbrough",1,148,641,1,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,5,1,2,2,5,-2,5,3,3,3,3,5,3,2,0,8,6,11
"2","Spurs","Middlesbrough",2,148,641,2,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,5,1,2,2,5,-2,5,3,3,3,3,5,3,2,0,8,6,11
"3","Spurs","Middlesbrough",3,148,641,3,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,5,1,2,2,5,-2,5,3,3,3,3,5,3,2,0,8,6,11
"4","Spurs","Middlesbrough",4,148,641,4,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,5,1,2,2,5,-2,5,3,3,3,3,5,3,2,0,8,6,11
"5","Spurs","Middlesbrough",5,148,641,5,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,5,1,2,2,5,-2,5,3,3,3,3,5,3,2,0,8,6,11
"6","Spurs","Middlesbrough",6,148,641,6,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,5,1,2,2,5,-2,5,3,3,3,3,5,3,2,0,8,6,11
"7","Spurs","Middlesbrough",7,148,641,7,0,0,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,5,1,2,2,5,-2,5,3,3,3,3,5,3,2,0,8,6,11
"8","Spurs","Middlesbrough",8,148,641,8,0,1,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,5,1,2,2,5,-2,5,3,3,3,3,5,3,2,0,8,6,11
"9","Spurs","Middlesbrough",9,148,641,9,0,1,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,5,1,2,2,5,-2,5,3,3,3,3,5,3,2,0,8,6,11
"10","Spurs","Middlesbrough",10,148,641,10,0,1,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,5,1,2,2,5,-2,5,3,3,3,3,5,3,2,0,8,6,11
"11","Spurs","Middlesbrough",11,148,641,11,0,1,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,5,1,2,2,5,-2,5,3,3,3,3,5,3,2,0,8,6,11
"12","Spurs","Middlesbrough",12,148,641,12,0,1,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,5,1,2,2,5,-2,5,3,3,3,3,5,3,2,0,8,6,11
"13","Spurs","Middlesbrough",13,148,641,13,0,1,0,0,0,0,0,0,0,0,"AWAY",13,13,13,13,5,1,2,2,5,-2,5,3,3,3,3,5,3,2,0,8,6,11
