"","nome.y","nome.x","X.1.x","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.2.x","X.1.y","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","X.2.y","minuto","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"1","Middlesbrough","Everton",1,641,29,1,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,2,2,5,4,1,0,10,7,13,13,13,13,13,5,1,2,2,5,-2,5
"2","Middlesbrough","Everton",2,641,29,2,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,2,2,5,4,1,0,10,7,13,13,13,13,13,5,1,2,2,5,-2,5
"3","Middlesbrough","Everton",3,641,29,3,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,2,2,5,4,1,0,10,7,13,13,13,13,13,5,1,2,2,5,-2,5
"4","Middlesbrough","Everton",4,641,29,4,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,2,2,5,4,1,0,10,7,13,13,13,13,13,5,1,2,2,5,-2,5
"5","Middlesbrough","Everton",5,641,29,5,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,2,2,5,4,1,0,10,7,13,13,13,13,13,5,1,2,2,5,-2,5
"6","Middlesbrough","Everton",6,641,29,6,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,2,2,5,4,1,0,10,7,13,13,13,13,13,5,1,2,2,5,-2,5
"7","Middlesbrough","Everton",7,641,29,7,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,2,2,5,4,1,0,10,7,13,13,13,13,13,5,1,2,2,5,-2,5
"8","Middlesbrough","Everton",8,641,29,8,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,2,2,5,4,1,0,10,7,13,13,13,13,13,5,1,2,2,5,-2,5
"9","Middlesbrough","Everton",9,641,29,9,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,2,2,5,4,1,0,10,7,13,13,13,13,13,5,1,2,2,5,-2,5
"10","Middlesbrough","Everton",10,641,29,10,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,2,2,5,4,1,0,10,7,13,13,13,13,13,5,1,2,2,5,-2,5
"11","Middlesbrough","Everton",11,641,29,11,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,2,2,5,4,1,0,10,7,13,13,13,13,13,5,1,2,2,5,-2,5
"12","Middlesbrough","Everton",12,641,29,12,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,2,2,5,4,1,0,10,7,13,13,13,13,13,5,1,2,2,5,-2,5
"13","Middlesbrough","Everton",13,641,29,13,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,2,2,5,4,1,0,10,7,13,13,13,13,13,5,1,2,2,5,-2,5
"14","Middlesbrough","Everton",14,641,29,14,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,2,2,5,4,1,0,10,7,13,13,13,13,13,5,1,2,2,5,-2,5
"15","Middlesbrough","Everton",15,641,29,15,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,2,2,5,4,1,0,10,7,13,13,13,13,13,5,1,2,2,5,-2,5
"16","Middlesbrough","Everton",16,641,29,16,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,2,2,5,4,1,0,10,7,13,13,13,13,13,5,1,2,2,5,-2,5
"17","Middlesbrough","Everton",17,641,29,17,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,2,2,5,4,1,0,10,7,13,13,13,13,13,5,1,2,2,5,-2,5
"18","Middlesbrough","Everton",18,641,29,18,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,2,2,5,4,1,0,10,7,13,13,13,13,13,5,1,2,2,5,-2,5
"19","Middlesbrough","Everton",19,641,29,19,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,2,2,5,4,1,0,10,7,13,13,13,13,13,5,1,2,2,5,-2,5
"20","Middlesbrough","Everton",20,641,29,20,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,2,2,5,4,1,0,10,7,13,13,13,13,13,5,1,2,2,5,-2,5
"21","Middlesbrough","Everton",21,641,29,21,0,0,0,0,0,0,0,0,0,0,"HOME",2,2,2,2,5,4,1,0,10,7,13,13,13,13,13,5,1,2,2,5,-2,5
"22","Middlesbrough","Everton",22,641,29,22,0,1,0,0,0,0,0,0,0,0,"HOME",2,2,2,2,5,4,1,0,10,7,13,13,13,13,13,5,1,2,2,5,-2,5
"23","Middlesbrough","Everton",23,641,29,23,0,1,1,0,0,0,0,0,0,0,"HOME",2,2,2,2,5,4,1,0,10,7,13,13,13,13,13,5,1,2,2,5,-2,5
