"","nome.y","nome.x","X.1.x","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.1.y","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","minuto","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"1","WestHam","Wolves",1,379,543,1,0,0,0,0,0,0,0,0,0,0,"AWAY",17,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"2","WestHam","Wolves",2,379,543,2,0,0,0,0,0,0,0,0,0,0,"AWAY",17,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"3","WestHam","Wolves",3,379,543,3,0,0,0,0,0,0,0,0,0,0,"AWAY",17,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"4","WestHam","Wolves",4,379,543,4,0,0,0,0,0,0,0,0,0,0,"AWAY",17,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"5","WestHam","Wolves",5,379,543,5,0,0,0,0,0,0,0,0,0,0,"AWAY",17,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"6","WestHam","Wolves",6,379,543,6,0,0,0,0,0,0,0,0,0,0,"AWAY",17,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"7","WestHam","Wolves",7,379,543,7,0,0,0,0,0,0,0,0,0,0,"AWAY",17,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"8","WestHam","Wolves",8,379,543,8,0,0,0,0,0,0,0,0,0,0,"AWAY",17,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"9","WestHam","Wolves",9,379,543,9,0,0,0,0,0,0,0,0,0,0,"AWAY",17,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"10","WestHam","Wolves",10,379,543,10,0,0,0,0,0,0,0,0,0,0,"AWAY",17,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"11","WestHam","Wolves",11,379,543,11,0,0,0,0,0,0,0,0,0,0,"AWAY",17,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"12","WestHam","Wolves",12,379,543,12,0,0,0,0,0,0,0,0,0,0,"AWAY",17,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"13","WestHam","Wolves",13,379,543,13,0,0,0,0,0,0,0,0,0,0,"AWAY",17,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"14","WestHam","Wolves",14,379,543,14,0,0,0,0,0,0,0,0,0,0,"AWAY",17,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"15","WestHam","Wolves",15,379,543,15,0,0,0,0,0,0,0,0,0,0,"AWAY",17,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"16","WestHam","Wolves",16,379,543,16,0,0,0,0,0,0,0,0,0,0,"AWAY",17,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"17","WestHam","Wolves",17,379,543,17,0,0,0,0,0,0,0,0,0,0,"AWAY",17,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"18","WestHam","Wolves",18,379,543,18,0,0,0,0,0,0,0,0,0,0,"AWAY",17,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"19","WestHam","Wolves",19,379,543,19,0,0,0,0,0,0,0,0,0,0,"AWAY",17,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"20","WestHam","Wolves",20,379,543,20,0,0,0,0,0,0,0,0,0,0,"AWAY",17,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"21","WestHam","Wolves",21,379,543,21,0,0,0,0,0,0,0,0,0,0,"AWAY",17,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
