"","nome.y","nome.x","X.1.x","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.1.y","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","minuto","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"1","Birmingham","WestBrom",1,337,984,1,0,0,0,0,0,0,0,0,0,0,"HOME",20,1,1,0,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0
"2","Birmingham","WestBrom",2,337,984,2,0,0,0,0,0,0,0,0,0,0,"HOME",20,1,1,0,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0
"3","Birmingham","WestBrom",3,337,984,3,0,0,0,0,0,0,0,0,0,0,"HOME",20,1,1,0,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0
"4","Birmingham","WestBrom",4,337,984,4,0,0,0,0,0,0,0,0,0,0,"HOME",20,1,1,0,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0
"5","Birmingham","WestBrom",5,337,984,5,0,0,0,0,0,0,0,0,0,0,"HOME",20,1,1,0,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0
"6","Birmingham","WestBrom",6,337,984,6,0,0,0,0,0,0,0,0,0,0,"HOME",20,1,1,0,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0
"7","Birmingham","WestBrom",7,337,984,7,0,0,0,0,0,0,0,0,0,0,"HOME",20,1,1,0,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0
"8","Birmingham","WestBrom",8,337,984,8,0,0,0,0,0,0,0,0,0,0,"HOME",20,1,1,0,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0
"9","Birmingham","WestBrom",9,337,984,9,0,0,0,0,0,0,0,0,0,0,"HOME",20,1,1,0,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0
"10","Birmingham","WestBrom",10,337,984,10,0,0,0,0,0,0,0,0,0,0,"HOME",20,1,1,0,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0
