"","nome.y","nome.x","X.1.x","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.2.x","X.1.y","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","X.2.y","minuto","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"1","HullCity","Bournemouth",1,3008,989,1,0,0,0,0,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"2","HullCity","Bournemouth",2,3008,989,2,0,0,0,0,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"3","HullCity","Bournemouth",3,3008,989,3,0,0,0,0,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"4","HullCity","Bournemouth",4,3008,989,4,0,0,0,0,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"5","HullCity","Bournemouth",5,3008,989,5,0,0,0,0,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"6","HullCity","Bournemouth",6,3008,989,6,1,0,0,0,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"7","HullCity","Bournemouth",7,3008,989,7,1,0,0,0,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"8","HullCity","Bournemouth",8,3008,989,8,1,0,0,0,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"9","HullCity","Bournemouth",9,3008,989,9,1,0,0,0,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"10","HullCity","Bournemouth",10,3008,989,10,1,0,0,0,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"11","HullCity","Bournemouth",11,3008,989,11,1,0,0,0,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"12","HullCity","Bournemouth",12,3008,989,12,1,0,0,0,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"13","HullCity","Bournemouth",13,3008,989,13,1,0,0,0,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"14","HullCity","Bournemouth",14,3008,989,14,1,0,0,0,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"15","HullCity","Bournemouth",15,3008,989,15,1,0,0,0,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"16","HullCity","Bournemouth",16,3008,989,16,1,0,0,0,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"17","HullCity","Bournemouth",17,3008,989,17,1,0,0,0,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"18","HullCity","Bournemouth",18,3008,989,18,1,0,0,0,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"19","HullCity","Bournemouth",19,3008,989,19,1,0,0,0,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"20","HullCity","Bournemouth",20,3008,989,20,1,0,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"21","HullCity","Bournemouth",21,3008,989,21,1,0,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"22","HullCity","Bournemouth",22,3008,989,22,1,0,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"23","HullCity","Bournemouth",23,3008,989,23,1,0,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"24","HullCity","Bournemouth",24,3008,989,24,1,0,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"25","HullCity","Bournemouth",25,3008,989,25,1,0,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"26","HullCity","Bournemouth",26,3008,989,26,1,0,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"27","HullCity","Bournemouth",27,3008,989,27,1,0,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"28","HullCity","Bournemouth",28,3008,989,28,1,0,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"29","HullCity","Bournemouth",29,3008,989,29,1,0,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"30","HullCity","Bournemouth",30,3008,989,30,1,0,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"31","HullCity","Bournemouth",31,3008,989,31,1,0,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"32","HullCity","Bournemouth",32,3008,989,32,1,0,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"33","HullCity","Bournemouth",33,3008,989,33,1,0,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"34","HullCity","Bournemouth",34,3008,989,34,1,0,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"35","HullCity","Bournemouth",35,3008,989,35,1,1,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"36","HullCity","Bournemouth",36,3008,989,36,1,1,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"37","HullCity","Bournemouth",37,3008,989,37,1,1,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"38","HullCity","Bournemouth",38,3008,989,38,1,1,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"39","HullCity","Bournemouth",39,3008,989,39,1,1,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"40","HullCity","Bournemouth",40,3008,989,40,1,1,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"41","HullCity","Bournemouth",41,3008,989,41,1,1,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"42","HullCity","Bournemouth",42,3008,989,42,2,1,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"43","HullCity","Bournemouth",43,3008,989,43,2,1,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"44","HullCity","Bournemouth",44,3008,989,44,2,1,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"45","HullCity","Bournemouth",45,3008,989,45,2,1,0,1,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"46","HullCity","Bournemouth",46,3008,989,46,3,1,0,2,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"47","HullCity","Bournemouth",47,3008,989,47,3,1,0,2,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
"48","HullCity","Bournemouth",48,3008,989,48,3,1,0,2,0,0,0,0,0,0,"HOME",13,13,13,13,7,2,2,3,6,-5,8,15,15,15,15,7,2,1,4,7,-7,7
