"","X.1.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","minuto","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","nome.x","nome.y","vencedor"
"29",29,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"30",30,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"31",31,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"32",32,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"33",33,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"34",34,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"35",35,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"36",36,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"37",37,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"38",38,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"39",39,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"40",40,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"41",41,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"42",42,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"43",43,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"44",44,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"45",45,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"46",46,1,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"47",47,1,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"48",48,1,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"49",49,1,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"50",50,1,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"51",51,1,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"52",52,1,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"53",53,1,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"54",54,1,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"55",55,1,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"56",56,1,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"57",57,1,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"58",58,1,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"59",59,1,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"60",60,1,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"61",61,1,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"62",62,1,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"63",63,1,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"64",64,1,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"65",65,1,2,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"66",66,1,2,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"67",67,1,2,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"68",68,1,2,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"69",69,1,2,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"70",70,1,2,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"71",71,1,2,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"72",72,1,2,1,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"73",73,1,2,1,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"74",74,1,2,1,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"75",75,1,2,1,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"76",76,1,2,1,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"77",77,1,2,1,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"78",78,1,2,1,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"79",79,1,2,1,1,0,0,3,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"80",80,1,2,1,1,0,0,3,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"81",81,1,2,1,1,0,0,3,0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"82",82,1,2,1,1,0,0,3,1,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"83",83,1,2,1,1,0,0,3,1,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"84",84,1,2,1,1,0,0,3,1,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"85",85,1,2,1,1,0,0,3,1,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"86",86,1,2,1,1,0,0,3,2,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"87",87,2,2,1,1,0,0,3,2,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"88",88,2,2,1,1,0,0,3,2,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"89",89,2,2,1,1,0,0,3,2,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
"90",90,2,2,1,1,0,0,3,2,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Leicester","Everton","TIE"
