"","minuto","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2","nome.x","nome.y","vencedor"
"1",1,0,0,0,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
"2",2,0,0,0,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
"3",3,0,0,0,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
"4",4,0,0,0,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
"5",5,0,0,0,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
"6",6,0,0,0,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
"7",7,0,0,0,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
"8",8,0,0,0,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
"9",9,0,0,0,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
"10",10,0,0,0,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
"11",11,0,0,0,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
"12",12,0,0,0,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
"13",13,0,0,0,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
"14",14,1,0,0,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
"15",15,1,0,0,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
"16",16,1,0,0,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
"17",17,1,0,0,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
"18",18,1,0,0,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
"19",19,1,0,0,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
"20",20,1,0,0,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
"21",21,1,0,0,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
"22",22,1,0,0,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
"23",23,1,0,0,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
"24",24,1,0,0,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
"25",25,1,0,0,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
"26",26,1,0,0,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
"27",27,1,0,0,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
"28",28,1,0,0,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
"29",29,1,0,0,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
"30",30,1,0,1,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
"31",31,1,0,1,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
"32",32,1,0,1,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
"33",33,1,0,1,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
"34",34,1,0,1,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
"35",35,1,0,1,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
"36",36,1,0,1,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
"37",37,1,0,1,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
"38",38,1,0,1,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
"39",39,1,0,1,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
"40",40,1,0,1,0,0,0,0,0,0,0,8,14,5,3,6,14,-9,18,2,14,11,1,2,31,15,34,"StokeCity","Spurs","HOME"
