"","X.1.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","minuto","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","nome.x","nome.y","vencedor"
"1",1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"2",2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"3",3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"4",4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"5",5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"6",6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"7",7,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"8",8,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"9",9,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"10",10,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"11",11,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"12",12,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"13",13,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"14",14,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"15",15,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"16",16,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"17",17,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"18",18,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"19",19,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"20",20,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"21",21,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"22",22,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"23",23,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"24",24,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"25",25,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"26",26,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"27",27,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"28",28,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"29",29,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"30",30,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"31",31,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"32",32,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"33",33,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"34",34,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"35",35,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"36",36,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"37",37,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"38",38,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"39",39,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"40",40,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
"41",41,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,"Sunderland","Reading","HOME"
