"","minuto","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2","nome.x","nome.y","vencedor"
"1",1,0,0,0,0,0,0,0,0,0,0,20,20,5,3,12,16,-19,18,14,20,5,7,8,26,-6,22,"WestBrom","Newcastle","AWAY"
"2",2,0,0,0,0,0,0,0,0,0,0,20,20,5,3,12,16,-19,18,14,20,5,7,8,26,-6,22,"WestBrom","Newcastle","AWAY"
"3",3,0,1,0,0,0,0,0,0,0,0,20,20,5,3,12,16,-19,18,14,20,5,7,8,26,-6,22,"WestBrom","Newcastle","AWAY"
"4",4,0,1,0,0,0,0,0,0,0,0,20,20,5,3,12,16,-19,18,14,20,5,7,8,26,-6,22,"WestBrom","Newcastle","AWAY"
"5",5,1,1,0,0,0,0,0,0,0,0,20,20,5,3,12,16,-19,18,14,20,5,7,8,26,-6,22,"WestBrom","Newcastle","AWAY"
"6",6,1,1,0,0,0,0,0,0,0,0,20,20,5,3,12,16,-19,18,14,20,5,7,8,26,-6,22,"WestBrom","Newcastle","AWAY"
"7",7,1,1,0,0,0,0,0,0,0,0,20,20,5,3,12,16,-19,18,14,20,5,7,8,26,-6,22,"WestBrom","Newcastle","AWAY"
"8",8,1,1,0,0,0,0,0,0,0,0,20,20,5,3,12,16,-19,18,14,20,5,7,8,26,-6,22,"WestBrom","Newcastle","AWAY"
"9",9,1,1,0,0,0,0,0,0,0,0,20,20,5,3,12,16,-19,18,14,20,5,7,8,26,-6,22,"WestBrom","Newcastle","AWAY"
"10",10,1,2,0,0,0,0,0,0,0,0,20,20,5,3,12,16,-19,18,14,20,5,7,8,26,-6,22,"WestBrom","Newcastle","AWAY"
"11",11,1,2,0,0,0,0,0,0,0,0,20,20,5,3,12,16,-19,18,14,20,5,7,8,26,-6,22,"WestBrom","Newcastle","AWAY"
"12",12,1,2,0,0,0,0,0,0,0,0,20,20,5,3,12,16,-19,18,14,20,5,7,8,26,-6,22,"WestBrom","Newcastle","AWAY"
"13",13,1,2,0,0,0,0,0,0,0,0,20,20,5,3,12,16,-19,18,14,20,5,7,8,26,-6,22,"WestBrom","Newcastle","AWAY"
"14",14,1,2,0,0,0,0,0,0,0,0,20,20,5,3,12,16,-19,18,14,20,5,7,8,26,-6,22,"WestBrom","Newcastle","AWAY"
"15",15,1,2,0,0,0,0,0,0,0,0,20,20,5,3,12,16,-19,18,14,20,5,7,8,26,-6,22,"WestBrom","Newcastle","AWAY"
"16",16,1,2,0,0,0,0,0,0,0,0,20,20,5,3,12,16,-19,18,14,20,5,7,8,26,-6,22,"WestBrom","Newcastle","AWAY"
"17",17,1,2,0,0,0,0,0,0,0,0,20,20,5,3,12,16,-19,18,14,20,5,7,8,26,-6,22,"WestBrom","Newcastle","AWAY"
"18",18,1,2,0,0,0,0,0,0,0,0,20,20,5,3,12,16,-19,18,14,20,5,7,8,26,-6,22,"WestBrom","Newcastle","AWAY"
"19",19,1,2,0,0,0,0,0,0,0,0,20,20,5,3,12,16,-19,18,14,20,5,7,8,26,-6,22,"WestBrom","Newcastle","AWAY"
"20",20,1,2,0,0,0,0,0,0,0,0,20,20,5,3,12,16,-19,18,14,20,5,7,8,26,-6,22,"WestBrom","Newcastle","AWAY"
"21",21,1,2,0,0,0,0,0,0,0,0,20,20,5,3,12,16,-19,18,14,20,5,7,8,26,-6,22,"WestBrom","Newcastle","AWAY"
"22",22,1,2,0,0,0,0,0,0,0,0,20,20,5,3,12,16,-19,18,14,20,5,7,8,26,-6,22,"WestBrom","Newcastle","AWAY"
