"","minuto","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2","nome.x","nome.y","vencedor"
"1",1,0,0,0,0,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"2",2,0,0,0,0,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"3",3,0,0,0,0,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"4",4,0,0,0,0,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"5",5,0,0,0,0,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"6",6,0,0,0,0,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"7",7,0,0,0,0,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"8",8,0,1,0,0,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"9",9,0,1,0,0,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"10",10,0,1,0,0,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"11",11,0,1,0,0,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"12",12,0,1,0,0,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"13",13,0,1,0,0,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"14",14,0,1,0,0,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"15",15,0,1,0,1,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"16",16,0,1,0,1,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"17",17,0,1,0,1,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"18",18,0,1,0,1,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"19",19,0,1,0,1,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"20",20,0,1,0,1,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"21",21,0,1,0,1,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"22",22,0,1,0,1,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"23",23,0,1,0,1,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"24",24,0,1,0,1,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"25",25,0,1,0,1,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"26",26,0,1,0,1,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"27",27,0,1,0,1,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"28",28,0,1,0,1,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"29",29,0,1,0,1,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"30",30,0,1,0,1,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"31",31,0,1,0,1,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"32",32,0,1,0,1,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"33",33,0,1,0,1,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"34",34,0,1,0,1,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"35",35,0,1,0,1,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"36",36,0,1,0,1,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"37",37,0,1,0,1,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"38",38,0,1,0,1,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"39",39,0,1,0,1,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"40",40,0,1,0,1,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"41",41,0,1,0,1,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"42",42,0,1,0,1,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"43",43,0,1,0,1,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"44",44,0,1,0,1,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"45",45,0,1,0,1,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"46",46,0,1,0,1,0,0,0,0,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"47",47,0,1,0,1,0,0,0,1,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"48",48,0,1,0,1,0,0,0,1,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"49",49,0,1,0,1,0,0,0,1,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"50",50,0,1,0,1,0,0,0,1,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"51",51,0,1,0,1,0,0,0,1,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"52",52,0,1,0,1,0,0,0,1,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"53",53,1,1,0,1,0,0,0,1,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"54",54,1,1,0,1,0,0,0,1,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"55",55,1,1,0,1,0,0,0,1,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"56",56,1,1,0,1,0,0,0,1,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"57",57,1,1,0,1,0,0,0,1,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"58",58,1,1,0,1,0,0,0,1,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"59",59,1,1,0,2,0,0,0,1,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"60",60,1,1,0,2,0,0,0,1,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"61",61,1,1,0,2,0,0,0,1,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
"62",62,1,1,0,2,0,0,0,1,0,0,18,6,1,2,3,2,-11,5,16,6,1,3,2,6,-3,6,"Wigan","Liverpool","TIE"
