"","nome.y","nome.x","X.1.x","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.2.x","X.1.y","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","X.2.y","minuto","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"1","Arsenal","Sunderland",1,11,289,1,0,0,0,0,0,0,0,0,0,0,"AWAY",20,20,20,20,8,0,2,6,6,-9,2,2,2,2,2,8,6,1,1,19,10,19
"2","Arsenal","Sunderland",2,11,289,2,0,0,0,0,0,0,0,0,0,0,"AWAY",20,20,20,20,8,0,2,6,6,-9,2,2,2,2,2,8,6,1,1,19,10,19
"3","Arsenal","Sunderland",3,11,289,3,0,0,0,0,0,0,0,0,0,0,"AWAY",20,20,20,20,8,0,2,6,6,-9,2,2,2,2,2,8,6,1,1,19,10,19
"4","Arsenal","Sunderland",4,11,289,4,0,0,0,0,0,0,0,0,0,0,"AWAY",20,20,20,20,8,0,2,6,6,-9,2,2,2,2,2,8,6,1,1,19,10,19
"5","Arsenal","Sunderland",5,11,289,5,0,0,0,0,0,0,0,0,0,0,"AWAY",20,20,20,20,8,0,2,6,6,-9,2,2,2,2,2,8,6,1,1,19,10,19
"6","Arsenal","Sunderland",6,11,289,6,0,0,0,0,0,0,0,0,0,0,"AWAY",20,20,20,20,8,0,2,6,6,-9,2,2,2,2,2,8,6,1,1,19,10,19
"7","Arsenal","Sunderland",7,11,289,7,0,0,0,0,0,0,0,0,0,0,"AWAY",20,20,20,20,8,0,2,6,6,-9,2,2,2,2,2,8,6,1,1,19,10,19
"8","Arsenal","Sunderland",8,11,289,8,0,0,0,0,0,0,0,0,0,0,"AWAY",20,20,20,20,8,0,2,6,6,-9,2,2,2,2,2,8,6,1,1,19,10,19
"9","Arsenal","Sunderland",9,11,289,9,0,0,0,0,0,0,0,0,0,0,"AWAY",20,20,20,20,8,0,2,6,6,-9,2,2,2,2,2,8,6,1,1,19,10,19
"10","Arsenal","Sunderland",10,11,289,10,0,0,0,0,0,0,0,0,0,0,"AWAY",20,20,20,20,8,0,2,6,6,-9,2,2,2,2,2,8,6,1,1,19,10,19
"11","Arsenal","Sunderland",11,11,289,11,0,0,0,0,0,0,0,0,0,0,"AWAY",20,20,20,20,8,0,2,6,6,-9,2,2,2,2,2,8,6,1,1,19,10,19
"12","Arsenal","Sunderland",12,11,289,12,0,0,0,0,0,0,0,0,0,0,"AWAY",20,20,20,20,8,0,2,6,6,-9,2,2,2,2,2,8,6,1,1,19,10,19
"13","Arsenal","Sunderland",13,11,289,13,0,0,0,0,0,0,0,0,0,0,"AWAY",20,20,20,20,8,0,2,6,6,-9,2,2,2,2,2,8,6,1,1,19,10,19
