"","X.1.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","minuto","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","nome.x","nome.y","vencedor"
"49",49,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"50",50,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"51",51,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"52",52,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"53",53,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"54",54,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"55",55,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"56",56,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"57",57,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"58",58,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"59",59,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"60",60,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"61",61,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"62",62,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"63",63,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"64",64,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"65",65,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"66",66,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"67",67,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"68",68,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"69",69,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"70",70,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"71",71,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"72",72,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"73",73,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"74",74,0,0,0,1,0,0,2,1,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"75",75,0,0,0,1,0,0,2,1,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"76",76,0,0,0,1,0,0,2,1,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"77",77,0,0,0,1,0,0,2,1,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"78",78,0,0,0,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"79",79,0,0,0,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"80",80,0,0,0,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"81",81,0,0,0,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"82",82,0,0,0,1,0,0,3,3,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"83",83,0,0,0,1,0,0,3,3,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"84",84,0,1,0,1,0,0,3,3,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"85",85,0,1,0,1,0,0,3,3,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"86",86,0,1,0,1,0,0,3,3,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"87",87,0,1,0,1,0,0,3,3,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"88",88,0,1,0,1,0,0,3,3,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"89",89,0,1,0,1,0,0,3,3,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
"90",90,0,1,0,1,0,0,3,3,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,"Sunderland","Liverpool","AWAY"
