"","minuto","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2","nome.x","nome.y","vencedor"
"1",1,0,0,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"2",2,0,0,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"3",3,0,0,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"4",4,0,0,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"5",5,0,0,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"6",6,0,0,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"7",7,0,0,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"8",8,0,0,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"9",9,0,0,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"10",10,0,0,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"11",11,0,0,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"12",12,0,0,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"13",13,0,0,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"14",14,0,0,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"15",15,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"16",16,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"17",17,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"18",18,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"19",19,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"20",20,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"21",21,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"22",22,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"23",23,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"24",24,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"25",25,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"26",26,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"27",27,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"28",28,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"29",29,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"30",30,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"31",31,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"32",32,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"33",33,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"34",34,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"35",35,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"36",36,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"37",37,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"38",38,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"39",39,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"40",40,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"41",41,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"42",42,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"43",43,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"44",44,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"45",45,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"46",46,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"47",47,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"48",48,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"49",49,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"50",50,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"51",51,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"52",52,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"53",53,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"54",54,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"55",55,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"56",56,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"57",57,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"58",58,0,1,0,0,0,0,0,0,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"59",59,0,1,0,0,0,0,0,1,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"60",60,0,1,0,0,0,0,0,1,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"61",61,0,1,0,0,0,0,0,1,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
"62",62,0,1,0,0,0,0,0,1,0,0,10,36,11,10,15,41,-8,43,20,36,4,13,19,29,-28,25,"WestHam","QPR","TIE"
