"","nome.y","nome.x","X.1.x","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.1.y","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","minuto","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"1","ManUtd","Watford",1,985,1010,1,0,0,0,0,0,0,0,0,0,0,"HOME",10,10,10,4,1,1,2,7,-1,4,4,4,4,4,3,0,1,7,4,9
"2","ManUtd","Watford",2,985,1010,2,0,0,0,0,0,0,0,0,0,0,"HOME",10,10,10,4,1,1,2,7,-1,4,4,4,4,4,3,0,1,7,4,9
"3","ManUtd","Watford",3,985,1010,3,0,0,0,0,0,0,0,0,0,0,"HOME",10,10,10,4,1,1,2,7,-1,4,4,4,4,4,3,0,1,7,4,9
"4","ManUtd","Watford",4,985,1010,4,0,0,0,0,0,0,0,0,0,0,"HOME",10,10,10,4,1,1,2,7,-1,4,4,4,4,4,3,0,1,7,4,9
"5","ManUtd","Watford",5,985,1010,5,0,0,0,0,0,0,0,0,0,0,"HOME",10,10,10,4,1,1,2,7,-1,4,4,4,4,4,3,0,1,7,4,9
"6","ManUtd","Watford",6,985,1010,6,0,0,0,0,0,0,0,0,0,0,"HOME",10,10,10,4,1,1,2,7,-1,4,4,4,4,4,3,0,1,7,4,9
"7","ManUtd","Watford",7,985,1010,7,0,0,0,0,0,0,0,0,0,0,"HOME",10,10,10,4,1,1,2,7,-1,4,4,4,4,4,3,0,1,7,4,9
"8","ManUtd","Watford",8,985,1010,8,0,0,0,0,0,0,0,0,0,0,"HOME",10,10,10,4,1,1,2,7,-1,4,4,4,4,4,3,0,1,7,4,9
"9","ManUtd","Watford",9,985,1010,9,0,0,0,0,0,0,0,0,0,0,"HOME",10,10,10,4,1,1,2,7,-1,4,4,4,4,4,3,0,1,7,4,9
"10","ManUtd","Watford",10,985,1010,10,0,0,0,0,0,0,0,0,0,0,"HOME",10,10,10,4,1,1,2,7,-1,4,4,4,4,4,3,0,1,7,4,9
"11","ManUtd","Watford",11,985,1010,11,0,0,0,0,0,0,0,0,0,0,"HOME",10,10,10,4,1,1,2,7,-1,4,4,4,4,4,3,0,1,7,4,9
"12","ManUtd","Watford",12,985,1010,12,0,0,0,0,0,0,0,0,0,0,"HOME",10,10,10,4,1,1,2,7,-1,4,4,4,4,4,3,0,1,7,4,9
"13","ManUtd","Watford",13,985,1010,13,0,0,0,0,0,0,0,0,0,0,"HOME",10,10,10,4,1,1,2,7,-1,4,4,4,4,4,3,0,1,7,4,9
"14","ManUtd","Watford",14,985,1010,14,0,0,0,0,0,0,0,0,0,0,"HOME",10,10,10,4,1,1,2,7,-1,4,4,4,4,4,3,0,1,7,4,9
"15","ManUtd","Watford",15,985,1010,15,0,0,0,0,0,0,0,0,0,0,"HOME",10,10,10,4,1,1,2,7,-1,4,4,4,4,4,3,0,1,7,4,9
