"","X.1.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","minuto","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","nome.x","nome.y","vencedor"
"1",1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"2",2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"3",3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"4",4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"5",5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"6",6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"7",7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"8",8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"9",9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"10",10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"11",11,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"12",12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"13",13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"14",14,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"15",15,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"16",16,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"17",17,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"18",18,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"19",19,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"20",20,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"21",21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"22",22,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"23",23,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"24",24,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"25",25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"26",26,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"27",27,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"28",28,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"29",29,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"30",30,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"31",31,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"32",32,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"33",33,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"34",34,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"35",35,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"36",36,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"37",37,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"38",38,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"39",39,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"40",40,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"41",41,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"42",42,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"43",43,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"44",44,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"45",45,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"46",46,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"47",47,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"48",48,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"49",49,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"50",50,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"51",51,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"52",52,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"53",53,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"54",54,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"55",55,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"56",56,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"57",57,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"58",58,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"59",59,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"60",60,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"61",61,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"62",62,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"63",63,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"64",64,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"65",65,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"66",66,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"67",67,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"68",68,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
"69",69,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,"AstonVilla","ManCity","HOME"
