"","nome.y","nome.x","minuto","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"1","CrystalPalace","Bournemouth",1,873,989,1,0,0,0,0,0,0,0,0,0,0,"AWAY",12,12,22,7,5,10,32,-7,26,18,18,22,4,4,14,30,-11,16
"2","CrystalPalace","Bournemouth",2,873,989,2,0,0,0,0,0,0,0,0,0,0,"AWAY",12,12,22,7,5,10,32,-7,26,18,18,22,4,4,14,30,-11,16
"3","CrystalPalace","Bournemouth",3,873,989,3,0,0,0,0,0,0,0,0,0,0,"AWAY",12,12,22,7,5,10,32,-7,26,18,18,22,4,4,14,30,-11,16
"4","CrystalPalace","Bournemouth",4,873,989,4,0,0,0,0,0,0,0,0,0,0,"AWAY",12,12,22,7,5,10,32,-7,26,18,18,22,4,4,14,30,-11,16
"5","CrystalPalace","Bournemouth",5,873,989,5,0,0,0,0,0,0,0,0,0,0,"AWAY",12,12,22,7,5,10,32,-7,26,18,18,22,4,4,14,30,-11,16
"6","CrystalPalace","Bournemouth",6,873,989,6,0,0,0,0,0,0,0,0,0,0,"AWAY",12,12,22,7,5,10,32,-7,26,18,18,22,4,4,14,30,-11,16
"7","CrystalPalace","Bournemouth",7,873,989,7,0,0,0,0,0,0,0,0,0,0,"AWAY",12,12,22,7,5,10,32,-7,26,18,18,22,4,4,14,30,-11,16
"8","CrystalPalace","Bournemouth",8,873,989,8,0,0,0,0,0,0,0,0,0,0,"AWAY",12,12,22,7,5,10,32,-7,26,18,18,22,4,4,14,30,-11,16
"9","CrystalPalace","Bournemouth",9,873,989,9,0,0,0,0,0,0,0,0,0,0,"AWAY",12,12,22,7,5,10,32,-7,26,18,18,22,4,4,14,30,-11,16
"10","CrystalPalace","Bournemouth",10,873,989,10,0,0,0,0,0,0,0,0,0,0,"AWAY",12,12,22,7,5,10,32,-7,26,18,18,22,4,4,14,30,-11,16
"11","CrystalPalace","Bournemouth",11,873,989,11,0,0,0,0,0,0,0,0,0,0,"AWAY",12,12,22,7,5,10,32,-7,26,18,18,22,4,4,14,30,-11,16
"12","CrystalPalace","Bournemouth",12,873,989,12,0,0,0,0,0,0,0,0,0,0,"AWAY",12,12,22,7,5,10,32,-7,26,18,18,22,4,4,14,30,-11,16
