"","minuto","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2","nome.x","nome.y","vencedor"
"1",1,0,0,0,0,0,0,0,0,0,0,6,9,4,3,2,14,8,15,7,9,4,2,3,19,5,14,"Arsenal","Fulham","TIE"
"2",2,0,0,0,0,0,0,0,0,0,0,6,9,4,3,2,14,8,15,7,9,4,2,3,19,5,14,"Arsenal","Fulham","TIE"
"3",3,0,0,0,0,0,0,0,0,0,0,6,9,4,3,2,14,8,15,7,9,4,2,3,19,5,14,"Arsenal","Fulham","TIE"
"4",4,0,0,0,0,0,0,0,0,0,0,6,9,4,3,2,14,8,15,7,9,4,2,3,19,5,14,"Arsenal","Fulham","TIE"
"5",5,0,0,0,0,0,0,0,0,0,0,6,9,4,3,2,14,8,15,7,9,4,2,3,19,5,14,"Arsenal","Fulham","TIE"
"6",6,0,0,0,0,0,0,0,0,0,0,6,9,4,3,2,14,8,15,7,9,4,2,3,19,5,14,"Arsenal","Fulham","TIE"
"7",7,0,0,0,0,0,0,0,0,0,0,6,9,4,3,2,14,8,15,7,9,4,2,3,19,5,14,"Arsenal","Fulham","TIE"
"8",8,0,0,0,0,0,0,0,0,0,0,6,9,4,3,2,14,8,15,7,9,4,2,3,19,5,14,"Arsenal","Fulham","TIE"
"9",9,0,0,0,0,0,0,0,0,0,0,6,9,4,3,2,14,8,15,7,9,4,2,3,19,5,14,"Arsenal","Fulham","TIE"
"10",10,0,0,0,0,0,0,0,0,0,0,6,9,4,3,2,14,8,15,7,9,4,2,3,19,5,14,"Arsenal","Fulham","TIE"
"11",11,0,0,0,0,0,0,0,0,0,0,6,9,4,3,2,14,8,15,7,9,4,2,3,19,5,14,"Arsenal","Fulham","TIE"
"12",12,1,0,0,0,0,0,0,0,0,0,6,9,4,3,2,14,8,15,7,9,4,2,3,19,5,14,"Arsenal","Fulham","TIE"
"13",13,1,0,0,0,0,0,0,0,0,0,6,9,4,3,2,14,8,15,7,9,4,2,3,19,5,14,"Arsenal","Fulham","TIE"
"14",14,1,0,0,0,0,0,0,0,0,0,6,9,4,3,2,14,8,15,7,9,4,2,3,19,5,14,"Arsenal","Fulham","TIE"
"15",15,1,0,0,0,0,0,0,0,0,0,6,9,4,3,2,14,8,15,7,9,4,2,3,19,5,14,"Arsenal","Fulham","TIE"
"16",16,1,0,0,0,0,0,0,0,0,0,6,9,4,3,2,14,8,15,7,9,4,2,3,19,5,14,"Arsenal","Fulham","TIE"
"17",17,1,0,0,0,0,0,0,0,0,0,6,9,4,3,2,14,8,15,7,9,4,2,3,19,5,14,"Arsenal","Fulham","TIE"
"18",18,1,0,0,0,0,0,0,0,0,0,6,9,4,3,2,14,8,15,7,9,4,2,3,19,5,14,"Arsenal","Fulham","TIE"
"19",19,1,0,0,0,0,0,0,0,0,0,6,9,4,3,2,14,8,15,7,9,4,2,3,19,5,14,"Arsenal","Fulham","TIE"
"20",20,1,0,0,0,0,0,0,0,0,0,6,9,4,3,2,14,8,15,7,9,4,2,3,19,5,14,"Arsenal","Fulham","TIE"
"21",21,1,0,0,0,0,0,0,0,0,0,6,9,4,3,2,14,8,15,7,9,4,2,3,19,5,14,"Arsenal","Fulham","TIE"
"22",22,1,0,0,0,0,0,0,0,0,0,6,9,4,3,2,14,8,15,7,9,4,2,3,19,5,14,"Arsenal","Fulham","TIE"
"23",23,1,0,0,0,0,0,0,0,0,0,6,9,4,3,2,14,8,15,7,9,4,2,3,19,5,14,"Arsenal","Fulham","TIE"
"24",24,2,0,0,0,0,0,0,1,0,0,6,9,4,3,2,14,8,15,7,9,4,2,3,19,5,14,"Arsenal","Fulham","TIE"
"25",25,2,0,0,0,0,0,0,1,0,0,6,9,4,3,2,14,8,15,7,9,4,2,3,19,5,14,"Arsenal","Fulham","TIE"
