"","minuto","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2","nome.x","nome.y","vencedor"
"1",1,0,0,0,0,0,0,0,0,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"2",2,0,0,0,0,0,0,0,0,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"3",3,0,0,0,0,0,0,0,0,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"4",4,0,0,0,0,0,0,0,0,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"5",5,0,0,0,0,0,0,0,0,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"6",6,0,0,0,0,0,0,0,0,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"7",7,0,0,0,0,0,0,0,0,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"8",8,0,0,0,0,0,0,0,0,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"9",9,0,0,0,0,0,0,0,0,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"10",10,0,0,0,0,0,0,0,0,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"11",11,0,0,0,0,0,0,0,0,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"12",12,0,0,1,0,0,0,0,0,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"13",13,0,0,1,0,0,0,0,0,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"14",14,0,0,1,0,0,0,0,0,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"15",15,0,0,1,0,0,0,0,0,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"16",16,0,0,1,0,0,0,0,0,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"17",17,0,0,1,0,0,0,0,0,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"18",18,0,0,1,0,0,0,0,0,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"19",19,0,0,1,1,0,0,0,0,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"20",20,0,0,1,1,0,0,0,0,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"21",21,0,0,1,1,0,0,0,0,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"22",22,0,0,2,1,0,0,0,0,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"23",23,0,0,2,1,0,1,0,0,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"24",24,0,0,2,1,0,1,0,0,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"25",25,0,0,2,1,0,1,0,0,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"26",26,0,0,2,1,0,1,0,0,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"27",27,0,0,2,1,0,1,0,0,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"28",28,0,0,2,1,0,1,0,0,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"29",29,0,0,3,1,0,1,0,0,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"30",30,0,0,3,1,0,1,0,0,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"31",31,0,0,3,1,0,1,0,0,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"32",32,0,0,3,1,0,1,0,0,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"33",33,0,0,3,1,0,1,0,0,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"34",34,0,0,3,1,0,1,0,1,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"35",35,0,0,3,1,0,1,0,1,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"36",36,0,0,3,1,0,1,0,1,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"37",37,0,0,3,1,0,1,0,1,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"38",38,0,0,3,1,0,1,0,1,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"39",39,0,0,3,1,0,1,0,1,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"40",40,0,0,3,1,0,1,0,1,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"41",41,0,0,3,1,0,1,0,1,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"42",42,0,0,3,2,0,1,0,1,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"43",43,0,0,3,2,0,1,0,1,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"44",44,0,0,3,2,0,1,0,1,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"45",45,0,0,3,2,0,1,0,1,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"46",46,0,0,3,2,0,1,0,1,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"47",47,0,0,3,2,0,1,0,2,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
"48",48,0,0,3,2,0,1,0,2,0,0,15,37,9,9,19,37,-34,36,13,37,11,11,15,47,-7,44,"Wigan","Sunderland","TIE"
