"","nome.y","nome.x","X.1.x","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.1.y","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","minuto","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"1","Liverpool","Chelsea",1,31,631,1,0,0,0,0,0,0,0,0,0,0,"AWAY",2,2,2,4,3,1,0,9,5,10,6,6,6,4,2,1,1,9,2,7
"2","Liverpool","Chelsea",2,31,631,2,0,0,0,0,0,0,0,0,0,0,"AWAY",2,2,2,4,3,1,0,9,5,10,6,6,6,4,2,1,1,9,2,7
"3","Liverpool","Chelsea",3,31,631,3,0,0,0,0,0,0,0,0,0,0,"AWAY",2,2,2,4,3,1,0,9,5,10,6,6,6,4,2,1,1,9,2,7
"4","Liverpool","Chelsea",4,31,631,4,0,0,0,0,0,0,0,0,0,0,"AWAY",2,2,2,4,3,1,0,9,5,10,6,6,6,4,2,1,1,9,2,7
"5","Liverpool","Chelsea",5,31,631,5,0,0,0,0,0,0,0,0,0,0,"AWAY",2,2,2,4,3,1,0,9,5,10,6,6,6,4,2,1,1,9,2,7
"6","Liverpool","Chelsea",6,31,631,6,0,0,0,0,0,0,0,0,0,0,"AWAY",2,2,2,4,3,1,0,9,5,10,6,6,6,4,2,1,1,9,2,7
"7","Liverpool","Chelsea",7,31,631,7,0,0,0,0,0,0,0,0,0,0,"AWAY",2,2,2,4,3,1,0,9,5,10,6,6,6,4,2,1,1,9,2,7
"8","Liverpool","Chelsea",8,31,631,8,0,0,0,0,0,0,0,0,0,0,"AWAY",2,2,2,4,3,1,0,9,5,10,6,6,6,4,2,1,1,9,2,7
"9","Liverpool","Chelsea",9,31,631,9,0,0,0,0,0,0,0,0,0,0,"AWAY",2,2,2,4,3,1,0,9,5,10,6,6,6,4,2,1,1,9,2,7
"10","Liverpool","Chelsea",10,31,631,10,0,0,0,0,0,0,0,0,0,0,"AWAY",2,2,2,4,3,1,0,9,5,10,6,6,6,4,2,1,1,9,2,7
"11","Liverpool","Chelsea",11,31,631,11,0,0,0,0,0,0,0,0,0,0,"AWAY",2,2,2,4,3,1,0,9,5,10,6,6,6,4,2,1,1,9,2,7
"12","Liverpool","Chelsea",12,31,631,12,0,0,0,0,0,0,0,0,0,0,"AWAY",2,2,2,4,3,1,0,9,5,10,6,6,6,4,2,1,1,9,2,7
"13","Liverpool","Chelsea",13,31,631,13,0,0,0,0,0,0,0,0,0,0,"AWAY",2,2,2,4,3,1,0,9,5,10,6,6,6,4,2,1,1,9,2,7
"14","Liverpool","Chelsea",14,31,631,14,0,0,0,0,0,0,0,0,0,0,"AWAY",2,2,2,4,3,1,0,9,5,10,6,6,6,4,2,1,1,9,2,7
"15","Liverpool","Chelsea",15,31,631,15,0,0,0,0,0,0,0,0,0,0,"AWAY",2,2,2,4,3,1,0,9,5,10,6,6,6,4,2,1,1,9,2,7
"16","Liverpool","Chelsea",16,31,631,16,0,0,0,0,0,0,0,0,0,0,"AWAY",2,2,2,4,3,1,0,9,5,10,6,6,6,4,2,1,1,9,2,7
"17","Liverpool","Chelsea",17,31,631,17,0,0,0,0,0,0,0,0,0,0,"AWAY",2,2,2,4,3,1,0,9,5,10,6,6,6,4,2,1,1,9,2,7
"18","Liverpool","Chelsea",18,31,631,18,0,1,0,0,0,0,0,0,0,0,"AWAY",2,2,2,4,3,1,0,9,5,10,6,6,6,4,2,1,1,9,2,7
"19","Liverpool","Chelsea",19,31,631,19,0,1,0,0,0,0,0,0,0,0,"AWAY",2,2,2,4,3,1,0,9,5,10,6,6,6,4,2,1,1,9,2,7
"20","Liverpool","Chelsea",20,31,631,20,0,1,0,0,0,0,0,0,0,0,"AWAY",2,2,2,4,3,1,0,9,5,10,6,6,6,4,2,1,1,9,2,7
"21","Liverpool","Chelsea",21,31,631,21,0,1,0,0,0,0,0,0,0,0,"AWAY",2,2,2,4,3,1,0,9,5,10,6,6,6,4,2,1,1,9,2,7
