"","X.1.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","minuto","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","nome.x","nome.y","vencedor"
"31",31,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"32",32,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"33",33,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"34",34,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"35",35,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"36",36,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"37",37,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"38",38,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"39",39,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"40",40,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"41",41,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"42",42,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"43",43,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"44",44,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"45",45,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"46",46,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"47",47,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"48",48,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"49",49,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"50",50,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"51",51,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"52",52,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"53",53,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"54",54,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"55",55,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"56",56,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"57",57,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"58",58,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"59",59,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"60",60,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"61",61,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"62",62,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"63",63,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"64",64,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"65",65,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"66",66,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"67",67,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"68",68,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"69",69,1,1,3,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"70",70,1,1,3,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"71",71,1,1,3,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"72",72,1,1,3,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"73",73,1,1,3,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"74",74,1,1,3,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"75",75,2,1,3,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"76",76,2,1,3,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"77",77,2,1,3,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"78",78,2,1,3,1,0,0,1,2,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"79",79,2,1,3,1,0,0,1,2,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"80",80,2,1,3,1,0,0,1,2,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"81",81,2,1,3,1,0,0,1,2,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"82",82,2,1,3,1,0,0,1,3,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"83",83,2,1,3,1,0,0,1,3,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"84",84,2,1,3,1,0,0,1,3,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"85",85,2,1,3,1,0,0,3,3,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"86",86,2,2,3,1,0,0,3,3,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"87",87,2,2,3,1,0,0,3,3,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"88",88,2,2,3,1,0,0,3,3,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"89",89,2,2,3,1,0,0,3,3,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
"90",90,2,2,3,1,0,0,3,3,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"WestBrom","Sunderland","TIE"
