"","nome.y","nome.x","minuto","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"1","Burnley","ManUtd",1,1132,985,1,0,0,0,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"2","Burnley","ManUtd",2,1132,985,2,0,0,0,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"3","Burnley","ManUtd",3,1132,985,3,0,0,0,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"4","Burnley","ManUtd",4,1132,985,4,0,0,0,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"5","Burnley","ManUtd",5,1132,985,5,0,0,0,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"6","Burnley","ManUtd",6,1132,985,6,0,0,0,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"7","Burnley","ManUtd",7,1132,985,7,0,0,0,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"8","Burnley","ManUtd",8,1132,985,8,0,0,0,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"9","Burnley","ManUtd",9,1132,985,9,0,0,0,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"10","Burnley","ManUtd",10,1132,985,10,0,0,0,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"11","Burnley","ManUtd",11,1132,985,11,0,0,0,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"12","Burnley","ManUtd",12,1132,985,12,0,0,0,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"13","Burnley","ManUtd",13,1132,985,13,0,0,0,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"14","Burnley","ManUtd",14,1132,985,14,0,0,0,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"15","Burnley","ManUtd",15,1132,985,15,0,0,0,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"16","Burnley","ManUtd",16,1132,985,16,0,0,0,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"17","Burnley","ManUtd",17,1132,985,17,0,0,0,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"18","Burnley","ManUtd",18,1132,985,18,0,0,0,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"19","Burnley","ManUtd",19,1132,985,19,0,0,0,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"20","Burnley","ManUtd",20,1132,985,20,0,0,0,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"21","Burnley","ManUtd",21,1132,985,21,0,0,0,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"22","Burnley","ManUtd",22,1132,985,22,0,0,0,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"23","Burnley","ManUtd",23,1132,985,23,0,0,0,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"24","Burnley","ManUtd",24,1132,985,24,0,0,0,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"25","Burnley","ManUtd",25,1132,985,25,0,0,0,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"26","Burnley","ManUtd",26,1132,985,26,0,0,0,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"27","Burnley","ManUtd",27,1132,985,27,0,0,0,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"28","Burnley","ManUtd",28,1132,985,28,0,0,0,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"29","Burnley","ManUtd",29,1132,985,29,0,0,0,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"30","Burnley","ManUtd",30,1132,985,30,0,0,0,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"31","Burnley","ManUtd",31,1132,985,31,0,0,0,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"32","Burnley","ManUtd",32,1132,985,32,0,0,0,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"33","Burnley","ManUtd",33,1132,985,33,0,0,0,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"34","Burnley","ManUtd",34,1132,985,34,0,0,1,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"35","Burnley","ManUtd",35,1132,985,35,0,0,1,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"36","Burnley","ManUtd",36,1132,985,36,0,0,1,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"37","Burnley","ManUtd",37,1132,985,37,0,0,1,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"38","Burnley","ManUtd",38,1132,985,38,0,0,1,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"39","Burnley","ManUtd",39,1132,985,39,0,0,1,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"40","Burnley","ManUtd",40,1132,985,40,0,0,1,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"41","Burnley","ManUtd",41,1132,985,41,0,0,1,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"42","Burnley","ManUtd",42,1132,985,42,0,0,1,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"43","Burnley","ManUtd",43,1132,985,43,0,0,1,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"44","Burnley","ManUtd",44,1132,985,44,0,0,1,0,0,0,0,0,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"45","Burnley","ManUtd",45,1132,985,45,0,0,1,0,0,0,0,1,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"46","Burnley","ManUtd",46,1132,985,46,0,0,1,0,0,0,0,1,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"47","Burnley","ManUtd",47,1132,985,47,0,0,1,0,0,0,0,1,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"48","Burnley","ManUtd",48,1132,985,48,0,0,1,0,0,0,0,1,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"49","Burnley","ManUtd",49,1132,985,49,0,0,1,0,0,0,0,1,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"50","Burnley","ManUtd",50,1132,985,50,0,0,1,0,0,0,0,1,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"51","Burnley","ManUtd",51,1132,985,51,0,0,1,0,0,0,0,1,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"52","Burnley","ManUtd",52,1132,985,52,0,0,1,0,0,0,0,1,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"53","Burnley","ManUtd",53,1132,985,53,0,0,1,0,0,0,0,1,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"54","Burnley","ManUtd",54,1132,985,54,0,0,1,0,0,0,0,1,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"55","Burnley","ManUtd",55,1132,985,55,0,0,1,0,0,0,0,1,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"56","Burnley","ManUtd",56,1132,985,56,0,0,1,0,0,0,0,1,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"57","Burnley","ManUtd",57,1132,985,57,0,0,1,0,0,0,0,1,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"58","Burnley","ManUtd",58,1132,985,58,0,0,1,0,0,0,0,1,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"59","Burnley","ManUtd",59,1132,985,59,0,0,1,0,0,0,0,1,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"60","Burnley","ManUtd",60,1132,985,60,0,0,1,0,0,0,0,1,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"61","Burnley","ManUtd",61,1132,985,61,0,0,1,0,0,0,0,2,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"62","Burnley","ManUtd",62,1132,985,62,0,0,1,0,0,0,0,2,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"63","Burnley","ManUtd",63,1132,985,63,0,0,1,0,0,0,0,2,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"64","Burnley","ManUtd",64,1132,985,64,0,0,1,0,0,0,0,2,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"65","Burnley","ManUtd",65,1132,985,65,0,0,1,0,0,0,0,2,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"66","Burnley","ManUtd",66,1132,985,66,0,0,1,0,0,0,0,2,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"67","Burnley","ManUtd",67,1132,985,67,0,0,1,0,0,0,0,2,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"68","Burnley","ManUtd",68,1132,985,68,0,0,1,1,0,0,0,2,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"69","Burnley","ManUtd",69,1132,985,69,0,0,1,1,0,0,0,2,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"70","Burnley","ManUtd",70,1132,985,70,0,0,1,1,1,0,0,2,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"71","Burnley","ManUtd",71,1132,985,71,0,0,1,1,1,0,0,2,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"72","Burnley","ManUtd",72,1132,985,72,0,0,1,1,1,0,0,2,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"73","Burnley","ManUtd",73,1132,985,73,0,0,1,1,1,0,0,2,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"74","Burnley","ManUtd",74,1132,985,74,0,0,1,1,1,0,2,2,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"75","Burnley","ManUtd",75,1132,985,75,0,0,1,1,1,0,2,2,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"76","Burnley","ManUtd",76,1132,985,76,0,0,1,1,1,0,2,2,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"77","Burnley","ManUtd",77,1132,985,77,0,0,1,1,1,0,2,2,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"78","Burnley","ManUtd",78,1132,985,78,0,0,1,1,1,0,2,2,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"79","Burnley","ManUtd",79,1132,985,79,0,0,1,1,1,0,2,2,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"80","Burnley","ManUtd",80,1132,985,80,0,0,1,1,1,0,2,2,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"81","Burnley","ManUtd",81,1132,985,81,0,0,1,1,1,0,2,2,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"82","Burnley","ManUtd",82,1132,985,82,0,0,1,1,1,0,2,2,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"83","Burnley","ManUtd",83,1132,985,83,0,0,1,1,1,0,3,2,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"84","Burnley","ManUtd",84,1132,985,84,0,0,1,1,1,0,3,2,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"85","Burnley","ManUtd",85,1132,985,85,0,0,2,1,1,0,3,2,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"86","Burnley","ManUtd",86,1132,985,86,0,0,2,1,1,0,3,3,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"87","Burnley","ManUtd",87,1132,985,87,0,0,2,1,1,0,3,3,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"88","Burnley","ManUtd",88,1132,985,88,0,0,2,1,1,0,3,3,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"89","Burnley","ManUtd",89,1132,985,89,0,0,2,1,1,0,3,3,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
"90","Burnley","ManUtd",90,1132,985,90,0,0,2,1,1,0,3,3,0,0,"TIE",8,8,10,4,3,3,13,1,15,14,14,10,3,2,5,8,-5,11
