"","nome.y","nome.x","X.1.x","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.2.x","X.1.y","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","X.2.y","minuto","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"1","Chelsea","Southampton",1,631,180,1,0,0,0,0,0,0,0,0,0,0,"AWAY",8,8,8,8,9,3,4,2,11,3,13,4,4,4,4,9,6,1,2,19,10,19
"2","Chelsea","Southampton",2,631,180,2,0,0,0,0,0,0,0,0,0,0,"AWAY",8,8,8,8,9,3,4,2,11,3,13,4,4,4,4,9,6,1,2,19,10,19
"3","Chelsea","Southampton",3,631,180,3,0,0,0,0,0,0,0,0,0,0,"AWAY",8,8,8,8,9,3,4,2,11,3,13,4,4,4,4,9,6,1,2,19,10,19
"4","Chelsea","Southampton",4,631,180,4,0,0,0,0,0,0,0,0,0,0,"AWAY",8,8,8,8,9,3,4,2,11,3,13,4,4,4,4,9,6,1,2,19,10,19
"5","Chelsea","Southampton",5,631,180,5,0,0,0,0,0,0,0,0,0,0,"AWAY",8,8,8,8,9,3,4,2,11,3,13,4,4,4,4,9,6,1,2,19,10,19
"6","Chelsea","Southampton",6,631,180,6,0,0,0,0,0,0,0,0,0,0,"AWAY",8,8,8,8,9,3,4,2,11,3,13,4,4,4,4,9,6,1,2,19,10,19
"7","Chelsea","Southampton",7,631,180,7,0,1,0,0,0,0,0,0,0,0,"AWAY",8,8,8,8,9,3,4,2,11,3,13,4,4,4,4,9,6,1,2,19,10,19
"8","Chelsea","Southampton",8,631,180,8,0,1,0,0,0,0,0,0,0,0,"AWAY",8,8,8,8,9,3,4,2,11,3,13,4,4,4,4,9,6,1,2,19,10,19
"9","Chelsea","Southampton",9,631,180,9,0,1,0,0,0,0,0,0,0,0,"AWAY",8,8,8,8,9,3,4,2,11,3,13,4,4,4,4,9,6,1,2,19,10,19
"10","Chelsea","Southampton",10,631,180,10,0,1,0,0,0,0,0,0,0,0,"AWAY",8,8,8,8,9,3,4,2,11,3,13,4,4,4,4,9,6,1,2,19,10,19
"11","Chelsea","Southampton",11,631,180,11,0,1,0,0,0,0,0,0,0,0,"AWAY",8,8,8,8,9,3,4,2,11,3,13,4,4,4,4,9,6,1,2,19,10,19
"12","Chelsea","Southampton",12,631,180,12,0,1,0,0,0,0,0,0,0,0,"AWAY",8,8,8,8,9,3,4,2,11,3,13,4,4,4,4,9,6,1,2,19,10,19
"13","Chelsea","Southampton",13,631,180,13,0,1,0,0,0,0,0,0,0,0,"AWAY",8,8,8,8,9,3,4,2,11,3,13,4,4,4,4,9,6,1,2,19,10,19
"14","Chelsea","Southampton",14,631,180,14,0,1,0,0,0,0,0,0,0,0,"AWAY",8,8,8,8,9,3,4,2,11,3,13,4,4,4,4,9,6,1,2,19,10,19
"15","Chelsea","Southampton",15,631,180,15,0,1,0,0,0,0,0,0,0,0,"AWAY",8,8,8,8,9,3,4,2,11,3,13,4,4,4,4,9,6,1,2,19,10,19
"16","Chelsea","Southampton",16,631,180,16,0,1,0,0,0,0,0,0,0,0,"AWAY",8,8,8,8,9,3,4,2,11,3,13,4,4,4,4,9,6,1,2,19,10,19
