"","minuto","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2","nome.x","nome.y","vencedor"
"1",1,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"2",2,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"3",3,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"4",4,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"5",5,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"6",6,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"7",7,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"8",8,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"9",9,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"10",10,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"11",11,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"12",12,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"13",13,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"14",14,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"15",15,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"16",16,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"17",17,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"18",18,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"19",19,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"20",20,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"21",21,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"22",22,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"23",23,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"24",24,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"25",25,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"26",26,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"27",27,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"28",28,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"29",29,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"30",30,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"31",31,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"32",32,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"33",33,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"34",34,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"35",35,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"36",36,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"37",37,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"38",38,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"39",39,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"40",40,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"41",41,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"42",42,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"43",43,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"44",44,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"45",45,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"46",46,0,0,0,1,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"47",47,0,0,0,1,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"48",48,0,0,0,1,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"49",49,0,0,0,1,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"50",50,0,0,0,1,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"51",51,0,0,0,1,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"52",52,1,0,0,1,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"53",53,1,0,0,1,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"54",54,1,0,0,1,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"55",55,1,0,0,1,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"56",56,1,0,0,1,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"57",57,1,0,0,1,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"58",58,1,0,0,1,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"59",59,1,0,0,1,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"60",60,1,0,0,1,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"61",61,1,0,0,1,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"62",62,1,0,0,1,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"63",63,1,1,0,1,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"64",64,1,1,0,1,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"65",65,1,1,0,1,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"66",66,1,1,0,1,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"67",67,1,2,0,1,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"68",68,1,2,0,1,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"69",69,1,2,0,1,0,0,0,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"70",70,1,2,0,1,0,0,1,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"71",71,1,2,0,1,0,0,1,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
"72",72,1,2,0,1,0,0,1,0,0,0,3,4,3,0,1,8,7,9,6,4,2,1,1,5,-3,7,"Arsenal","HullCity","AWAY"
