"","nome.y","nome.x","minuto","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"1","Everton","Southampton",1,29,180,1,0,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"2","Everton","Southampton",2,29,180,2,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"3","Everton","Southampton",3,29,180,3,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"4","Everton","Southampton",4,29,180,4,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"5","Everton","Southampton",5,29,180,5,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"6","Everton","Southampton",6,29,180,6,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"7","Everton","Southampton",7,29,180,7,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"8","Everton","Southampton",8,29,180,8,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"9","Everton","Southampton",9,29,180,9,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"10","Everton","Southampton",10,29,180,10,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"11","Everton","Southampton",11,29,180,11,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"12","Everton","Southampton",12,29,180,12,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"13","Everton","Southampton",13,29,180,13,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"14","Everton","Southampton",14,29,180,14,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"15","Everton","Southampton",15,29,180,15,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"16","Everton","Southampton",16,29,180,16,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"17","Everton","Southampton",17,29,180,17,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"18","Everton","Southampton",18,29,180,18,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"19","Everton","Southampton",19,29,180,19,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"20","Everton","Southampton",20,29,180,20,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"21","Everton","Southampton",21,29,180,21,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"22","Everton","Southampton",22,29,180,22,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"23","Everton","Southampton",23,29,180,23,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"24","Everton","Southampton",24,29,180,24,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"25","Everton","Southampton",25,29,180,25,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"26","Everton","Southampton",26,29,180,26,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"27","Everton","Southampton",27,29,180,27,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"28","Everton","Southampton",28,29,180,28,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"29","Everton","Southampton",29,29,180,29,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"30","Everton","Southampton",30,29,180,30,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"31","Everton","Southampton",31,29,180,31,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"32","Everton","Southampton",32,29,180,32,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"33","Everton","Southampton",33,29,180,33,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"34","Everton","Southampton",34,29,180,34,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"35","Everton","Southampton",35,29,180,35,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"36","Everton","Southampton",36,29,180,36,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"37","Everton","Southampton",37,29,180,37,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"38","Everton","Southampton",38,29,180,38,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"39","Everton","Southampton",39,29,180,39,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"40","Everton","Southampton",40,29,180,40,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"41","Everton","Southampton",41,29,180,41,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"42","Everton","Southampton",42,29,180,42,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"43","Everton","Southampton",43,29,180,43,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"44","Everton","Southampton",44,29,180,44,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"45","Everton","Southampton",45,29,180,45,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"46","Everton","Southampton",46,29,180,46,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"47","Everton","Southampton",47,29,180,47,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"48","Everton","Southampton",48,29,180,48,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"49","Everton","Southampton",49,29,180,49,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"50","Everton","Southampton",50,29,180,50,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"51","Everton","Southampton",51,29,180,51,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"52","Everton","Southampton",52,29,180,52,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"53","Everton","Southampton",53,29,180,53,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"54","Everton","Southampton",54,29,180,54,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"55","Everton","Southampton",55,29,180,55,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"56","Everton","Southampton",56,29,180,56,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"57","Everton","Southampton",57,29,180,57,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"58","Everton","Southampton",58,29,180,58,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"59","Everton","Southampton",59,29,180,59,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"60","Everton","Southampton",60,29,180,60,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
"61","Everton","Southampton",61,29,180,61,1,0,0,0,0,0,0,0,0,0,"HOME",10,10,13,4,5,4,13,1,17,7,7,13,5,4,4,16,1,19
