"","X.1.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","minuto","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","nome.x","nome.y","vencedor"
"32",32,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"33",33,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"34",34,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"35",35,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"36",36,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"37",37,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"38",38,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"39",39,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"40",40,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"41",41,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"42",42,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"43",43,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"44",44,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"45",45,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"46",46,3,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"47",47,3,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"48",48,3,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"49",49,3,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"50",50,3,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"51",51,3,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"52",52,3,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"53",53,3,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"54",54,3,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"55",55,3,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"56",56,3,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"57",57,3,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"58",58,3,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"59",59,3,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"60",60,3,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"61",61,3,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"62",62,3,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"63",63,3,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"64",64,3,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"65",65,3,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"66",66,3,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"67",67,3,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"68",68,3,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"69",69,3,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"70",70,3,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"71",71,3,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"72",72,3,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"73",73,3,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"74",74,3,0,0,1,0,0,1,2,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"75",75,3,0,0,1,0,0,1,2,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"76",76,3,0,0,1,0,0,1,2,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"77",77,3,0,0,1,0,0,1,2,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"78",78,3,0,0,1,0,0,1,2,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"79",79,3,0,0,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"80",80,3,0,0,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"81",81,3,0,0,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"82",82,3,0,0,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"83",83,3,0,0,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"84",84,3,0,0,1,0,0,3,2,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"85",85,3,0,0,1,0,0,3,2,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"86",86,3,0,0,1,0,0,3,2,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"87",87,3,0,0,1,0,0,3,2,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"88",88,3,0,0,1,0,0,3,2,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"89",89,3,0,0,1,0,0,3,2,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
"90",90,4,0,0,1,0,0,3,2,0,0,1,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,"Chelsea","PortsmouthFC","HOME"
