"","nome.y","nome.x","minuto","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"1","CrystalPalace","Burnley",1,873,1132,1,0,0,0,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"2","CrystalPalace","Burnley",2,873,1132,2,0,0,0,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"3","CrystalPalace","Burnley",3,873,1132,3,1,0,0,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"4","CrystalPalace","Burnley",4,873,1132,4,1,0,0,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"5","CrystalPalace","Burnley",5,873,1132,5,1,0,0,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"6","CrystalPalace","Burnley",6,873,1132,6,1,0,0,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"7","CrystalPalace","Burnley",7,873,1132,7,1,0,0,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"8","CrystalPalace","Burnley",8,873,1132,8,1,0,0,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"9","CrystalPalace","Burnley",9,873,1132,9,1,0,0,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"10","CrystalPalace","Burnley",10,873,1132,10,1,0,0,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"11","CrystalPalace","Burnley",11,873,1132,11,1,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"12","CrystalPalace","Burnley",12,873,1132,12,1,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"13","CrystalPalace","Burnley",13,873,1132,13,1,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"14","CrystalPalace","Burnley",14,873,1132,14,1,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"15","CrystalPalace","Burnley",15,873,1132,15,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"16","CrystalPalace","Burnley",16,873,1132,16,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"17","CrystalPalace","Burnley",17,873,1132,17,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"18","CrystalPalace","Burnley",18,873,1132,18,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"19","CrystalPalace","Burnley",19,873,1132,19,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"20","CrystalPalace","Burnley",20,873,1132,20,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"21","CrystalPalace","Burnley",21,873,1132,21,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"22","CrystalPalace","Burnley",22,873,1132,22,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"23","CrystalPalace","Burnley",23,873,1132,23,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"24","CrystalPalace","Burnley",24,873,1132,24,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"25","CrystalPalace","Burnley",25,873,1132,25,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"26","CrystalPalace","Burnley",26,873,1132,26,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"27","CrystalPalace","Burnley",27,873,1132,27,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"28","CrystalPalace","Burnley",28,873,1132,28,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"29","CrystalPalace","Burnley",29,873,1132,29,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"30","CrystalPalace","Burnley",30,873,1132,30,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"31","CrystalPalace","Burnley",31,873,1132,31,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"32","CrystalPalace","Burnley",32,873,1132,32,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"33","CrystalPalace","Burnley",33,873,1132,33,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"34","CrystalPalace","Burnley",34,873,1132,34,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"35","CrystalPalace","Burnley",35,873,1132,35,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"36","CrystalPalace","Burnley",36,873,1132,36,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"37","CrystalPalace","Burnley",37,873,1132,37,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"38","CrystalPalace","Burnley",38,873,1132,38,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"39","CrystalPalace","Burnley",39,873,1132,39,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"40","CrystalPalace","Burnley",40,873,1132,40,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"41","CrystalPalace","Burnley",41,873,1132,41,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"42","CrystalPalace","Burnley",42,873,1132,42,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"43","CrystalPalace","Burnley",43,873,1132,43,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"44","CrystalPalace","Burnley",44,873,1132,44,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"45","CrystalPalace","Burnley",45,873,1132,45,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"46","CrystalPalace","Burnley",46,873,1132,46,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"47","CrystalPalace","Burnley",47,873,1132,47,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"48","CrystalPalace","Burnley",48,873,1132,48,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"49","CrystalPalace","Burnley",49,873,1132,49,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"50","CrystalPalace","Burnley",50,873,1132,50,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"51","CrystalPalace","Burnley",51,873,1132,51,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"52","CrystalPalace","Burnley",52,873,1132,52,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"53","CrystalPalace","Burnley",53,873,1132,53,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"54","CrystalPalace","Burnley",54,873,1132,54,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"55","CrystalPalace","Burnley",55,873,1132,55,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"56","CrystalPalace","Burnley",56,873,1132,56,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"57","CrystalPalace","Burnley",57,873,1132,57,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"58","CrystalPalace","Burnley",58,873,1132,58,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"59","CrystalPalace","Burnley",59,873,1132,59,2,0,1,0,0,0,0,0,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"60","CrystalPalace","Burnley",60,873,1132,60,2,0,1,1,0,0,0,2,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"61","CrystalPalace","Burnley",61,873,1132,61,2,1,1,1,0,0,0,2,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"62","CrystalPalace","Burnley",62,873,1132,62,2,1,1,1,0,0,0,2,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"63","CrystalPalace","Burnley",63,873,1132,63,2,1,1,1,0,0,0,2,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"64","CrystalPalace","Burnley",64,873,1132,64,2,1,1,1,0,0,0,2,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"65","CrystalPalace","Burnley",65,873,1132,65,2,1,1,1,0,0,0,2,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"66","CrystalPalace","Burnley",66,873,1132,66,2,1,1,1,0,0,1,2,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"67","CrystalPalace","Burnley",67,873,1132,67,2,1,1,1,0,0,1,2,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"68","CrystalPalace","Burnley",68,873,1132,68,2,1,1,1,0,0,1,2,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"69","CrystalPalace","Burnley",69,873,1132,69,2,1,1,1,0,0,1,2,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"70","CrystalPalace","Burnley",70,873,1132,70,2,1,1,1,0,0,1,2,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"71","CrystalPalace","Burnley",71,873,1132,71,2,1,1,1,0,0,1,2,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"72","CrystalPalace","Burnley",72,873,1132,72,2,1,1,1,0,0,1,2,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"73","CrystalPalace","Burnley",73,873,1132,73,2,1,1,1,0,0,1,2,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"74","CrystalPalace","Burnley",74,873,1132,74,2,1,1,1,0,0,1,2,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"75","CrystalPalace","Burnley",75,873,1132,75,2,1,1,1,0,0,2,2,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"76","CrystalPalace","Burnley",76,873,1132,76,2,1,1,1,0,0,2,2,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"77","CrystalPalace","Burnley",77,873,1132,77,2,1,1,1,0,0,2,2,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"78","CrystalPalace","Burnley",78,873,1132,78,2,1,1,1,0,0,2,2,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"79","CrystalPalace","Burnley",79,873,1132,79,2,1,1,2,0,0,2,2,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"80","CrystalPalace","Burnley",80,873,1132,80,2,1,1,2,0,0,2,2,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"81","CrystalPalace","Burnley",81,873,1132,81,2,1,1,2,0,0,2,2,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"82","CrystalPalace","Burnley",82,873,1132,82,2,2,1,2,0,0,2,2,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"83","CrystalPalace","Burnley",83,873,1132,83,2,2,1,2,0,0,2,2,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"84","CrystalPalace","Burnley",84,873,1132,84,2,2,1,2,0,0,2,2,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"85","CrystalPalace","Burnley",85,873,1132,85,2,2,1,2,0,0,2,2,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"86","CrystalPalace","Burnley",86,873,1132,86,2,2,1,2,0,0,2,2,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"87","CrystalPalace","Burnley",87,873,1132,87,2,2,1,2,0,0,3,2,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"88","CrystalPalace","Burnley",88,873,1132,88,2,2,1,2,0,0,3,2,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"89","CrystalPalace","Burnley",89,873,1132,89,2,2,1,2,0,0,3,3,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
"90","CrystalPalace","Burnley",90,873,1132,90,2,2,1,2,0,0,3,3,0,0,"HOME",12,12,12,4,2,6,11,-8,14,16,16,12,3,2,7,17,-4,11
