"","minuto","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2","nome.x","nome.y","vencedor"
"1",1,0,0,0,0,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"2",2,0,0,0,0,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"3",3,0,0,0,0,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"4",4,0,0,0,0,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"5",5,0,0,0,0,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"6",6,0,0,0,0,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"7",7,0,0,0,0,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"8",8,1,0,0,0,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"9",9,1,0,0,0,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"10",10,1,0,0,0,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"11",11,1,0,0,0,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"12",12,1,0,0,0,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"13",13,1,0,0,0,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"14",14,1,0,0,0,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"15",15,1,0,0,0,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"16",16,1,0,0,0,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"17",17,1,0,0,0,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"18",18,1,0,0,0,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"19",19,1,0,0,0,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"20",20,1,0,0,0,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"21",21,1,0,1,0,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"22",22,1,0,1,1,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"23",23,1,0,1,1,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"24",24,1,0,1,1,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"25",25,1,0,1,1,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"26",26,1,0,1,1,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"27",27,1,0,1,1,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"28",28,1,0,1,1,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"29",29,1,0,1,1,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"30",30,1,0,1,1,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"31",31,1,0,1,1,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"32",32,1,0,1,1,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"33",33,1,0,1,1,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"34",34,1,0,1,1,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"35",35,1,0,1,1,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"36",36,1,0,1,1,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"37",37,1,0,1,1,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"38",38,1,0,1,1,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"39",39,1,0,1,1,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"40",40,1,0,1,2,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"41",41,1,0,1,2,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"42",42,1,0,1,2,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"43",43,1,0,1,2,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"44",44,1,0,1,2,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"45",45,1,0,1,2,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"46",46,1,0,1,2,0,0,0,0,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"47",47,1,0,1,2,0,0,1,1,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"48",48,2,0,1,2,0,0,1,1,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"49",49,2,0,1,2,0,0,1,1,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"50",50,2,0,1,2,0,0,1,1,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"51",51,2,1,1,2,0,0,1,1,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"52",52,2,1,1,2,0,0,1,1,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"53",53,2,1,1,2,0,0,1,1,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"54",54,2,1,1,2,0,0,1,1,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"55",55,2,2,1,2,0,0,1,1,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"56",56,2,2,1,2,0,0,1,1,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"57",57,2,2,1,2,0,0,1,1,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"58",58,2,2,1,3,0,0,1,1,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"59",59,2,2,1,3,0,0,1,1,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"60",60,2,2,1,3,0,0,1,1,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"61",61,2,2,1,3,0,0,1,1,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"62",62,2,2,1,3,0,0,1,1,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"63",63,2,2,1,3,0,0,1,1,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"64",64,2,2,1,3,0,0,1,1,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"65",65,2,2,1,3,0,0,1,1,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"66",66,2,2,1,3,0,0,1,1,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"67",67,2,2,1,3,0,0,1,1,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"68",68,2,2,1,3,0,0,1,1,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"69",69,2,2,1,3,0,0,1,1,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"70",70,2,2,1,3,0,0,1,1,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"71",71,3,2,1,3,0,0,1,1,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"72",72,3,2,1,3,0,0,1,1,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"73",73,3,2,1,3,0,0,1,1,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"74",74,4,2,1,3,0,0,1,1,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"75",75,4,2,1,3,0,0,2,1,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"76",76,4,2,1,3,0,0,2,1,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"77",77,4,2,1,3,0,0,2,2,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"78",78,4,2,1,3,0,0,2,3,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"79",79,4,2,1,3,0,0,2,3,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"80",80,4,2,1,3,0,0,2,3,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"81",81,4,2,1,3,0,0,2,3,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"82",82,4,2,1,3,0,0,2,3,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"83",83,4,2,1,3,0,0,2,3,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"84",84,4,2,1,3,0,0,2,3,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"85",85,4,2,1,3,0,0,2,3,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"86",86,4,2,1,3,0,0,2,3,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"87",87,4,2,1,3,0,0,2,3,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"88",88,4,2,1,3,0,0,2,3,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
"89",89,4,2,1,3,0,0,2,3,0,0,8,6,3,0,3,9,0,9,15,6,2,1,3,5,-3,7,"Sunderland","Wolves","HOME"
