"","minuto","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2","nome.x","nome.y","vencedor"
"1",1,0,0,0,0,0,0,0,0,0,0,8,36,14,6,16,48,0,48,13,36,10,10,16,44,-21,40,"WestBrom","AstonVilla","TIE"
"2",2,0,0,0,0,0,0,0,0,0,0,8,36,14,6,16,48,0,48,13,36,10,10,16,44,-21,40,"WestBrom","AstonVilla","TIE"
"3",3,0,0,0,0,0,0,0,0,0,0,8,36,14,6,16,48,0,48,13,36,10,10,16,44,-21,40,"WestBrom","AstonVilla","TIE"
"4",4,0,0,0,0,0,0,0,0,0,0,8,36,14,6,16,48,0,48,13,36,10,10,16,44,-21,40,"WestBrom","AstonVilla","TIE"
"5",5,0,0,0,0,0,0,0,0,0,0,8,36,14,6,16,48,0,48,13,36,10,10,16,44,-21,40,"WestBrom","AstonVilla","TIE"
"6",6,0,0,0,0,0,0,0,1,0,0,8,36,14,6,16,48,0,48,13,36,10,10,16,44,-21,40,"WestBrom","AstonVilla","TIE"
"7",7,0,0,0,0,0,0,0,1,0,0,8,36,14,6,16,48,0,48,13,36,10,10,16,44,-21,40,"WestBrom","AstonVilla","TIE"
"8",8,0,0,0,0,0,0,0,1,0,0,8,36,14,6,16,48,0,48,13,36,10,10,16,44,-21,40,"WestBrom","AstonVilla","TIE"
"9",9,0,0,0,0,0,0,0,1,0,0,8,36,14,6,16,48,0,48,13,36,10,10,16,44,-21,40,"WestBrom","AstonVilla","TIE"
"10",10,0,0,0,0,0,0,0,1,0,0,8,36,14,6,16,48,0,48,13,36,10,10,16,44,-21,40,"WestBrom","AstonVilla","TIE"
"11",11,0,0,0,0,0,0,0,1,0,0,8,36,14,6,16,48,0,48,13,36,10,10,16,44,-21,40,"WestBrom","AstonVilla","TIE"
"12",12,0,0,0,0,0,0,0,1,0,0,8,36,14,6,16,48,0,48,13,36,10,10,16,44,-21,40,"WestBrom","AstonVilla","TIE"
"13",13,0,1,0,0,0,0,0,1,0,0,8,36,14,6,16,48,0,48,13,36,10,10,16,44,-21,40,"WestBrom","AstonVilla","TIE"
"14",14,0,1,0,0,0,0,0,1,0,0,8,36,14,6,16,48,0,48,13,36,10,10,16,44,-21,40,"WestBrom","AstonVilla","TIE"
"15",15,0,1,0,0,0,0,0,1,0,0,8,36,14,6,16,48,0,48,13,36,10,10,16,44,-21,40,"WestBrom","AstonVilla","TIE"
"16",16,0,1,0,0,0,0,0,1,0,0,8,36,14,6,16,48,0,48,13,36,10,10,16,44,-21,40,"WestBrom","AstonVilla","TIE"
"17",17,0,1,0,0,0,0,0,1,0,0,8,36,14,6,16,48,0,48,13,36,10,10,16,44,-21,40,"WestBrom","AstonVilla","TIE"
"18",18,0,1,0,0,0,0,0,1,0,0,8,36,14,6,16,48,0,48,13,36,10,10,16,44,-21,40,"WestBrom","AstonVilla","TIE"
"19",19,0,1,0,0,0,0,0,1,0,0,8,36,14,6,16,48,0,48,13,36,10,10,16,44,-21,40,"WestBrom","AstonVilla","TIE"
"20",20,0,1,0,0,0,0,0,1,0,0,8,36,14,6,16,48,0,48,13,36,10,10,16,44,-21,40,"WestBrom","AstonVilla","TIE"
"21",21,0,1,0,0,0,0,0,1,0,0,8,36,14,6,16,48,0,48,13,36,10,10,16,44,-21,40,"WestBrom","AstonVilla","TIE"
"22",22,0,1,1,1,0,0,0,1,0,0,8,36,14,6,16,48,0,48,13,36,10,10,16,44,-21,40,"WestBrom","AstonVilla","TIE"
"23",23,0,1,1,1,0,0,0,1,0,0,8,36,14,6,16,48,0,48,13,36,10,10,16,44,-21,40,"WestBrom","AstonVilla","TIE"
"24",24,0,1,1,1,0,0,0,1,0,0,8,36,14,6,16,48,0,48,13,36,10,10,16,44,-21,40,"WestBrom","AstonVilla","TIE"
"25",25,0,1,1,1,0,0,0,1,0,0,8,36,14,6,16,48,0,48,13,36,10,10,16,44,-21,40,"WestBrom","AstonVilla","TIE"
"26",26,0,1,1,1,0,0,0,1,0,0,8,36,14,6,16,48,0,48,13,36,10,10,16,44,-21,40,"WestBrom","AstonVilla","TIE"
"27",27,0,1,1,1,0,0,0,1,0,0,8,36,14,6,16,48,0,48,13,36,10,10,16,44,-21,40,"WestBrom","AstonVilla","TIE"
"28",28,0,1,1,1,0,0,0,1,0,0,8,36,14,6,16,48,0,48,13,36,10,10,16,44,-21,40,"WestBrom","AstonVilla","TIE"
"29",29,0,1,1,1,0,0,0,1,0,0,8,36,14,6,16,48,0,48,13,36,10,10,16,44,-21,40,"WestBrom","AstonVilla","TIE"
"30",30,0,1,1,1,0,0,0,1,0,0,8,36,14,6,16,48,0,48,13,36,10,10,16,44,-21,40,"WestBrom","AstonVilla","TIE"
"31",31,0,1,1,1,0,0,0,1,0,0,8,36,14,6,16,48,0,48,13,36,10,10,16,44,-21,40,"WestBrom","AstonVilla","TIE"
"32",32,0,2,1,1,0,0,0,1,0,0,8,36,14,6,16,48,0,48,13,36,10,10,16,44,-21,40,"WestBrom","AstonVilla","TIE"
"33",33,0,2,1,1,0,0,0,1,0,0,8,36,14,6,16,48,0,48,13,36,10,10,16,44,-21,40,"WestBrom","AstonVilla","TIE"
"34",34,0,2,1,1,0,0,0,1,0,0,8,36,14,6,16,48,0,48,13,36,10,10,16,44,-21,40,"WestBrom","AstonVilla","TIE"
"35",35,0,2,1,1,0,0,0,1,0,0,8,36,14,6,16,48,0,48,13,36,10,10,16,44,-21,40,"WestBrom","AstonVilla","TIE"
"36",36,0,2,1,1,0,0,1,1,0,0,8,36,14,6,16,48,0,48,13,36,10,10,16,44,-21,40,"WestBrom","AstonVilla","TIE"
"37",37,0,2,1,1,0,0,1,1,0,0,8,36,14,6,16,48,0,48,13,36,10,10,16,44,-21,40,"WestBrom","AstonVilla","TIE"
"38",38,0,2,1,1,0,0,1,1,0,0,8,36,14,6,16,48,0,48,13,36,10,10,16,44,-21,40,"WestBrom","AstonVilla","TIE"
