"","nome.y","nome.x","X.1.x","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.2.x","X.1.y","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","X.2.y","minuto","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"1","Chelsea","HullCity",1,631,3008,1,0,0,0,0,0,0,0,0,0,0,"AWAY",15,15,15,15,7,2,1,4,7,-7,7,7,7,7,7,7,4,1,2,12,3,13
"2","Chelsea","HullCity",2,631,3008,2,0,0,0,0,0,0,0,0,0,0,"AWAY",15,15,15,15,7,2,1,4,7,-7,7,7,7,7,7,7,4,1,2,12,3,13
"3","Chelsea","HullCity",3,631,3008,3,0,0,0,0,0,0,0,0,0,0,"AWAY",15,15,15,15,7,2,1,4,7,-7,7,7,7,7,7,7,4,1,2,12,3,13
"4","Chelsea","HullCity",4,631,3008,4,0,0,0,0,0,0,0,0,0,0,"AWAY",15,15,15,15,7,2,1,4,7,-7,7,7,7,7,7,7,4,1,2,12,3,13
"5","Chelsea","HullCity",5,631,3008,5,0,0,0,0,0,0,0,0,0,0,"AWAY",15,15,15,15,7,2,1,4,7,-7,7,7,7,7,7,7,4,1,2,12,3,13
"6","Chelsea","HullCity",6,631,3008,6,0,0,0,0,0,0,0,0,0,0,"AWAY",15,15,15,15,7,2,1,4,7,-7,7,7,7,7,7,7,4,1,2,12,3,13
"7","Chelsea","HullCity",7,631,3008,7,0,0,0,0,0,0,0,0,0,0,"AWAY",15,15,15,15,7,2,1,4,7,-7,7,7,7,7,7,7,4,1,2,12,3,13
"8","Chelsea","HullCity",8,631,3008,8,0,0,0,0,0,0,0,0,0,0,"AWAY",15,15,15,15,7,2,1,4,7,-7,7,7,7,7,7,7,4,1,2,12,3,13
"9","Chelsea","HullCity",9,631,3008,9,0,0,0,0,0,0,0,0,0,0,"AWAY",15,15,15,15,7,2,1,4,7,-7,7,7,7,7,7,7,4,1,2,12,3,13
"10","Chelsea","HullCity",10,631,3008,10,0,0,0,0,0,0,0,0,0,0,"AWAY",15,15,15,15,7,2,1,4,7,-7,7,7,7,7,7,7,4,1,2,12,3,13
"11","Chelsea","HullCity",11,631,3008,11,0,0,0,0,0,0,0,0,0,0,"AWAY",15,15,15,15,7,2,1,4,7,-7,7,7,7,7,7,7,4,1,2,12,3,13
"12","Chelsea","HullCity",12,631,3008,12,0,0,0,0,0,0,0,0,0,0,"AWAY",15,15,15,15,7,2,1,4,7,-7,7,7,7,7,7,7,4,1,2,12,3,13
"13","Chelsea","HullCity",13,631,3008,13,0,0,0,0,0,0,0,0,0,0,"AWAY",15,15,15,15,7,2,1,4,7,-7,7,7,7,7,7,7,4,1,2,12,3,13
"14","Chelsea","HullCity",14,631,3008,14,0,0,0,0,0,0,0,0,0,0,"AWAY",15,15,15,15,7,2,1,4,7,-7,7,7,7,7,7,7,4,1,2,12,3,13
"15","Chelsea","HullCity",15,631,3008,15,0,0,0,0,0,0,0,0,0,0,"AWAY",15,15,15,15,7,2,1,4,7,-7,7,7,7,7,7,7,4,1,2,12,3,13
"16","Chelsea","HullCity",16,631,3008,16,0,0,0,0,0,0,0,0,0,0,"AWAY",15,15,15,15,7,2,1,4,7,-7,7,7,7,7,7,7,4,1,2,12,3,13
"17","Chelsea","HullCity",17,631,3008,17,0,0,0,0,0,0,0,0,0,0,"AWAY",15,15,15,15,7,2,1,4,7,-7,7,7,7,7,7,7,4,1,2,12,3,13
"18","Chelsea","HullCity",18,631,3008,18,0,0,0,0,0,0,0,0,0,0,"AWAY",15,15,15,15,7,2,1,4,7,-7,7,7,7,7,7,7,4,1,2,12,3,13
"19","Chelsea","HullCity",19,631,3008,19,0,0,0,0,0,0,0,0,0,0,"AWAY",15,15,15,15,7,2,1,4,7,-7,7,7,7,7,7,7,4,1,2,12,3,13
"20","Chelsea","HullCity",20,631,3008,20,0,0,0,0,0,0,0,0,0,0,"AWAY",15,15,15,15,7,2,1,4,7,-7,7,7,7,7,7,7,4,1,2,12,3,13
"21","Chelsea","HullCity",21,631,3008,21,0,0,0,0,0,0,0,0,0,0,"AWAY",15,15,15,15,7,2,1,4,7,-7,7,7,7,7,7,7,4,1,2,12,3,13
"22","Chelsea","HullCity",22,631,3008,22,0,0,0,0,0,0,0,0,0,0,"AWAY",15,15,15,15,7,2,1,4,7,-7,7,7,7,7,7,7,4,1,2,12,3,13
