"","minuto","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2","nome.x","nome.y","vencedor"
"1",1,0,0,0,0,0,0,0,0,0,0,17,33,8,7,18,35,-22,31,15,33,10,8,15,32,-8,38,"Norwich","Watford","HOME"
"2",2,0,0,0,0,0,0,0,0,0,0,17,33,8,7,18,35,-22,31,15,33,10,8,15,32,-8,38,"Norwich","Watford","HOME"
"3",3,0,0,0,0,0,0,0,0,0,0,17,33,8,7,18,35,-22,31,15,33,10,8,15,32,-8,38,"Norwich","Watford","HOME"
"4",4,0,0,0,0,0,0,0,0,0,0,17,33,8,7,18,35,-22,31,15,33,10,8,15,32,-8,38,"Norwich","Watford","HOME"
"5",5,0,0,0,0,0,0,0,0,0,0,17,33,8,7,18,35,-22,31,15,33,10,8,15,32,-8,38,"Norwich","Watford","HOME"
"6",6,0,0,0,0,0,0,0,0,0,0,17,33,8,7,18,35,-22,31,15,33,10,8,15,32,-8,38,"Norwich","Watford","HOME"
"7",7,0,0,0,0,0,0,0,0,0,0,17,33,8,7,18,35,-22,31,15,33,10,8,15,32,-8,38,"Norwich","Watford","HOME"
"8",8,0,0,0,0,0,0,0,0,0,0,17,33,8,7,18,35,-22,31,15,33,10,8,15,32,-8,38,"Norwich","Watford","HOME"
"9",9,0,0,0,0,0,0,0,0,0,0,17,33,8,7,18,35,-22,31,15,33,10,8,15,32,-8,38,"Norwich","Watford","HOME"
"10",10,0,0,0,0,0,0,0,0,0,0,17,33,8,7,18,35,-22,31,15,33,10,8,15,32,-8,38,"Norwich","Watford","HOME"
"11",11,0,0,0,0,0,0,0,0,0,0,17,33,8,7,18,35,-22,31,15,33,10,8,15,32,-8,38,"Norwich","Watford","HOME"
"12",12,0,1,0,0,0,0,0,0,0,0,17,33,8,7,18,35,-22,31,15,33,10,8,15,32,-8,38,"Norwich","Watford","HOME"
"13",13,0,1,0,0,0,0,0,0,0,0,17,33,8,7,18,35,-22,31,15,33,10,8,15,32,-8,38,"Norwich","Watford","HOME"
"14",14,0,1,0,0,0,0,0,0,0,0,17,33,8,7,18,35,-22,31,15,33,10,8,15,32,-8,38,"Norwich","Watford","HOME"
"15",15,0,1,0,0,0,0,0,0,0,0,17,33,8,7,18,35,-22,31,15,33,10,8,15,32,-8,38,"Norwich","Watford","HOME"
"16",16,1,1,0,0,0,0,0,0,0,0,17,33,8,7,18,35,-22,31,15,33,10,8,15,32,-8,38,"Norwich","Watford","HOME"
"17",17,1,1,0,0,0,0,0,0,0,0,17,33,8,7,18,35,-22,31,15,33,10,8,15,32,-8,38,"Norwich","Watford","HOME"
"18",18,1,1,0,0,0,0,0,0,0,0,17,33,8,7,18,35,-22,31,15,33,10,8,15,32,-8,38,"Norwich","Watford","HOME"
"19",19,2,1,0,0,0,0,0,0,0,0,17,33,8,7,18,35,-22,31,15,33,10,8,15,32,-8,38,"Norwich","Watford","HOME"
"20",20,2,1,0,0,0,0,0,0,0,0,17,33,8,7,18,35,-22,31,15,33,10,8,15,32,-8,38,"Norwich","Watford","HOME"
"21",21,2,1,0,0,0,0,0,0,0,0,17,33,8,7,18,35,-22,31,15,33,10,8,15,32,-8,38,"Norwich","Watford","HOME"
"22",22,2,1,0,0,0,0,0,0,0,0,17,33,8,7,18,35,-22,31,15,33,10,8,15,32,-8,38,"Norwich","Watford","HOME"
"23",23,2,1,0,0,0,0,0,0,0,0,17,33,8,7,18,35,-22,31,15,33,10,8,15,32,-8,38,"Norwich","Watford","HOME"
"24",24,2,1,0,0,0,0,0,0,0,0,17,33,8,7,18,35,-22,31,15,33,10,8,15,32,-8,38,"Norwich","Watford","HOME"
