"","nome.y","nome.x","X.1.x","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.1.y","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","minuto","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"1","Watford","Southampton",1,1010,180,1,0,0,0,0,0,0,0,0,0,0,"TIE",9,1,1,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0
"2","Watford","Southampton",2,1010,180,2,0,0,0,0,0,0,0,0,0,0,"TIE",9,1,1,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0
"3","Watford","Southampton",3,1010,180,3,0,0,0,0,0,0,0,0,0,0,"TIE",9,1,1,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0
"4","Watford","Southampton",4,1010,180,4,0,0,0,0,0,0,0,0,0,0,"TIE",9,1,1,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0
"5","Watford","Southampton",5,1010,180,5,0,0,0,0,0,0,0,0,0,0,"TIE",9,1,1,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0
"6","Watford","Southampton",6,1010,180,6,0,0,0,0,0,0,0,0,0,0,"TIE",9,1,1,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0
"7","Watford","Southampton",7,1010,180,7,0,0,0,0,0,0,0,0,0,0,"TIE",9,1,1,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0
"8","Watford","Southampton",8,1010,180,8,0,0,0,0,0,0,0,0,0,0,"TIE",9,1,1,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0
"9","Watford","Southampton",9,1010,180,9,0,0,0,0,0,0,0,0,0,0,"TIE",9,1,1,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0
"10","Watford","Southampton",10,1010,180,10,0,1,0,0,0,0,0,0,0,0,"TIE",9,1,1,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0
"11","Watford","Southampton",11,1010,180,11,0,1,0,0,0,0,0,0,0,0,"TIE",9,1,1,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0
"12","Watford","Southampton",12,1010,180,12,0,1,0,0,0,0,0,0,0,0,"TIE",9,1,1,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0
"13","Watford","Southampton",13,1010,180,13,0,1,0,0,0,0,0,0,0,0,"TIE",9,1,1,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0
"14","Watford","Southampton",14,1010,180,14,0,1,0,0,0,0,0,0,0,0,"TIE",9,1,1,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0
"15","Watford","Southampton",15,1010,180,15,0,1,0,0,0,0,0,0,0,0,"TIE",9,1,1,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0
"16","Watford","Southampton",16,1010,180,16,0,1,0,0,0,0,0,0,0,0,"TIE",9,1,1,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0
"17","Watford","Southampton",17,1010,180,17,0,1,0,0,0,0,0,0,0,0,"TIE",9,1,1,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0
