"","X.1.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","minuto","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","nome.x","nome.y","vencedor"
"1",1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"2",2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"3",3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"4",4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"5",5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"6",6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"7",7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"8",8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"9",9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"10",10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"11",11,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"12",12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"13",13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"14",14,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"15",15,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"16",16,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"17",17,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"18",18,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"19",19,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"20",20,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"21",21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"22",22,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"23",23,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"24",24,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"25",25,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"26",26,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"27",27,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"28",28,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"29",29,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"30",30,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"31",31,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"32",32,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"33",33,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"34",34,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"35",35,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"36",36,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"37",37,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"38",38,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"39",39,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"40",40,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"41",41,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"42",42,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"43",43,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"44",44,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"45",45,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"46",46,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"47",47,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"48",48,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"49",49,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"50",50,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"51",51,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"52",52,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"53",53,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"54",54,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"55",55,0,2,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"56",56,0,2,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"57",57,0,2,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"58",58,0,2,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"59",59,0,2,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"60",60,0,2,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"61",61,0,2,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
"62",62,0,2,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,"Norwich","CrystalPalace","AWAY"
