"","minuto","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2","nome.x","nome.y","vencedor"
"1",1,0,0,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"2",2,0,0,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"3",3,0,0,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"4",4,0,0,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"5",5,0,0,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"6",6,0,0,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"7",7,0,0,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"8",8,0,0,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"9",9,0,0,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"10",10,0,0,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"11",11,0,0,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"12",12,0,0,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"13",13,0,0,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"14",14,0,0,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"15",15,1,0,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"16",16,1,0,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"17",17,1,0,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"18",18,1,0,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"19",19,1,0,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"20",20,1,0,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"21",21,1,0,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"22",22,1,0,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"23",23,1,0,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"24",24,1,0,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"25",25,1,0,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"26",26,1,0,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"27",27,1,0,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"28",28,1,0,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"29",29,1,0,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"30",30,1,0,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"31",31,1,0,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"32",32,1,0,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"33",33,1,1,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"34",34,1,1,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"35",35,1,1,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"36",36,1,1,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"37",37,1,1,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"38",38,1,1,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"39",39,1,1,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"40",40,2,1,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"41",41,2,1,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"42",42,2,1,0,0,0,0,0,0,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"43",43,2,1,0,0,0,0,0,1,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"44",44,2,1,0,0,0,0,0,1,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"45",45,2,1,0,0,0,0,0,1,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"46",46,2,1,0,0,0,0,0,1,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"47",47,2,1,0,0,0,0,0,1,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"48",48,2,1,0,0,0,0,0,1,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"49",49,2,1,0,0,0,0,0,1,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"50",50,2,1,1,0,0,0,0,1,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"51",51,2,1,1,0,0,0,1,1,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"52",52,3,1,1,0,0,0,1,1,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"53",53,3,1,1,0,0,0,1,1,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"54",54,3,1,1,0,0,0,1,1,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"55",55,3,1,1,0,0,0,1,1,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"56",56,3,1,1,0,0,0,1,1,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"57",57,3,1,1,0,0,0,1,1,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"58",58,3,1,1,0,0,0,1,1,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"59",59,3,1,1,0,0,0,1,1,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"60",60,3,1,1,0,0,0,1,1,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"61",61,3,1,1,0,0,0,1,1,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"62",62,3,1,1,0,0,0,1,1,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"63",63,3,1,1,0,0,0,1,1,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"64",64,3,2,1,0,0,0,1,1,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
"65",65,3,2,1,0,0,0,1,1,0,0,5,7,4,1,2,17,9,13,1,7,5,1,1,14,6,16,"ManCity","Arsenal","HOME"
