"","nome.y","nome.x","X.1.x","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.2.x","X.1.y","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","X.2.y","minuto","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"1","Sunderland","StokeCity",1,289,512,1,0,0,0,0,0,0,0,0,0,0,"HOME",19,19,19,19,7,0,3,4,5,-11,3,20,20,20,20,7,0,2,5,6,-7,2
"2","Sunderland","StokeCity",2,289,512,2,0,0,0,0,0,0,0,0,0,0,"HOME",19,19,19,19,7,0,3,4,5,-11,3,20,20,20,20,7,0,2,5,6,-7,2
"3","Sunderland","StokeCity",3,289,512,3,0,0,0,0,0,0,0,0,0,0,"HOME",19,19,19,19,7,0,3,4,5,-11,3,20,20,20,20,7,0,2,5,6,-7,2
"4","Sunderland","StokeCity",4,289,512,4,0,0,0,0,0,0,0,0,0,0,"HOME",19,19,19,19,7,0,3,4,5,-11,3,20,20,20,20,7,0,2,5,6,-7,2
"5","Sunderland","StokeCity",5,289,512,5,0,0,0,0,0,0,0,0,0,0,"HOME",19,19,19,19,7,0,3,4,5,-11,3,20,20,20,20,7,0,2,5,6,-7,2
"6","Sunderland","StokeCity",6,289,512,6,0,0,0,0,0,0,0,0,0,0,"HOME",19,19,19,19,7,0,3,4,5,-11,3,20,20,20,20,7,0,2,5,6,-7,2
"7","Sunderland","StokeCity",7,289,512,7,0,0,0,0,0,0,0,0,0,0,"HOME",19,19,19,19,7,0,3,4,5,-11,3,20,20,20,20,7,0,2,5,6,-7,2
"8","Sunderland","StokeCity",8,289,512,8,0,0,0,0,0,0,0,0,0,0,"HOME",19,19,19,19,7,0,3,4,5,-11,3,20,20,20,20,7,0,2,5,6,-7,2
"9","Sunderland","StokeCity",9,289,512,9,1,0,0,0,0,0,0,0,0,0,"HOME",19,19,19,19,7,0,3,4,5,-11,3,20,20,20,20,7,0,2,5,6,-7,2
"10","Sunderland","StokeCity",10,289,512,10,1,0,0,0,0,0,0,0,0,0,"HOME",19,19,19,19,7,0,3,4,5,-11,3,20,20,20,20,7,0,2,5,6,-7,2
"11","Sunderland","StokeCity",11,289,512,11,1,0,0,0,0,0,0,0,0,0,"HOME",19,19,19,19,7,0,3,4,5,-11,3,20,20,20,20,7,0,2,5,6,-7,2
"12","Sunderland","StokeCity",12,289,512,12,1,0,0,0,0,0,0,0,0,0,"HOME",19,19,19,19,7,0,3,4,5,-11,3,20,20,20,20,7,0,2,5,6,-7,2
"13","Sunderland","StokeCity",13,289,512,13,1,0,0,0,0,0,0,0,0,0,"HOME",19,19,19,19,7,0,3,4,5,-11,3,20,20,20,20,7,0,2,5,6,-7,2
"14","Sunderland","StokeCity",14,289,512,14,1,0,0,0,0,0,0,0,0,0,"HOME",19,19,19,19,7,0,3,4,5,-11,3,20,20,20,20,7,0,2,5,6,-7,2
"15","Sunderland","StokeCity",15,289,512,15,1,0,0,0,0,0,0,0,0,0,"HOME",19,19,19,19,7,0,3,4,5,-11,3,20,20,20,20,7,0,2,5,6,-7,2
"16","Sunderland","StokeCity",16,289,512,16,1,0,0,0,0,0,0,0,0,0,"HOME",19,19,19,19,7,0,3,4,5,-11,3,20,20,20,20,7,0,2,5,6,-7,2
"17","Sunderland","StokeCity",17,289,512,17,1,0,0,0,0,0,0,0,0,0,"HOME",19,19,19,19,7,0,3,4,5,-11,3,20,20,20,20,7,0,2,5,6,-7,2
"18","Sunderland","StokeCity",18,289,512,18,1,0,0,0,0,0,0,0,0,0,"HOME",19,19,19,19,7,0,3,4,5,-11,3,20,20,20,20,7,0,2,5,6,-7,2
"19","Sunderland","StokeCity",19,289,512,19,1,0,0,0,0,0,0,0,0,0,"HOME",19,19,19,19,7,0,3,4,5,-11,3,20,20,20,20,7,0,2,5,6,-7,2
"20","Sunderland","StokeCity",20,289,512,20,1,0,0,0,0,0,0,0,0,0,"HOME",19,19,19,19,7,0,3,4,5,-11,3,20,20,20,20,7,0,2,5,6,-7,2
