"","minuto","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2","nome.x","nome.y","vencedor"
"1",1,0,0,0,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"2",2,0,0,0,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"3",3,0,0,0,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"4",4,0,0,0,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"5",5,0,0,0,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"6",6,0,0,0,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"7",7,0,0,1,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"8",8,0,0,1,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"9",9,0,0,1,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"10",10,0,0,1,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"11",11,0,0,1,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"12",12,0,0,1,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"13",13,0,0,1,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"14",14,0,0,1,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"15",15,0,0,1,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"16",16,0,0,1,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"17",17,0,0,1,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"18",18,0,0,1,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"19",19,0,0,1,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"20",20,0,0,1,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"21",21,0,0,1,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"22",22,0,0,1,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"23",23,0,0,1,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"24",24,0,0,1,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"25",25,0,0,1,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"26",26,0,1,1,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"27",27,0,1,1,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"28",28,0,1,1,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"29",29,0,1,1,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"30",30,0,1,1,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"31",31,0,1,1,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"32",32,0,1,1,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"33",33,0,1,1,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"34",34,0,1,1,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"35",35,0,1,1,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"36",36,0,1,1,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"37",37,0,1,1,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"38",38,0,1,1,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"39",39,0,1,1,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"40",40,0,1,1,0,0,0,0,0,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"41",41,0,1,1,0,0,0,0,1,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"42",42,0,1,1,0,0,0,0,1,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"43",43,0,1,1,0,0,0,0,1,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"44",44,0,1,1,0,0,0,0,1,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"45",45,0,1,1,0,0,0,0,1,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"46",46,0,1,1,0,0,0,0,1,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"47",47,0,1,1,0,0,0,0,2,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"48",48,0,1,1,0,0,0,0,2,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"49",49,0,1,1,0,0,0,0,2,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"50",50,0,1,1,0,0,0,0,2,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"51",51,0,1,1,0,0,0,0,2,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"52",52,0,1,1,0,0,0,0,2,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"53",53,0,1,1,0,0,0,0,2,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"54",54,0,1,1,0,0,0,0,2,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"55",55,0,1,1,0,0,0,0,2,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"56",56,1,1,1,0,0,0,0,2,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"57",57,1,1,1,0,0,0,1,2,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"58",58,1,1,1,0,0,0,1,2,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"59",59,1,1,1,0,0,0,1,3,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"60",60,1,1,1,0,0,0,1,3,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"61",61,1,1,1,0,0,0,1,3,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"62",62,1,1,1,0,0,0,1,3,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"63",63,1,1,1,0,0,0,1,3,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"64",64,1,1,1,0,0,0,1,3,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"65",65,1,1,1,0,0,0,1,3,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"66",66,1,1,1,0,0,0,1,3,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"67",67,1,1,1,0,0,0,2,3,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"68",68,1,1,1,0,0,0,2,3,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"69",69,1,1,1,0,0,0,2,3,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
"70",70,1,1,1,0,0,0,2,3,0,0,5,37,18,12,7,72,28,66,11,37,12,11,14,40,-15,47,"ManCity","Blackburn","TIE"
