"","minuto","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2","nome.x","nome.y","vencedor"
"1",1,0,0,0,0,0,0,0,0,0,0,3,9,7,0,2,19,11,21,14,9,3,1,5,11,-9,10,"Chelsea","Blackburn","HOME"
"2",2,0,0,0,0,0,0,0,0,0,0,3,9,7,0,2,19,11,21,14,9,3,1,5,11,-9,10,"Chelsea","Blackburn","HOME"
"3",3,0,0,0,0,0,0,0,0,0,0,3,9,7,0,2,19,11,21,14,9,3,1,5,11,-9,10,"Chelsea","Blackburn","HOME"
"4",4,0,0,0,0,0,0,0,0,0,0,3,9,7,0,2,19,11,21,14,9,3,1,5,11,-9,10,"Chelsea","Blackburn","HOME"
"5",5,0,0,0,0,0,0,0,0,0,0,3,9,7,0,2,19,11,21,14,9,3,1,5,11,-9,10,"Chelsea","Blackburn","HOME"
"6",6,0,0,0,0,0,0,0,0,0,0,3,9,7,0,2,19,11,21,14,9,3,1,5,11,-9,10,"Chelsea","Blackburn","HOME"
"7",7,0,0,0,0,0,0,0,0,0,0,3,9,7,0,2,19,11,21,14,9,3,1,5,11,-9,10,"Chelsea","Blackburn","HOME"
"8",8,0,0,0,0,0,0,0,0,0,0,3,9,7,0,2,19,11,21,14,9,3,1,5,11,-9,10,"Chelsea","Blackburn","HOME"
"9",9,0,0,0,0,0,0,0,0,0,0,3,9,7,0,2,19,11,21,14,9,3,1,5,11,-9,10,"Chelsea","Blackburn","HOME"
"10",10,0,0,0,0,0,0,0,0,0,0,3,9,7,0,2,19,11,21,14,9,3,1,5,11,-9,10,"Chelsea","Blackburn","HOME"
"11",11,0,0,0,0,0,0,0,0,0,0,3,9,7,0,2,19,11,21,14,9,3,1,5,11,-9,10,"Chelsea","Blackburn","HOME"
"12",12,0,0,0,0,0,0,0,0,0,0,3,9,7,0,2,19,11,21,14,9,3,1,5,11,-9,10,"Chelsea","Blackburn","HOME"
"13",13,0,0,0,0,0,0,0,0,0,0,3,9,7,0,2,19,11,21,14,9,3,1,5,11,-9,10,"Chelsea","Blackburn","HOME"
"14",14,0,0,0,0,0,0,0,0,0,0,3,9,7,0,2,19,11,21,14,9,3,1,5,11,-9,10,"Chelsea","Blackburn","HOME"
"15",15,0,0,0,0,0,0,0,0,0,0,3,9,7,0,2,19,11,21,14,9,3,1,5,11,-9,10,"Chelsea","Blackburn","HOME"
"16",16,0,0,0,0,0,0,0,0,0,0,3,9,7,0,2,19,11,21,14,9,3,1,5,11,-9,10,"Chelsea","Blackburn","HOME"
"17",17,0,0,0,0,0,0,0,0,0,0,3,9,7,0,2,19,11,21,14,9,3,1,5,11,-9,10,"Chelsea","Blackburn","HOME"
"18",18,0,0,0,0,0,0,0,0,0,0,3,9,7,0,2,19,11,21,14,9,3,1,5,11,-9,10,"Chelsea","Blackburn","HOME"
"19",19,0,0,0,0,0,0,0,0,0,0,3,9,7,0,2,19,11,21,14,9,3,1,5,11,-9,10,"Chelsea","Blackburn","HOME"
"20",20,0,0,0,0,0,0,0,0,0,0,3,9,7,0,2,19,11,21,14,9,3,1,5,11,-9,10,"Chelsea","Blackburn","HOME"
"21",21,1,0,0,0,0,0,0,0,0,0,3,9,7,0,2,19,11,21,14,9,3,1,5,11,-9,10,"Chelsea","Blackburn","HOME"
"22",22,1,0,0,0,0,0,0,0,0,0,3,9,7,0,2,19,11,21,14,9,3,1,5,11,-9,10,"Chelsea","Blackburn","HOME"
"23",23,1,0,0,0,0,0,0,0,0,0,3,9,7,0,2,19,11,21,14,9,3,1,5,11,-9,10,"Chelsea","Blackburn","HOME"
"24",24,1,0,0,0,0,0,0,0,0,0,3,9,7,0,2,19,11,21,14,9,3,1,5,11,-9,10,"Chelsea","Blackburn","HOME"
"25",25,1,0,0,0,0,0,0,0,0,0,3,9,7,0,2,19,11,21,14,9,3,1,5,11,-9,10,"Chelsea","Blackburn","HOME"
"26",26,1,0,0,0,0,0,0,0,0,0,3,9,7,0,2,19,11,21,14,9,3,1,5,11,-9,10,"Chelsea","Blackburn","HOME"
"27",27,1,0,0,0,0,0,0,0,0,0,3,9,7,0,2,19,11,21,14,9,3,1,5,11,-9,10,"Chelsea","Blackburn","HOME"
"28",28,1,0,0,0,0,0,0,0,0,0,3,9,7,0,2,19,11,21,14,9,3,1,5,11,-9,10,"Chelsea","Blackburn","HOME"
