"","X.1.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","minuto","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","nome.x","nome.y","vencedor"
"12",12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"13",13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"14",14,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"15",15,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"16",16,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"17",17,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"18",18,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"19",19,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"20",20,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"21",21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"22",22,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"23",23,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"24",24,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"25",25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"26",26,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"27",27,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"28",28,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"29",29,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"30",30,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"31",31,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"32",32,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"33",33,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"34",34,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"35",35,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"36",36,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"37",37,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"38",38,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"39",39,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"40",40,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"41",41,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"42",42,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"43",43,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"44",44,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"45",45,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"46",46,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"47",47,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"48",48,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"49",49,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"50",50,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"51",51,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"52",52,1,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"53",53,1,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"54",54,1,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"55",55,1,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"56",56,1,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"57",57,1,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"58",58,1,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"59",59,2,1,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"60",60,2,1,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"61",61,2,1,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"62",62,2,1,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"63",63,2,1,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"64",64,2,1,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"65",65,2,1,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"66",66,2,1,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"67",67,2,1,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"68",68,2,1,3,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"69",69,2,1,3,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"70",70,2,1,3,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"71",71,2,1,3,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"72",72,2,1,3,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"73",73,2,1,3,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"74",74,2,1,3,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"75",75,2,1,3,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"76",76,2,1,3,3,0,0,1,2,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"77",77,2,1,3,3,0,0,1,2,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"78",78,2,1,3,3,0,0,1,2,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"79",79,2,1,3,3,0,0,1,2,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"80",80,2,1,3,3,0,0,1,3,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"81",81,2,1,3,3,0,0,1,3,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"82",82,2,1,3,3,0,0,1,3,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"83",83,2,1,3,3,0,0,1,3,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"84",84,2,1,3,3,0,0,2,3,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"85",85,2,1,3,3,0,0,2,3,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"86",86,2,1,3,3,0,0,2,3,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"87",87,2,1,3,3,0,0,2,3,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"88",88,2,1,3,3,0,0,2,3,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"89",89,2,1,3,3,0,0,2,3,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
"90",90,2,1,3,3,0,0,2,3,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,"Spurs","Liverpool","HOME"
