"","minuto","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2","nome.x","nome.y","vencedor"
"1",1,0,0,0,0,0,0,0,0,0,0,12,12,5,1,6,15,-10,16,5,12,6,3,3,20,8,21,"Burnley","AstonVilla","TIE"
"2",2,0,0,0,0,0,0,0,0,0,0,12,12,5,1,6,15,-10,16,5,12,6,3,3,20,8,21,"Burnley","AstonVilla","TIE"
"3",3,0,0,0,0,0,0,0,0,0,0,12,12,5,1,6,15,-10,16,5,12,6,3,3,20,8,21,"Burnley","AstonVilla","TIE"
"4",4,0,0,0,0,0,0,0,0,0,0,12,12,5,1,6,15,-10,16,5,12,6,3,3,20,8,21,"Burnley","AstonVilla","TIE"
"5",5,0,0,0,0,0,0,0,0,0,0,12,12,5,1,6,15,-10,16,5,12,6,3,3,20,8,21,"Burnley","AstonVilla","TIE"
"6",6,0,0,0,0,0,0,0,0,0,0,12,12,5,1,6,15,-10,16,5,12,6,3,3,20,8,21,"Burnley","AstonVilla","TIE"
"7",7,0,0,0,0,0,0,0,0,0,0,12,12,5,1,6,15,-10,16,5,12,6,3,3,20,8,21,"Burnley","AstonVilla","TIE"
"8",8,0,0,0,0,0,0,0,0,0,0,12,12,5,1,6,15,-10,16,5,12,6,3,3,20,8,21,"Burnley","AstonVilla","TIE"
"9",9,0,0,0,0,0,0,0,0,0,0,12,12,5,1,6,15,-10,16,5,12,6,3,3,20,8,21,"Burnley","AstonVilla","TIE"
"10",10,1,0,0,0,0,0,0,0,0,0,12,12,5,1,6,15,-10,16,5,12,6,3,3,20,8,21,"Burnley","AstonVilla","TIE"
"11",11,1,0,0,0,0,0,0,0,0,0,12,12,5,1,6,15,-10,16,5,12,6,3,3,20,8,21,"Burnley","AstonVilla","TIE"
"12",12,1,0,0,0,0,0,0,0,0,0,12,12,5,1,6,15,-10,16,5,12,6,3,3,20,8,21,"Burnley","AstonVilla","TIE"
"13",13,1,0,0,0,0,0,0,0,0,0,12,12,5,1,6,15,-10,16,5,12,6,3,3,20,8,21,"Burnley","AstonVilla","TIE"
"14",14,1,0,0,0,0,0,0,0,0,0,12,12,5,1,6,15,-10,16,5,12,6,3,3,20,8,21,"Burnley","AstonVilla","TIE"
"15",15,1,0,0,0,0,0,0,0,0,0,12,12,5,1,6,15,-10,16,5,12,6,3,3,20,8,21,"Burnley","AstonVilla","TIE"
"16",16,1,0,0,0,0,0,0,0,0,0,12,12,5,1,6,15,-10,16,5,12,6,3,3,20,8,21,"Burnley","AstonVilla","TIE"
"17",17,1,0,0,0,0,0,0,0,0,0,12,12,5,1,6,15,-10,16,5,12,6,3,3,20,8,21,"Burnley","AstonVilla","TIE"
"18",18,1,0,0,0,0,0,0,0,0,0,12,12,5,1,6,15,-10,16,5,12,6,3,3,20,8,21,"Burnley","AstonVilla","TIE"
"19",19,1,0,0,1,0,0,0,0,0,0,12,12,5,1,6,15,-10,16,5,12,6,3,3,20,8,21,"Burnley","AstonVilla","TIE"
"20",20,1,0,0,1,0,0,0,0,0,0,12,12,5,1,6,15,-10,16,5,12,6,3,3,20,8,21,"Burnley","AstonVilla","TIE"
"21",21,1,0,0,1,0,0,0,0,0,0,12,12,5,1,6,15,-10,16,5,12,6,3,3,20,8,21,"Burnley","AstonVilla","TIE"
"22",22,1,0,0,1,0,0,0,0,0,0,12,12,5,1,6,15,-10,16,5,12,6,3,3,20,8,21,"Burnley","AstonVilla","TIE"
"23",23,1,0,0,1,0,0,0,0,0,0,12,12,5,1,6,15,-10,16,5,12,6,3,3,20,8,21,"Burnley","AstonVilla","TIE"
"24",24,1,0,0,1,0,0,0,0,0,0,12,12,5,1,6,15,-10,16,5,12,6,3,3,20,8,21,"Burnley","AstonVilla","TIE"
"25",25,1,0,0,1,0,0,0,0,0,0,12,12,5,1,6,15,-10,16,5,12,6,3,3,20,8,21,"Burnley","AstonVilla","TIE"
"26",26,1,0,0,1,0,0,0,0,0,0,12,12,5,1,6,15,-10,16,5,12,6,3,3,20,8,21,"Burnley","AstonVilla","TIE"
"27",27,1,0,0,1,0,0,0,0,0,0,12,12,5,1,6,15,-10,16,5,12,6,3,3,20,8,21,"Burnley","AstonVilla","TIE"
"28",28,1,0,0,1,0,0,0,0,0,0,12,12,5,1,6,15,-10,16,5,12,6,3,3,20,8,21,"Burnley","AstonVilla","TIE"
