"","nome.y","nome.x","X.1.x","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.1.y","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","minuto","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"1","WestBrom","CrystalPalace",1,984,873,1,0,0,0,0,0,0,0,0,0,0,"AWAY",18,1,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0
"2","WestBrom","CrystalPalace",2,984,873,2,0,0,0,0,0,0,0,0,0,0,"AWAY",18,1,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0
"3","WestBrom","CrystalPalace",3,984,873,3,0,0,0,0,0,0,0,0,0,0,"AWAY",18,1,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0
"4","WestBrom","CrystalPalace",4,984,873,4,0,0,0,0,0,0,0,0,0,0,"AWAY",18,1,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0
"5","WestBrom","CrystalPalace",5,984,873,5,0,0,0,0,0,0,0,0,0,0,"AWAY",18,1,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0
"6","WestBrom","CrystalPalace",6,984,873,6,0,0,0,0,0,0,0,0,0,0,"AWAY",18,1,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0
"7","WestBrom","CrystalPalace",7,984,873,7,0,0,0,0,0,0,0,0,0,0,"AWAY",18,1,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0
"8","WestBrom","CrystalPalace",8,984,873,8,0,0,0,0,0,0,0,0,0,0,"AWAY",18,1,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0
"9","WestBrom","CrystalPalace",9,984,873,9,0,0,0,0,0,0,0,0,0,0,"AWAY",18,1,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0
"10","WestBrom","CrystalPalace",10,984,873,10,0,0,0,0,0,0,0,0,0,0,"AWAY",18,1,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0
"11","WestBrom","CrystalPalace",11,984,873,11,0,0,0,0,0,0,0,0,0,0,"AWAY",18,1,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0
"12","WestBrom","CrystalPalace",12,984,873,12,0,0,0,0,0,0,0,0,0,0,"AWAY",18,1,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0
"13","WestBrom","CrystalPalace",13,984,873,13,0,0,0,0,0,0,0,0,0,0,"AWAY",18,1,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0
"14","WestBrom","CrystalPalace",14,984,873,14,0,0,0,0,0,0,0,0,0,0,"AWAY",18,1,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0
"15","WestBrom","CrystalPalace",15,984,873,15,0,0,0,0,0,0,0,0,0,0,"AWAY",18,1,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0
"16","WestBrom","CrystalPalace",16,984,873,16,0,0,0,0,0,0,0,0,0,0,"AWAY",18,1,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0
"17","WestBrom","CrystalPalace",17,984,873,17,0,0,0,0,0,0,0,0,0,0,"AWAY",18,1,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0
"18","WestBrom","CrystalPalace",18,984,873,18,0,0,0,0,0,0,0,0,0,0,"AWAY",18,1,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0
"19","WestBrom","CrystalPalace",19,984,873,19,0,0,0,0,0,0,0,0,0,0,"AWAY",18,1,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0
