"","nome.y","nome.x","X.1.x","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.2.x","X.1.y","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","X.2.y","minuto","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"1","Leicester","ManUtd",1,1003,985,1,0,0,0,0,0,0,0,0,0,0,"HOME",7,7,7,7,5,3,0,2,8,2,9,11,11,11,11,5,2,1,2,7,0,7
"2","Leicester","ManUtd",2,1003,985,2,0,0,0,0,0,0,0,0,0,0,"HOME",7,7,7,7,5,3,0,2,8,2,9,11,11,11,11,5,2,1,2,7,0,7
"3","Leicester","ManUtd",3,1003,985,3,0,0,0,0,0,0,0,0,0,0,"HOME",7,7,7,7,5,3,0,2,8,2,9,11,11,11,11,5,2,1,2,7,0,7
"4","Leicester","ManUtd",4,1003,985,4,0,0,0,0,0,0,0,0,0,0,"HOME",7,7,7,7,5,3,0,2,8,2,9,11,11,11,11,5,2,1,2,7,0,7
"5","Leicester","ManUtd",5,1003,985,5,0,0,0,0,0,0,0,0,0,0,"HOME",7,7,7,7,5,3,0,2,8,2,9,11,11,11,11,5,2,1,2,7,0,7
"6","Leicester","ManUtd",6,1003,985,6,0,0,0,0,0,0,0,0,0,0,"HOME",7,7,7,7,5,3,0,2,8,2,9,11,11,11,11,5,2,1,2,7,0,7
"7","Leicester","ManUtd",7,1003,985,7,0,0,0,0,0,0,0,0,0,0,"HOME",7,7,7,7,5,3,0,2,8,2,9,11,11,11,11,5,2,1,2,7,0,7
"8","Leicester","ManUtd",8,1003,985,8,0,0,0,0,0,0,0,0,0,0,"HOME",7,7,7,7,5,3,0,2,8,2,9,11,11,11,11,5,2,1,2,7,0,7
"9","Leicester","ManUtd",9,1003,985,9,0,0,0,0,0,0,0,0,0,0,"HOME",7,7,7,7,5,3,0,2,8,2,9,11,11,11,11,5,2,1,2,7,0,7
"10","Leicester","ManUtd",10,1003,985,10,0,0,0,0,0,0,0,0,0,0,"HOME",7,7,7,7,5,3,0,2,8,2,9,11,11,11,11,5,2,1,2,7,0,7
"11","Leicester","ManUtd",11,1003,985,11,0,0,0,0,0,0,0,0,0,0,"HOME",7,7,7,7,5,3,0,2,8,2,9,11,11,11,11,5,2,1,2,7,0,7
"12","Leicester","ManUtd",12,1003,985,12,0,0,0,0,0,0,0,0,0,0,"HOME",7,7,7,7,5,3,0,2,8,2,9,11,11,11,11,5,2,1,2,7,0,7
"13","Leicester","ManUtd",13,1003,985,13,0,0,0,0,0,0,0,0,0,0,"HOME",7,7,7,7,5,3,0,2,8,2,9,11,11,11,11,5,2,1,2,7,0,7
"14","Leicester","ManUtd",14,1003,985,14,0,0,0,0,0,0,0,0,0,0,"HOME",7,7,7,7,5,3,0,2,8,2,9,11,11,11,11,5,2,1,2,7,0,7
"15","Leicester","ManUtd",15,1003,985,15,0,0,0,0,0,0,0,0,0,0,"HOME",7,7,7,7,5,3,0,2,8,2,9,11,11,11,11,5,2,1,2,7,0,7
"16","Leicester","ManUtd",16,1003,985,16,0,0,0,0,0,0,0,0,0,0,"HOME",7,7,7,7,5,3,0,2,8,2,9,11,11,11,11,5,2,1,2,7,0,7
"17","Leicester","ManUtd",17,1003,985,17,0,0,0,0,0,0,0,0,0,0,"HOME",7,7,7,7,5,3,0,2,8,2,9,11,11,11,11,5,2,1,2,7,0,7
"18","Leicester","ManUtd",18,1003,985,18,0,0,0,0,0,0,0,0,0,0,"HOME",7,7,7,7,5,3,0,2,8,2,9,11,11,11,11,5,2,1,2,7,0,7
"19","Leicester","ManUtd",19,1003,985,19,0,0,0,0,0,0,0,0,0,0,"HOME",7,7,7,7,5,3,0,2,8,2,9,11,11,11,11,5,2,1,2,7,0,7
"20","Leicester","ManUtd",20,1003,985,20,0,0,0,0,0,0,0,0,0,0,"HOME",7,7,7,7,5,3,0,2,8,2,9,11,11,11,11,5,2,1,2,7,0,7
"21","Leicester","ManUtd",21,1003,985,21,0,0,0,0,0,0,0,0,0,0,"HOME",7,7,7,7,5,3,0,2,8,2,9,11,11,11,11,5,2,1,2,7,0,7
"22","Leicester","ManUtd",22,1003,985,22,0,0,0,0,0,0,0,0,0,0,"HOME",7,7,7,7,5,3,0,2,8,2,9,11,11,11,11,5,2,1,2,7,0,7
"23","Leicester","ManUtd",23,1003,985,23,1,0,0,0,0,0,0,0,0,0,"HOME",7,7,7,7,5,3,0,2,8,2,9,11,11,11,11,5,2,1,2,7,0,7
"24","Leicester","ManUtd",24,1003,985,24,1,0,0,0,0,0,0,0,0,0,"HOME",7,7,7,7,5,3,0,2,8,2,9,11,11,11,11,5,2,1,2,7,0,7
